external_id,type,name,winery_name,storage_area,size,vintage,price,info,quantity,internal_notes,matched_name,matched_winery_name,matched_id,matched_original_id,score
73.0,WHITE,Chardonnay AU,Kellerei Tiefenbrunner,,BOTTLE,2017.0,10500.0,,6,"purchase_price:  45.00 € , supplier: FW, retail_price:  90.59 € , glass_price:  € 17.50 ",AU Chardonnay,Tiefenbrunner,wine_01h0sq47vfce9adexvr8y68mcj,,35.563065
74.0,WHITE,"Chardonnay AU AT Tempus (2014,15 u 16)",Kellerei Tiefenbrunner,,BOTTLE,,11600.0,,9,"purchase_price:  55.00 € , supplier: Cuzziol, retail_price:  110.72 € , glass_price:  € 19.33 ",AU Chardonnay,Tiefenbrunner,wine_01h0sq47vfce9adexvr8y68mcj,,35.563065
75.0,WHITE,"Chardonnay Riserva ""Burgum Novum""",Weingut Castelfeder,,BOTTLE,2019.0,5300.0,,10,"purchase_price:  19.11 € , supplier: Karner/Castelfeder, retail_price:  38.47 € , glass_price:  € 8.83 ",Burgum Novum Chardonnay Riserva,Castelfeder,wine_01h0qsxmwg77fhrj2s1gzrq7hz,,48.64862
76.0,WHITE,Chardonnay Riserva Lina,Weingut Bergmannhof,,BOTTLE,2021.0,5400.0,,8,"purchase_price:  19.00 € , supplier: WD, retail_price:  38.25 € , glass_price:  € 9.00 ",Lina Chardonnay Riserva,Bergmannhof,wine_01h0my5sm6d53pksmtv225wfdv,,42.396713
78.0,WHITE,Chardonnay Lafoà,Kellerei Schreckbichl,,BOTTLE,2021.0,5300.0,,6,"purchase_price:  18.20 € , supplier: WD, retail_price:  36.64 € , glass_price:  € 8.83 ",Chardonnay,Colterenzio (Schreckbichl),wine_01gzr4kt49t7m9wgzbasn8qbmg,,23.580067
79.0,WHITE,Chardonnay Ateyon  ,Weingut Loacker,,BOTTLE,2021.0,4300.0,,11,"purchase_price:  14.50 € , supplier: WD, retail_price:  29.19 € , glass_price:  € 7.17 ",Ateyon Chardonnay,Weingut Loacker,wine_01h0r2ppaq1mxg2tm7msjy9z74,,47.112335
80.0,WHITE,Chardonnay Donà d'Or,Weingut Hartmann Donà,,BOTTLE,2013.0,8500.0,,4,"purchase_price:  37.50 € , supplier: Akos, retail_price:  75.49 € , glass_price:  € 14.17 ",Donà D’Or Chardonnay,Hartmann Donà,wine_01h0qzm1v5szg1dnd7kfp8q3hd,,47.99871
81.0,RED,Chardonnay Fluch und Segen,Martin Gschraffer,,BOTTLE,2021.0,5700.0,,9,"purchase_price:  21.70 € , supplier: Martin Gschraffer, retail_price:  43.68 € , glass_price:  € 9.50 ",Barbarossa ABT Degen Weintal,Martin,wine_01h0my5sdwcgycr594khbtzctv,,21.6838
82.0,WHITE,Chardonnay Alte Reben,Berhard Huber,,BOTTLE,,6700.0,,1,"purchase_price:  30.50 € , supplier: WD, retail_price:  61.40 € , glass_price:  € 11.17 ",Alte Reben Chardonnay,Bernhard Huber,wine_01havweetzxwa1ny6bfa8bds7b,,41.633873
83.0,WHITE,Chardonnay Foll,Cantina Toblino,,BOTTLE,2019.0,4200.0,,27,"purchase_price:  14.50 € , supplier: Cuzziol, retail_price:  29.19 € , glass_price:  € 7.00 ",Foll,Cantina Toblino,wine_01h0my5txwaayp8anmjb3vn03g,,42.892693
84.0,WHITE,Chardonnay Moraine,Untermoserhof - Georg Ramoser,,BOTTLE,2020.0,5400.0,,11,"purchase_price:  19.00 € , supplier: WD, retail_price:  38.25 € , glass_price:  € 9.00 ",Moraine Chardonnay Riserva,Untermoserhof,wine_01h0r2pqbrt8w5dcm9411dkvfd,,35.671787
84.5,WHITE,Chardonnay Kreuzweg,Castelferder,,BOTTLE,2019.0,13000.0,,12,"purchase_price:  65.00 € , supplier: WD, retail_price:  130.85 € , glass_price:  € 21.67 ",Kreuzweg Chardonnay Riserva,Castelfeder,wine_01h0qsxmwgk8t28kb8pfzpaz06,,35.70687
85.0,WHITE,Pinot Grigio - Castel Ringberg ,Weingut Elena Walch,,BOTTLE,2022.0,4700.0,,6,"purchase_price:  17.05 € , supplier: FW, retail_price:  34.32 € , glass_price:  € 7.83 ",Vigna ''Castel Ringberg'' Pinot Grigio,Elena Walch,wine_01gzr4kt16sm52a0mjjy0q62v0,,57.60015
