external_id,type,name,winery_name,info,size,vintage,price,purchase_price,quantity,storage_area,internal_notes,visible
,,Sauvignon Lafoa Schreckbichl,,,BOTTLE,2018,6200,0,50,,,True
,,Sauvignon Lafoa Schreckbichl,,,BOTTLE,2016,6800,0,50,,,True
,,Riesling Vinschgau Falkenstein,,,BOTTLE,2022,4750,0,50,,,True
,,Riesling Praepositus Kloster Neustift,,,BOTTLE,2021,5500,0,50,,,True
,,Riesling Marinushof,,,BOTTLE,2021,4350,0,50,,,True
,,Riesling Pitzon Nals Margreid,,,BOTTLE,2018,4350,0,50,,,True
,,Riesling Pitzon Nals Margreid,,,BOTTLE,2021,4350,0,50,,,True
,,Riesling Aristos Kellerei Eisacktal,,,BOTTLE,2020,4400,0,50,,,True
,,Grüner Veltliner Pacherhof,,,BOTTLE,2023,4400,0,50,,,True
,,Grüner Veltliner Aristos Kellerei Eisacktal,,,BOTTLE,2022,4450,0,50,,,True
,,Gewürztraminer Joseph Josef Hofstätter,,,BOTTLE,2023,4100,0,50,,,True
,,Gewürztraminer Damian Kornell,,,BOTTLE,2023,3950,0,50,,,True
,,Gewürztraminer Lafoa Schreckbichl,,,BOTTLE,2022,5100,0,50,,,True
,,Gewürztraminer Nussbaumer  Traminer Kellerei,,,BOTTLE,2022,6200,0,50,,,True
,,Gewürztraminer Kastelatz Elena Walch,,,BOTTLE,2021,6850,0,50,,,True
,,Gewürztraminer Brenntal  Kellerei Kurtatsch,,,BOTTLE,2019,5700,0,50,,,True
,,Gewürztraminer Brenntal  Kellerei Kurtatsch,,,BOTTLE,2020,5700,0,50,,,True
,,Gewürztraminer Kolbenhof  Josef Hofstätter,,,BOTTLE,2018,6850,0,50,,,True
,,Gewürztraminer Epokale Traminer Kellerei,,,BOTTLE,2011,38000,0,50,,,True
,,Sylvaner Praepositus Kloster Neustift,,,BOTTLE,2022,4600,0,50,,,True
,,Sylvaner Alte Reben Riserva Pacherhof,,,BOTTLE,2021,5100,0,50,,,True
,,Pinot Grigio De Silva Sölva & Söhne,,,BOTTLE,2021,4300,0,50,,,True
,,Pinot Grigio De Silva Sölva & Söhne,,,BOTTLE,2023,4300,0,50,,,True
,,Pinot Grigio Franz Haas,,,BOTTLE,2023,3900,0,50,,,True
,,Pinot Grigio Castel Ringberg Elena Walch,,,BOTTLE,2023,5200,0,50,,,True
,,Pinot Grigio Söll Kellerei Kaltern,,,BOTTLE,2022,3850,0,50,,,True
,,Pinot Grigio Puiten Schreckbichl,,,BOTTLE,2022,3950,0,50,,,True
,,Pinot Grigio Penon Kellerei Kurtatsch,,,BOTTLE,2022,3850,0,50,,,True
,,Pinot Grigio Aristos Eisacktaler Kellerei,,,BOTTLE,2022,4300,0,50,,,True
,,Pinot Grigio Unterebner Kellerei Tramin,,,BOTTLE,2021,5300,0,50,,,True
,,Pinot Grigio Unterebner Kellerei Tramin,,,BOTTLE,2022,5300,0,50,,,True
,,Pinot Grigio kunst.stück Kellerei Kaltern,,,BOTTLE,2019,10500,0,50,,,True
,,Müller Thurgau Pacherhof,,,BOTTLE,2022,4200,0,50,,,True
,,Kerner Graf von Meran Kellerei Meran,,,BOTTLE,2023,3950,0,50,,,True
,,Kerner Praepositus Kloster Neustift,,,BOTTLE,2023,4800,0,50,,,True
,,Moscato Giallo  Manincor BIO,,,BOTTLE,2021,4450,0,50,,,True
,,Petit Manseng Franz Haas,,,BOTTLE,2023,5200,0,50,,,True
,,Amistar Weiss Sölva & Söhne,,,BOTTLE,2023,5800,0,50,,,True
,,Ebeneich Manincor,,,BOTTLE,2023,5200,0,50,,,True
,,Gloria Dei Weingut Eichenstein,,,BOTTLE,2023,4150,0,50,,,True
,,La Contessa Manincor BIO,,,BOTTLE,2023,4750,0,50,,,True
,,Terlaner Klassisch  Kellerei Terlan,,,BOTTLE,2023,3950,0,50,,,True
,,Cuvée Nörder Ploner,,,BOTTLE,2023,4600,0,50,,,True
,,De Vite J. Hofstätter,,,BOTTLE,2022,4450,0,50,,,True
,,Beyond the Clouds Chardonnay | Diverse Elena Walch,,,BOTTLE,2022,9300,0,50,,,True
,,Amos Kellerei Kurtatsch,,,BOTTLE,2021,4900,0,50,,,True
,,Nova Domus Kellerei Terlan,,,BOTTLE,2020,7100,0,50,,,True
,,Nova Domus Kellerei Terlan,,,BOTTLE,2021,7100,0,50,,,True
,,Vino del Passo Solaris Lieselehof BIO,,,BOTTLE,2020,9000,0,50,,,True
,,Enosi Riesling | Sauvignon Baron di Pauli,,,BOTTLE,2019,4200,0,50,,,True
,,Enosi Riesling | Sauvignon Baron di Pauli,,,BOTTLE,2020,4200,0,50,,,True
,,Julian Bronner | Johanniter Lieselehof BIO,,,BOTTLE,2019,4900,0,50,,,True
,,Julian Bronner | Johanniter Lieselehof BIO,,,BOTTLE,2021,4900,0,50,,,True
,,DJJ Weiss Weingut Niklas,,,BOTTLE,2018,5900,0,50,,,True
,,Cason Bianco Viognier | Petit Manseng Alois Lageder BIO,,,BOTTLE,2017,7000,0,50,,,True
,,Nama Nals Margreid,,,BOTTLE,2016,16500,0,50,,,True
,,Terlaner Grande Cuveé Kellerei Terlan,,,BOTTLE,2015,21800,0,50,,,True
,,Appius Weiss St. Michael Eppan,,,BOTTLE,2019,19500,0,50,,,True
,,Appius Weiss St. Michael Eppan,,,BOTTLE,2013,20500,0,50,,,True
,,Manna Franz Haas,,,BOTTLE,2022,5800,0,50,,,True
,,Manna Franz Haas,,,BOTTLE,2020,6100,0,50,,,True
,,Manna Franz Haas,,,BOTTLE,2017,6300,0,50,,,True
,,Manna Franz Haas,,,BOTTLE,2015,7500,0,50,,,True
,,Lr Schreckbichl,,,BOTTLE,2020,14000,0,50,,,True
,,Lr Schreckbichl,,,BOTTLE,2019,15000,0,50,,,True
,,Riesling Famèi Corvée,,,BOTTLE,2019,3900,0,50,,,True
,,Chardonnay Majerla Dorigati,,,BOTTLE,2016,4050,0,50,,,True
,,Pinot Grigio Livon,,,BOTTLE,2022,3900,0,50,,,True
,,Ribolla Gialla Roncalto Livon,,,BOTTLE,2022,4550,0,50,,,True
,,Friulano  Ermacora,,,BOTTLE,2022,3550,0,50,,,True
,,Chardonnay Vie di Romans,,,BOTTLE,2021,5750,0,50,,,True
,,Sauvignon Vie di Romans,,,BOTTLE,2021,5650,0,50,,,True
,,Chardonnay Were Dreams… Jermann,,,BOTTLE,2020,8950,0,50,,,True
,,Braide Alte Livon,,,BOTTLE,2019,7500,0,50,,,True
,,Chardonnay Jurosa Lis Neris,,,BOTTLE,2016,4950,0,50,,,True
,,Chardonnay Jurosa Lis Neris,,,BOTTLE,2019,4950,0,50,,,True
,,Lis Lis Neris,,,BOTTLE,2016,6150,0,50,,,True
,,Lugana Fornaci Tommasi,,,BOTTLE,2024,3400,0,50,,,True
,,Lugana Riserva Fornaci Tommasi,,,BOTTLE,2021,4200,0,50,,,True
,,Verdicchio Primo Ballo  Tenuta di Fra,,,BOTTLE,2023,3850,0,50,,,True
,,Verdicchio Primo Ballo  Tenuta di Fra,,,BOTTLE,2024,3850,0,50,,,True
,,Verdicchio Lorenzo ‘’Superiore’’ Tenuta di Fra,,,BOTTLE,2020,4450,0,50,,,True
,,Verdicchio Lorenzo ‘’Superiore’’ Tenuta di Fra,,,BOTTLE,2022,4450,0,50,,,True
,,Verdicchio Franz ‘’Superiore’’  Tenuta di Fra,,,BOTTLE,2021,6250,0,50,,,True
,,Chardonnay Le Bruniche Tenuta di Nozzole,,,BOTTLE,2021,3800,0,50,,,True
,,Chardonnay Le Bruniche Tenuta di Nozzole,,,BOTTLE,2022,3800,0,50,,,True
,,Chardonnay Pomino Benef. Ris. Frescobaldi,,,BOTTLE,2014,5200,0,50,,,True
,,Chardonnay Pomino Benef. Ris. Frescobaldi,,,BOTTLE,2016,5200,0,50,,,True
,,Chardonnay La Pietra Tenute del Cabreo,,,BOTTLE,2021,6900,0,50,,,True
,,Chardonnay La Pietra Tenute del Cabreo,,,BOTTLE,2020,7100,0,50,,,True
,,Chardonnay La Pietra Tenute del Cabreo,,,BOTTLE,2019,7300,0,50,,,True
,,Chardonnay La Pietra Tenute del Cabreo,,,BOTTLE,2014,7500,0,50,,,True
,,Chardonnay La Pietra Tenute del Cabreo,,,BOTTLE,2013,7900,0,50,,,True
,,Chardonnay Monteverro,,,BOTTLE,2019,13800,0,50,,,True
,,Chardonnay Monteverro,,,BOTTLE,2018,12800,0,50,,,True
,,Chardonnay  Monteverro,,,BOTTLE,2017,14800,0,50,,,True
,,Chardonnay  Monteverro,,,BOTTLE,2016,13800,0,50,,,True
,,Chardonnay Monteverro,,,BOTTLE,2015,13800,0,50,,,True
,,Chardonnay Monteverro,,,BOTTLE,2014,14200,0,50,,,True
,,Chardonnay  Monteverro,,,BOTTLE,2013,15800,0,50,,,True
,,Cervaro Castello della Sala  Antinori,,,BOTTLE,2018,8900,0,50,,,True
,,Cervaro Castello della Sala  Antinori,,,BOTTLE,2022,8900,0,50,,,True
,,Roero Arneis Bruno Giacosa,,,BOTTLE,2023,4900,0,50,,,True
