external_id,type,name,winery_name,storage_area,size,vintage,price,info,quantity,internal_notes,matched_name,matched_winery_name,matched_id,matched_original_id,score
30,SPARKLING,BRUT FERRARI PERLE' NERO,FERRARI,,BOTTLE,2013,110.0,,0,,Perlé Nero,"{'id': 'wnry_01gzq1kgsyn9xypwzpdx9axv8g', 'name': 'Ferrari', 'seoName': 'ferrari', 'territory_id': 'terr_01gz19fsgcjjzyzbd4qewmd522', 'territory': None, 'other_data': {'expected_wines_count': 36}, 'metadata': {'createdBy': None, 'user': None, 'createdAt': '2023-05-13T09:12:47.877705Z', 'updatedAt': '2023-05-13T09:12:47.877705Z', 'deletedAt': None}}",wine_01gzr4kscc2q9h2vh9dzr6ja8q,,34.969368
31,SPARKLING,GIULIO FERRARI RIS. DEL FONDATORE COLLEZIONE,FERRARI,,BOTTLE,2001,550.0,,0,,'Giulio Ferrari' Riserva del Fondatore Collezione,"{'id': 'wnry_01gzq1kgsyn9xypwzpdx9axv8g', 'name': 'Ferrari', 'seoName': 'ferrari', 'territory_id': 'terr_01gz19fsgcjjzyzbd4qewmd522', 'territory': None, 'other_data': {'expected_wines_count': 36}, 'metadata': {'createdBy': None, 'user': None, 'createdAt': '2023-05-13T09:12:47.877705Z', 'updatedAt': '2023-05-13T09:12:47.877705Z', 'deletedAt': None}}",wine_01gzr4ksccwywgnay6b8qpby5a,,47.496826
31,SPARKLING,GIULIO FERRARI RIS. DEL FONDATORE COLLEZIONE,FERRARI,,BOTTLE,2002,550.0,,0,,'Giulio Ferrari' Riserva del Fondatore Collezione,"{'id': 'wnry_01gzq1kgsyn9xypwzpdx9axv8g', 'name': 'Ferrari', 'seoName': 'ferrari', 'territory_id': 'terr_01gz19fsgcjjzyzbd4qewmd522', 'territory': None, 'other_data': {'expected_wines_count': 36}, 'metadata': {'createdBy': None, 'user': None, 'createdAt': '2023-05-13T09:12:47.877705Z', 'updatedAt': '2023-05-13T09:12:47.877705Z', 'deletedAt': None}}",wine_01gzr4ksccwywgnay6b8qpby5a,,47.496826
32,SPARKLING,GIULIO FERRARI RIS. DEL FONDATORE,FERRARI,,BOTTLE,2008,240.0,,0,,'Giulio Ferrari' Riserva del Fondatore,"{'id': 'wnry_01gzq1kgsyn9xypwzpdx9axv8g', 'name': 'Ferrari', 'seoName': 'ferrari', 'territory_id': 'terr_01gz19fsgcjjzyzbd4qewmd522', 'territory': None, 'other_data': {'expected_wines_count': 36}, 'metadata': {'createdBy': None, 'user': None, 'createdAt': '2023-05-13T09:12:47.877705Z', 'updatedAt': '2023-05-13T09:12:47.877705Z', 'deletedAt': None}}",wine_01gzr4kscc3eq3g9mgs0f5ns3f,,44.583126
32,SPARKLING,GIULIO FERRARI RIS. DEL FONDATORE,FERRARI,,BOTTLE,2010,240.0,,0,,'Giulio Ferrari' Riserva del Fondatore,"{'id': 'wnry_01gzq1kgsyn9xypwzpdx9axv8g', 'name': 'Ferrari', 'seoName': 'ferrari', 'territory_id': 'terr_01gz19fsgcjjzyzbd4qewmd522', 'territory': None, 'other_data': {'expected_wines_count': 36}, 'metadata': {'createdBy': None, 'user': None, 'createdAt': '2023-05-13T09:12:47.877705Z', 'updatedAt': '2023-05-13T09:12:47.877705Z', 'deletedAt': None}}",wine_01gzr4kscc3eq3g9mgs0f5ns3f,,44.583126
33,SPARKLING,GIULIO FERRARI RIS. DEL FONDATORE,FERRARI,,MAGNUM,2007,480.0,,0,,'Giulio Ferrari' Riserva del Fondatore,"{'id': 'wnry_01gzq1kgsyn9xypwzpdx9axv8g', 'name': 'Ferrari', 'seoName': 'ferrari', 'territory_id': 'terr_01gz19fsgcjjzyzbd4qewmd522', 'territory': None, 'other_data': {'expected_wines_count': 36}, 'metadata': {'createdBy': None, 'user': None, 'createdAt': '2023-05-13T09:12:47.877705Z', 'updatedAt': '2023-05-13T09:12:47.877705Z', 'deletedAt': None}}",wine_01gzr4kscc3eq3g9mgs0f5ns3f,,44.583126
33,SPARKLING,GIULIO FERRARI RIS. DEL FONDATORE,FERRARI,,MAGNUM,2008,480.0,,0,,'Giulio Ferrari' Riserva del Fondatore,"{'id': 'wnry_01gzq1kgsyn9xypwzpdx9axv8g', 'name': 'Ferrari', 'seoName': 'ferrari', 'territory_id': 'terr_01gz19fsgcjjzyzbd4qewmd522', 'territory': None, 'other_data': {'expected_wines_count': 36}, 'metadata': {'createdBy': None, 'user': None, 'createdAt': '2023-05-13T09:12:47.877705Z', 'updatedAt': '2023-05-13T09:12:47.877705Z', 'deletedAt': None}}",wine_01gzr4kscc3eq3g9mgs0f5ns3f,,44.583126
33,SPARKLING,GIULIO FERRARI RIS. DEL FONDATORE,FERRARI,,MAGNUM,2009,480.0,,0,,'Giulio Ferrari' Riserva del Fondatore,"{'id': 'wnry_01gzq1kgsyn9xypwzpdx9axv8g', 'name': 'Ferrari', 'seoName': 'ferrari', 'territory_id': 'terr_01gz19fsgcjjzyzbd4qewmd522', 'territory': None, 'other_data': {'expected_wines_count': 36}, 'metadata': {'createdBy': None, 'user': None, 'createdAt': '2023-05-13T09:12:47.877705Z', 'updatedAt': '2023-05-13T09:12:47.877705Z', 'deletedAt': None}}",wine_01gzr4kscc3eq3g9mgs0f5ns3f,,44.583126
34,SPARKLING,BRUT,KETTMEIER,,BOTTLE,2018,42.0,,0,,Athesis Brut,"{'id': 'wnry_01gzq1kgv3gj71hg96mbk9ja09', 'name': 'Kettmeir', 'seoName': 'kettmeir', 'territory_id': 'terr_01gz19frypz7gpvvkmx5adbvbh', 'territory': None, 'other_data': {'expected_wines_count': 41}, 'metadata': {'createdBy': None, 'user': None, 'createdAt': '2023-05-13T09:12:47.877705Z', 'updatedAt': '2023-05-13T09:12:47.877705Z', 'deletedAt': None}}",wine_01h0qzm23rs8gaa77kqcm4f89w,,25.17138
35,SPARKLING,BRUT METODO CLASSICO ''TOMBOLA DI PIN'',DE STEFANI,,BOTTLE,2010,50.0,,0,,Cuvée Tombola di Pin Brut,"{'id': 'wnry_01gzq1khjfrew29kzf1kbcxxc2', 'name': 'De Stefani', 'seoName': 'de-stefani', 'territory_id': 'terr_01gz19frzeqhc1et06astt7r2e', 'territory': None, 'other_data': {'expected_wines_count': 63}, 'metadata': {'createdBy': None, 'user': None, 'createdAt': '2023-05-13T09:12:47.877705Z', 'updatedAt': '2023-05-13T09:12:47.877705Z', 'deletedAt': None}}",wine_01h0qsxnwvj0g698rsxts8dvsp,,37.85398
