external_id,type,name_1,name_2,name_3,internal_notes,vintage,info,bottle_price,magnum_price,demi_price,bottle_qty,magnum_qty,demi_qty,purchase_price,to_archive
,RED,BRUNELLO DI MONTALCINO ,Costanti,RISERVA,,2004,,,,,1,,,,
1859,RED,BRUNELLO DI MONTALCINO ,E. & P. Palmucci,POGGIO DI SOTTO,,1995,, 165.00 € ,,,4,,,,
1861,RED,BRUNELLO DI MONTALCINO ,Castiglion del Bosco,CAMPO DEL DRAGO,,2011,, 165.00 € ,,,1,,,,
1862,RED,BRUNELLO DI MONTALCINO ,Salvioni,LA CERBAIOLA,,2005,, 165.00 € ,,,22,,,,
1865,RED,BRUNELLO DI MONTALCINO ,Pieve di Santa Restituta,GAJA - SUGARILLE,,2004,, 185.00 € ,,,8,,,,
,RED,BRUNELLO DI MONTALCINO ,Pieve di Santa Restituta,GAJA - SUGARILLE,,1997,,,,,3,,,,
,RED,BRUNELLO DI MONTALCINO ,Marchesi Antinori ,VIGNAFERROVIA , MAGNUM  ,2006,,, 380.00 € ,,,1,,,
,RED,BRUNELLO DI MONTALCINO ,Marchesi Antinori ,VIGNAFERROVIA ,,2004,,, 380.00 € ,,,4,,,
,RED,BRUNELLO DI MONTALCINO ,Biondi Santi,ANNATA,,2009,RARITAS,,,,1,,,,
,RED,BRUNELLO DI MONTALCINO ,Biondi Santi,ANNATA,,2008,,,,,1,,,,
1870,RED,BRUNELLO DI MONTALCINO ,Biondi Santi,ANNATA,,2007,, 220.00 € ,,,1,,,,
,RED,BRUNELLO DI MONTALCINO ,Biondi Santi,ANNATA,,1990,,,,,1,,,,
1874,RED,BRUNELLO DI MONTALCINO ,Salvioni,RISERVA,,1995,RARITAS, 550.00 € ,,,4,,,,
,RED,Merlot,Lamaione,Marchesi de Frescobaldi,,2017,,,,,18,,,,
2120,RED,Merlot,Lamaione,Marchesi de Frescobaldi,,2016,, 85.00 € ,,,10,,,,
,RED,Merlot,Lamaione,Marchesi de Frescobaldi,,2015,,,,,30,,,,
2121,RED,Merlot,Desiderio,Avignonesi,,2018,, 85.00 € ,,,29,,,,
2122,RED,Merlot,Giorgio Bartholomäus,Tenuta Argentiera,,2008,, 145.00 € ,,,17,,,,
,RED,Merlot,Giorgio Bartholomäus,Tenuta Argentiera, MAGNUM  ,2006,,, 265.00 € ,,,1,,,
,RED,Merlot,L`Apparita,Marchesi Antinori,,2019,,,,,6,,,,
2123,RED,Merlot,L`Apparita,Marchesi Antinori,,2016,, 260.00 € ,,,6,,,,
2123,RED,Merlot,Baffonero,Rocca di Frassinello,,2010,, 260.00 € ,,,3,,,,
,RED,Merlot,Massetino,Tenuta dell`Ornellaia,   ,2019,,,,,3,,,,
2133,RED,Merlot,Massetino,Tenuta dell`Ornellaia,,2018,, 500.00 € ,,,3,,,,
,RED,Merlot,Masseto,Tenuta dell`Ornellaia,,2018,,,,,3,,,,
2130,RED,Merlot,Masseto,Tenuta dell`Ornellaia,,2017,, 700.00 € ,,,3,,,,
,RED,Merlot,Masseto,Tenuta dell`Ornellaia,,2016,,,,,3,,,,
,RED,Merlot,Masseto,Tenuta dell`Ornellaia, MAGNUM  ,2011,,," 2,200.00 € ",,,1,,,
,RED,Merlot,Masseto,Tenuta dell`Ornellaia,,2010,,,,,1,,,,
,RED,Merlot,MESSORIO ,Le Macchiole , MAGNUM  ,2008,,, 450.00 € ,,,2,,,
,RED,Cabernet,Pertra ,Cabernet Sauvignon ????,,2009,,,,,12,,,,
,RED,Cabernet,Selvante ,Campo al Mare ,,2019,,,,,18,,, 45.00 € ,
2020,RED,Cabernet,Ceccante,Grillesino,   ,2013,, 55.00 € ,,,13,,,,
,RED,Cabernet,Ceccante,Grillesino, MAGNUM  ,2012,,, 190.00 € ,,,2,,,
,RED,Cabernet,Cifra Cabernet Franc,Duemani,   ,2020,,,,,12,,,,
2021,RED,Cabernet,Cifra Cabernet Franc,Duemani,,2018,, 60.00 € ,,,21,,,,
,RED,Cabernet,Il Pareto,Tenuta Nozzole,   ,2020,,,,,30,,, 45.00 € ,
,RED,Cabernet,Il Pareto,Tenuta Nozzole,,2013,,,,,2,,, 100.00 € ,
2022,RED,Cabernet,Il Pareto,Tenuta Nozzole,,2007,, 75.00 € ,,,6,,, 100.00 € ,
2023,RED,Cabernet,Altrovino ,Duemani,   ,2019,, 75.00 € ,,,18,,,,
2024,RED,Cabernet,Collezione de Marchi,Isole Olena,,2001,, 95.00 € ,,,17,,,,
2025,RED,Cabernet,Paleo Rosso,Le Macchiole,,2007,, 125.00 € ,,,4,,,,
,RED,Cabernet,Sassicaia,Tenuta San Guido,,2020,, 350.00 € ,,,18,,,,
,RED,Cabernet,Sassicaia,Tenuta San Guido,,2019,, 350.00 € ," 1,200.00 € ",,29,5,,,
,RED,Cabernet,Sassicaia,Tenuta San Guido,,2018,, 350.00 € ," 1,200.00 € "," 2,800.00 € ",31,8,2,,
2031,RED,Cabernet,Sassicaia,Tenuta San Guido,,2017,, 350.00 € ," 1,000.00 € ",,16,6,,,
2030,RED,Cabernet,Sassicaia,Tenuta San Guido,,2016,, 550.00 € ," 1,600.00 € ",,26,10,,,
2030,RED,Cabernet,Sassicaia,Tenuta San Guido,,2015,, 550.00 € ,,,42,1,,,
,RED,Cabernet,Sassicaia,Tenuta San Guido,,2014,, 400.00 € ," 1,200.00 € ",,2,5,,,
,RED,Cabernet,Sassicaia,Tenuta San Guido,,2012,,," 1,200.00 € ",,,3,,,
,RED,Cabernet,Sassicaia,Tenuta San Guido,,2011,,,,,,2,,,
,RED,Cabernet,Sassicaia,Tenuta San Guido,,2010,, 450.00 € ," 1,200.00 € ",,5,1,,,
,RED,Cabernet,Sassicaia,Tenuta San Guido,,2009,,," 1,900.00 € "," 3,900.00 € ",,6,2,,
,RED,Cabernet,Sassicaia,Tenuta San Guido,,2008,, 450.00 € ," 1,600.00 € ",,3,1,,,
,RED,Cabernet,Sassicaia,Tenuta San Guido,,2007,, 450.00 € ,,,6,,,,
2032,RED,Cabernet,Sassicaia,Tenuta San Guido,,2006,, 400.00 € ," 1,900.00 € ",,15,3,,,
,RED,Cabernet,Sassicaia,Tenuta San Guido,,2005,, 450.00 € ,,,2,,,,
,RED,Cabernet,Sassicaia,Tenuta San Guido,,2004,, 400.00 € ," 1,600.00 € ",,2,2,,,
,RED,Cabernet,Sassicaia,Tenuta San Guido,,2003,, 400.00 € ," 1,600.00 € ",,4,2,,,
,RED,Cabernet,Sassicaia,Tenuta San Guido,,2002,, 400.00 € ," 1,600.00 € ",,8,1,,,
,RED,Cabernet,Sassicaia,Tenuta San Guido,,2000,, 550.00 € ," 1,700.00 € ",,5,6,,,
,RED,Cabernet,Sassicaia,Tenuta San Guido,,1999,, 450.00 € ," 1,600.00 € ",,2,2,,,
,RED,Cabernet,Sassicaia,Tenuta San Guido,,1998,, 450.00 € ,,,4,2,,,
,RED,Cabernet,Sassicaia,Tenuta San Guido,,1997,, 550.00 € ," 2,600.00 € ",,9,2,,,
,RED,Cabernet,Sassicaia,Tenuta San Guido,,1996,, 450.00 € ," 1,600.00 € ",,3,4,,,
,RED,Cabernet,Sassicaia,Tenuta San Guido,,1995,,,,,,2,,,
,RED,Cabernet,Sassicaia,Tenuta San Guido,,1994,, 450.00 € ," 1,600.00 € ",,5,1,,,
,RED,Cabernet,Sassicaia,Tenuta San Guido,,1992,, 400.00 € ,,,6,1,,,
,RED,Cabernet,Sassicaia,Tenuta San Guido,,1990,,," 2,500.00 € ",,,3,,,
,RED,Cabernet,Sassicaia,Tenuta San Guido,,1989,,," 2,200.00 € "," 4,800.00 € ",,1,1,,
,RED,Cabernet,Sassicaia,Tenuta San Guido,,1988,,," 2,300.00 € ",,,3,,,
,RED,Cabernet,Sassicaia,Tenuta San Guido,,1985,,," 9,900.00 € ",,,1,,,
,RED,Cabernet,Sassicaia,Tenuta San Guido,,1984,,,,,,1,,,
,RED,Cabernet,Sassicaia,Tenuta San Guido,,1983,, 400.00 € ,,,4,,,,
,RED,Cabernet,Sassicaia,Tenuta San Guido,,1982,,," 3,200.00 € ",,,0,,,1
,RED,Cabernet,Sassicaia,Tenuta San Guido,,1980,,," 2,500.00 € ",,,1,,,
2034,RED,Cabernet,Cabernet Franc,Duemani,,2018,, 145.00 € ,,,48,,,,
,RED,Cabernet,Cabernet Franc,Duemani, (In Bar)  ,2017,, 145.00 € ,,,2,,,,
2035,RED,Cabernet,Cabernet Franc,Duemani, MAGNUM  ,2008,, 210.00 € , 320.00 € ,,6,1,,,
,RED,Cabernet,Cabernet Franc,Duemani,,2007,,,,,2,,,,
,RED,Cabernet,Ophelia Maria ,Tenuta Argntiera , MAGNUM  ,2010,,, 260.00 € ,,,3,,,
1901,RED,,Lucente,Marchesi de Frescobaldi,,2019,, 60.00 € ,,,36,,,,
,RED,,Lucente,Marchesi de Frescobaldi,,2012,,,,,3,,,,
,RED,,Lucente,Marchesi de Frescobaldi,,2010,,,,,1,,,,
1902,RED,,Siepi,Castello di Fonterutoli,,2003,, 185.00 € ,,,4,,,,
,RED,,Siepi,Castello di Fonterutoli,,2001,,,,,4,,,,
,RED,,Siepi,Castello di Fonterutoli,,1998,,,,,1,,,,
,RED,,Siepi,Castello di Fonterutoli,,1996,,,,,2,,,,
,RED,,Luce,Marchesi de Frescobaldi,,2019,,,,,6,,,,
1905,RED,,Luce,Marchesi de Frescobaldi,,2009,, 185.00 € ,,,9,,,,
1910,RED,,50 & 50,Avignonesi & Capanelle,,2007,, 230.00 € ,,,8,,,,
,RED,,50 & 50,Avignonesi & Capanelle, MAGNUM  ,1993,,, 450.00 € ,,,1,,,
1920,RED,,Le Difese,Tenuta San Guido (Sassicaia),,2023,, 65.00 € ,,,18,,,,
1963,RED,,Le Volte,Tenuta dell`Ornellaia, MAGNUM  ,2020,, 50.00 € ,,,36,6,,,
,RED,,Le Volte,Tenuta dell`Ornellaia, MAGNUM  ,2019,,,,,,,2,,
,RED,,Cabreo il Borgo ,Tenuta del Cabreo ,,2022,,,,,30,,, 31.30 € ,
,RED,,Cabreo il Borgo ,Tenuta del Cabreo , MAGNUM  ,2020,,,,,,1,, 68.15 € ,
1978,RED,,Tignanello,Marchesi Antinori,,2019,, 145.00 € ,,,6,,,,
,RED,,Tignanello,Marchesi Antinori, MAGNUM  ,2018,,, 288.00 € ,,30,2,,,
,RED,,Tignanello,Marchesi Antinori, MAGNUM  ,2017,,, 288.00 € ,,,2,,,
,RED,,Tignanello,Marchesi Antinori, MAGNUM  ,2007,,, 320.00 € ,,,1,,,
,RED,,Tignanello,Marchesi Antinori, MAGNUM  ,2005,,,,,,1,,,
,RED,,Lux Vitis,Marchesi de Frescobaldi,,2016,,,,,3,,,,
1979,RED,,Lux Vitis,Marchesi de Frescobaldi,,2015,, 230.00 € ,,,5,,,,
,RED,,Solaia,Marchesi Antinori,,2019,,,,,3,,,,
1981,RED,,Solaia,Marchesi Antinori, MAGNUM  ,2017,, 380.00 € ,,,12,2,,,
,RED,,Solaia,Marchesi Antinori, MAGNUM  ,2008,,, 950.00 € ,,,4,,,
,RED,,Solaia,Marchesi Antinori, MAGNUM  ,2006,,, 950.00 € ,,,1,,,
,RED,,Solaia,Marchesi Antinori,,1995,,,,,1,,,,
,RED,,Solaia,Marchesi Antinori,,1990,,,,,1,,,,
,RED,,Cá del Pazzo ,Tenuta Caparzo ,,1990,,, 160.00 € ,,,1,,,
2051,RED,,Castello di Bolgheri ,Contessa Franca Spaletti T.,,2007,, 75.00 € ,,,10,,,,
,RED,,Guidoalberto,Tenuta San Guido,,2020,,,,,105,,,,
,RED,,Guidoalberto,Tenuta San Guido,,2019,,,,,49,,,,
2052,RED,,Guidoalberto,Tenuta San Guido,,2017,, 85.00 € ,,,10,,,,
,RED,,Guidoalberto,Tenuta San Guido,,2016,,,,,6,,,,
,RED,,Guidoalberto,Tenuta San Guido,,2015,,,,,6,,,,
2060,RED,,Guidoalberto,Tenuta San Guido,,2013,, 95.00 € ,,,4,,,,
2053,RED,,Le Serre Nuove,Tenuta dell`Ornellaia, MAGNUM  ,2019,, 80.00 € ,,,27,7,,,
,RED,Le Serre Nuove,Tenuta dell`Ornellaia,20 ANNI , MAGNUM  ,2017,,, 160.00 € ,,,4,,,
,RED,,Le Serre Nuove,Tenuta dell`Ornellaia,,2016,,,,,7,,,,
,RED,,Le Serre Nuove,Tenuta dell`Ornellaia, MAGNUM  ,2013,,, 140.00 € ,,,1,,,
2061,RED,,Tenuta Argentiera,Argentiera, MAGNUM  ,2016,, 110.00 € , 215.00 € ,,38,8,,,
,RED,,Tenuta Argentiera,Argentiera,,2010,,,,,7,,,,
,RED,,Tenuta Argentiera,Argentiera,,2009,,,,,24,,,,
2062,RED,,Saffredi,Fattoria Le Pupille,,2017,, 120.00 € ,,,29,,,,
,RED,,Saffredi,Fattoria Le Pupille,,2016,,,,,2,,,,
2068,RED,,Magari,Angelo Gaja - Tenuta Marcanda,,2015,, 145.00 € ,,,23,,,,
,RED,,Magari,Angelo Gaja - Tenuta Marcanda,,2010,,,,,6,,,,
2071,RED,,Lupicaia,Tenuta del Terriccio,,2007,, 165.00 € ,,,13,,,,
2075,RED,,Ca Marcanda,Angelo Gaja - Tenuta Marcanda,,2004,, 165.00 € ,,,12,,,,
2084,RED,,Ornellaia,Tenuta dell`Ornellaia, MAGNUM  ,2017,, 280.00 € , 600.00 € ,,11,3,,,
2083,RED,,Ornellaia,Tenuta dell`Ornellaia,,2016,, 280.00 € ,,,10,,,,
2081,RED,,Ornellaia,Tenuta dell`Ornellaia,,2014,, 240.00 € ,,,4,,,,
,RED,Ornellaia,Tenuta dell`Ornellaia,25 ANNI , MAGNUM  ,2010,,, 600.00 € ," 1,400.00 € ",,1,0,,
,RED,,Ornellaia,Tenuta dell`Ornellaia, MAGNUM  ,2009,,, 500.00 € ,,,4,,,
,RED,,Ornellaia,Tenuta dell`Ornellaia,,2006,,,,,1,,,,
,RED,,Liena ,PETIT VERDOT ,,2013,,,,,6,,,,
,RED,,Liena ,CABERNET SAUVIGNON,,2013,,,,,6,,,,
1991,RED,,Campo al Mare,Tenute Folonari,,2011,, 55.00 € ,,,15,,, 16.50 € ,
,RED,,Baia al vento  ,Tenute Folonari, MAGNUM  ,2011,,, 135.00 € ,,25,2,, 60.00 € ,
,RED,,Baia al vento  ,Tenute Folonari, MAGNUM  ,2009,,, 135.00 € ,,,1,,,
,RED,,Il Seggio,Tenuta Poggio al Tesoro,,2022,,,,,72,,,,
1992,RED,,Il Seggio,Tenuta Poggio al Tesoro,,2021,, 55.00 € ,,,14,,,,
,RED,,Pian di Nova,Il Borro,,2013,,,,,4,,,,
1994,RED,,Pian di Nova,Il Borro,,2012,, 60.00 € ,,,6,,,,
1995,RED,,Varvàra,Castello di Bolgheri,,2008,, 65.00 € ,,,7,,,,
,RED,,Promis,Tenuta Cá Marcanda - Angelo Gaja ,,2015,,,,,29,,,,
1996,RED,,Promis,Tenuta Cá Marcanda - Angelo Gaja ,,2012,, 65.00 € ,,,11,,,,
2000,RED,,Prima Pietra,Tenuta Prima Pietra,,2016,, 85.00 € ,,,72,,,,
,RED,,Prima Pietra,Tenuta Prima Pietra,,2012,,,,,5,,,,
,RED,,Prima Pietra,Tenuta Prima Pietra,,2010,,,,,3,,,,
2001,RED,,Mormoreto,Marchesi de Frescobaldi,,2016,, 85.00 € ,,,5,,,,
,RED,,Mormoreto,Marchesi de Frescobaldi,,2010,,,,,3,,,,
,RED,,Sondraia ,Tenuta Poggio al Tesoro ,,2020,,,,,36,,,,
,RED,,Sondraia ,Tenuta Poggio al Tesoro ,,2019,,,,,6,,,,
,RED,,Millepassi ,Donnaolimpia ,,2017,,,,,6,,,,
2002,RED,,G. Punto - Grenache,Duemani,,2018,, 180.00 € ,,,4,,,,
2003,RED,,Guado al Tasso,Marchesi Antinori ,,2008,, 185.00 € ,,,2,,,,
,RED,,Petra RISERVA ,Tenuta Prima Pietra,,2008,,,,,6,,,,
2004,RED,,TreSoro,Caia Rossa+Duemani+Prima Pietra,,2017,, 190.00 € ,,,18,,,,
,RED,,Lodovico ,Tenuta di Biserno , MAGNUM  ,2007,,, 680.00 € ,,,2,,,
1940,RED,Syrah,Ammiraglia,Marchesi de Frescobaldi,,2011,, 75.00 € ,,,19,,,,
1941,RED,Syrah,Bramasole,Tenuta La Braccesca, MAGNUM  ,2006,, 85.00 € , 195.00 € ,,7,2,,,
,RED,Syrah,Bramasole,Tenuta La Braccesca,,2000,,,,,1,,,,
1942,RED,Syrah,Collezione De Marchi,Isole & Olena,,2004,, 95.00 € ,,,14,,,,
1943,RED,Syrah,Case Via,Tenuta Fontodi,,2004,, 95.00 € ,,,12,,,,
1944,RED,Syrah,Suisassi,Duemani,,2016,, 165.00 € ,,,20,,,,
1946,RED,Syrah,Scrio,Le Macchiole, MAGNUM  ,2006,, 185.00 € , 365.00 € ,,12,5,,,
1600,RED,Dolcetto,Marcarini,BOSCHI DI BERRI,,2017,, 40.00 € ,,,11,,,,
1604,RED,Dolcetto,Voerzio Roberto,PRIAVINO,,2010,, 45.00 € ,,,11,,,,
,RED,Barbera,Montalbera,NUDA,,2018,,,,,49,,,,
,RED,Barbera,Montalbera,NUDA,,2016,,,,,5,,,,
1620,RED,Barbera,Montalbera,NUDA,,2015,, 50.00 € ,,,14,,,,
1623,RED,Barbera,Braida,MONTEBRUNA,,2016,, 50.00 € ,,,5,,,,
,RED,Barbera,M. Marengo ,VINGA PANGIANE ,,2018,,,,,12,,,,
1622,RED,Barbera,Rocche dei Manzoni,SORITO MOSCONI,,2010,, 65.00 € ,,,7,,,,
,RED,Barbera,Voerzio Roberto,BARBERA D´ALBA , MAGNUM  ,2007,,, 190.00 € ,,,1,,,
1625,RED,Barbera,Voerzio Roberto,VIGNETO CERETTO,,2006,, 65.00 € ,,,13,,,,
,RED,Barbera,Braida,BRICCO DELL´UCCELLONE,,2018,,,,,24,,,,
1627,RED,Barbera,Braida,BRICCO DELL´UCCELLONE,,2016,, 95.00 € ,,,5,,,,
,RED,Barbera,Primtto Castamiole ,BARBERA D´ASTI ,,2008,,,,,4,,,,
,RED,Barbera,Primtto Castamiole ,BARBERA D´ASTI ,,2003,,,,,3,,,,
,RED,Barbera,Primtto Castamiole ,BARBERA D´ASTI ,,2000,,,,,4,,,,
1628,RED,Barbera,Braida,BRICCO DELLA BIGOTTA,,2018,, 95.00 € ,,,47,,,,
,RED,Barbera,Braida,BRICCO DELLA BIGOTTA,,2016,,,,,11,,,,
,RED,Barbera,Braida,BRICCO DELLA BIGOTTA,,2013,,,,,6,,,,
1629,RED,Barbera,Braida,AI SUMA,,2016,, 115.00 € ,,,21,,,,
1630,RED,Ruché,Montalbera,LACCENTO,,2018,, 49.00 € ,,,18,,,,
,RED,Ruché,Montalbera,LACCENTO,,0,,,,,,,1,,
1631,RED,Cabernet Sauvignon,Angelo Gaja,DARMAGI,,2019,, 395.00 € ,,,18,,,,
,RED,Cabernet Sauvignon,Angelo Gaja,DARMAGI,,2013,,,,,3,,,,
,RED,Cabernet Sauvignon,Angelo Gaja,DARMAGI,,1990,,,,,6,,,,
1650,RED,Merlot,Voerzio Roberto,FONTANAZZA,,,,,,,,,,,1
,RED,,Angelo Gaja ,SITO MORESCO ,,2020,,,,,14,,,,
,RED,,Conterno Fantino ,MONPRÁ ,LANGE ROSSO ,2007, MAGNUM  ,, 420.00 € ,,,1,,,
1610,RED,Nebbiolo,Manzone,IL CRUTIN ,,2011,, 49.00 € ,,,11,,,,
1611,RED,Nebbiolo,Marcarini,LASARIN,,2017,, 55.00 € ,,,12,,,,
1611,RED,Nebbiolo,M. Marengo - La Morra,VIGNA VALMAGGIORE,,2018,, 55.00 € ,,,12,,,,
1612,RED,Nebbiolo,Rocche dei Manzoni,LANGHE,,2014,, 55.00 € ,,,24,,,,
,RED,Nebbiolo,Rocche dei Manzoni,LANGHE,,2010,,,,,18,,,,
1613,RED,Nebbiolo,Sandrone,D´ALBA VALMAGGIORE ,,2016,, 55.00 € ,,,7,,,,
1615,RED,Nebbiolo,Angelo Gaja,CONTEISA,,2007,, 230.00 € ,,,6,,,,
,RED,Barbaresco,Albino Rocca,VIGNETO BRICH RONCHI,,1998,,,,,2,,,,
1706,RED,Barbaresco,Albino Rocca,VIGNETO BRICH RONCHI,,1997,, 97.00 € ,,,4,,,,
1706,RED,Barbaresco,Albino Rocca,VIGNETO BRICH RONCHI,,1996,, 97.00 € ,,,10,,,,
1730,RED,Barbaresco,Nada Fiorenzo,,,1995,, 115.00 € ,,,2,,,,
1732,RED,Barbaresco,Angelo Gaja,,,2019,, 185.00 € ,,,3,,,,
,RED,Barbaresco,Angelo Gaja,, MAGNUM  ,2018,,,,,,1,,,
,RED,Barbaresco,Angelo Gaja,,,2006,,,,,2,,,,
,RED,Barbaresco,Angelo Gaja,,,2005,,,,,1,,,,
1733,RED,Barbaresco,Albino Rocca,VIGNETO BRICH RONCHI,,1996,, 185.00 € ,,,,,,,1
1734,RED,Barbaresco,Angelo Gaja,SORÌ SAN LORENZO,,1995,, 450.00 € ,,,,,,,1
1735,RED,Barbaresco,Angelo Gaja,SORÌ TILDIN,,1983,, 450.00 € ,,,1,,,,
1780,RED,Barbaresco,Gromis Gaja,,,1971,, 650.00 € ,,,2,,,,
,RED,Barbaresco,Gromis Gaja,,,1970,,,,,1,,,,
,RED,Barbaresco,Gromis Gaja,,,1967,,,,,1,,,,
,RED,Barbaresco,Gromis Gaja,,,1982,,,,,1,,,,
1740,RED,Barbaresco,Borgogno,,,1967,RARITAS, 450.00 € ,,,3,,,,
1740,RED,Barbaresco,Borgogno,,,1964,RARITAS, 450.00 € ,,,4,,,,
1740,RED,Barbaresco,Giovanni Gaja,,,1964,RARITAS, 450.00 € ,,,3,,,,
,RED,Barolo,Maccerini ,COMUNE DI LA MORRA ,,2015,,,,,3,,,,
,RED,Barolo,Maccerini ,BRUMATE ,,2015,,,,,21,,,,
,RED,Barolo,Maccerini ,BRUMATE ,,2014,,,,,26,,,,
,RED,Barolo,Maccerini ,BRUMATE ,,2011,,,,,3,,,,
1752,RED,Barolo,M. Marengo,,,2016,, 60.00 € ,,,12,,,,
1753,RED,Barolo,M. Marengo,BRICCO DELLE VIOLE,,2016,, 75.00 € ,,,11,,,,
1755,RED,Barolo,Marcarini,LA SERRA,,2015,, 80.00 € ,,,20,,,,
,RED,Barolo,Angelo Gaja,DAGROMIS,,2019,,,,,12,,,,
1756,RED,Barolo,Angelo Gaja,DAGROMIS,,2018,, 90.00 € ,,,30,,,,
1757,RED,Barolo,Massolino,PARAFADA SERRALUNGA,,2008,, 115.00 € ,,,6,,,,
1749,RED,Barolo,Massolino,MARGHERIA SERRALUNGA,,2008,, 115.00 € ,,,6,,,,
,RED,Barolo,Massolino,MARGHERIA SERRALUNGA,,2005,,,,,11,,,,
1758,RED,Barolo,Corino Renato,VECCHIE VIGNE,,2004,, 95.00 € ,,,7,,,,
1759,RED,Barolo,Sandrone Luciano,LE VIGNE,,2007,, 115.00 € ,,,8,,,,
1760,RED,Barolo,Sandrone Luciano,CANUBBI BOSCHIS,,2007,, 135.00 € ,,,8,,,,
1761,RED,Barolo,Rocche dei Manzoni,VIGNA CAPPELLA DI S.S.,,1997,, 135.00 € ,,,3,,,,
1762,RED,Barolo,Conterno Fantino,SORI GINESTRA,,2006,, 150.00 € ,,,12,,,,
1763,RED,Barolo,Bruno Giacosa,FALLETTO SERRALUNGA,,2012,, 230.00 € ,,,,,,,1
1783,RED,Barolo,Angelo Gaja,SPERSS,,2017,, 470.00 € ,,,4,,,,
1780,RED,Barolo,Borgogno,RISERVA,,1967,, 450.00 € ,,,3,,,,
,RED,Barolo,Borgogno,RISERVA,,1964,, 450.00 € ,,,2,,,,
,RED,Barolo,Borgogno,RISERVA,,1961,, 450.00 € ,,,1,,,,
,RED,Barolo,Borgogno,RISERVA,,1957,, 450.00 € ,,,3,,,,
1780,RED,Barolo,Terre di Barolo,,,1964,, 450.00 € ,,,1,,,,
1780,RED,Barolo,Fratelli Cogno,,,1967,, 450.00 € ,,,1,,,,
,RED,Barolo,Fratelli Cogno,,,1961,,,,,3,,,,
1780,RED,Barolo,Giacomo Conterno,,,1964,, 650.00 € ,,,1,,,,
1780,RED,Barolo,Aldo Conterno,BRICCO BUSSIA,,1976,, 650.00 € ,,,3,,,,
1780,RED,Barolo,F.lli Alessandria,,,1964,, 450.00 € ,,,2,,,,
1780,RED,Barolo,Voerzio Giacomo,,,1967,, 650.00 € ,,,0,,,,1
1780,RED,Barolo,Marchesi di Barolo,,,1990,, 450.00 € ,,,1,,,,
1780,RED,Barolo,Cavallotto,BRICCO BOSCHIS,,1989,, 450.00 € ,,,1,,,,
1780,RED,Barolo,Montanello,,,1976,, 450.00 € ,,,2,,,,
1780,RED,Barolo,Pio Cesare,,,1961,, 650.00 € ,,,1,,,,
,RED,Barolo,Pio Cesare,,,1949,,,,,3,,,,
,RED,Bruno Giacosa,Barbaresco Asili ,,,2017,,,,,12,,,,
,RED,Bruno Giacosa,Barbaresco Asili ,FALLETTO RISERVA , MAGNUM  ,2016,,,,,,3,,,
,RED,Bruno Giacosa,Barbaresco Asili ,,,2015,,,,,6,,,,
,RED,Bruno Giacosa,Barolo ,FALLETTO ,,2016,,,,,6,,,,
,RED,Bruno Giacosa,Barolo ,FALLETTO ,,2012,,,,,16,,,,
,RED,Bruno Giacosa,(Rot),VIGNE LE ROCCHE FALLETTO ,,2012,,,,,1,,,,
,RED,Bruno Giacosa,(Rot),VIGNE LE ROCCHE FALLETTO ,,2011,,,,,5,,,,
,RED,Bruno Giacosa,(Rot),LE ROCCHE DEL FALLETTO ,,2009,,,,,1,,,,
,RED,Bruno Giacosa,(Rot),LE ROCCHE DEL FALLETTO ,,2005,,,,,2,,,,
1471,RED,,Ca´del Bosco,MAURIZIO ZANELLA,,2003,, 85.00 € ,,,2,,,,
,RED,,Ca´del Bosco,MAURIZIO ZANELLA,,1998,,,,,6,,,,
1550,RED,Carignano del Sulcis,Barrua,ISOLA DEI NURAGHI,,2020,, 70.00 € ,,,18,,,,
1551,RED,Carignano del Sulcis,Terre Brune,SUPERIORE,,2018,, 75.00 € ,,,4,,,,
1441,RED,Cabernet,Tenuta Regaleali,TASCA D`ALMERITA,,2008,, 75.00 € ,,,11,,,,
,RED,Cabernet,Tenuta Regaleali,TASCA D`ALMERITA,,1999,,,,,5,,,,
,RED,Cabernet,Tenuta Regaleali,TASCA D`ALMERITA,,1997,,,,,3,,,,
1450,RED,Nero d´Avola,Morgante,DON ANTONIO,,2020,, 55.00 € ,,,16,,,,
1430,RED,Syrah,Delia Nivolelli ,RISERVA ,,2016,, 75.00 € ,,,18,,,,
,RED,Syrah,Tenuta Reguleali Tascca d´Almerita ,PERRICONE ,,2016,,,,,7,,,,
1270,RED,Primitivo,Gianfranco Fino,SE,,2021,, 85.00 € ,,,6,,,,
1271,RED,Primitivo,Gianfranco Fino,ES,,2022,, 95.00 € ,,,13,,,,
1272,RED,Negroamaro,Gianfranco Fino,JO,,2019,,,,,18,,,,
,RED,,Gianfranco Fino,JO,,2017,, 85.00 € ,,,5,,,,
1281,RED,,La Carraia,TIZZONERO,,2004,, 47.00 € ,,,4,,,,
1510,RED,,Silvia Imparato,MONTEVETRANO,,1998,, 85.00 € ,,,4,,,,
1490,RED,Aglianico,Montesole,SANNIO,,2003,, 49.00 € ,,,7,,,,
1492,RED,Aglianico,Feudi di S. Gregorio,PIANO DI MONTEVERGINE,,1996,, 65.00 € ,,,1,,,,
,RED,Aglianico,Feudi di S. Gregorio,PIANO DI MONTEVERGINE,,1995,,,,,1,,,,
1493,RED,Aglianico,Feudi di S. Gregorio,SERPICO,,2007,, 85.00 € ,,,16,,,,
