external_id,name,vintage,info,internal_notes,size,price,quantity
,Sassicaia Tenuta San Guido,1984,,,MAGNUM,,1
,Sassicaia Tenuta San Guido,1983,,,BOTTLE, 400.00 € ,4
,Sassicaia Tenuta San Guido,1980,,,MAGNUM," 2,500.00 € ",1
2034,Cabernet Franc Duemani,2018,,,BOTTLE, 145.00 € ,48
"""",Cabernet Franc Duemani,2017,, (In Bar)  ,BOTTLE, 145.00 € ,2
2035,Cabernet Franc Duemani,2008,, MAGNUM  ,BOTTLE, 210.00 € ,6
2035,Cabernet Franc Duemani,2008,, MAGNUM  ,MAGNUM, 320.00 € ,1
,Cabernet Franc Duemani,2007,,,BOTTLE,,2
,Ophelia Maria  Tenuta Argntiera,2010,, MAGNUM  ,MAGNUM, 260.00 € ,3
1901,Lucente Marchesi de Frescobaldi,2019,,,BOTTLE, 60.00 € ,36
,Lucente Marchesi de Frescobaldi,2012,,,BOTTLE,,3
,Lucente Marchesi de Frescobaldi,2010,,,BOTTLE,,1
1902,Siepi Castello di Fonterutoli,2003,,,BOTTLE, 185.00 € ,4
,Siepi Castello di Fonterutoli,2001,,,BOTTLE,,4
,Siepi Castello di Fonterutoli,1998,,,BOTTLE,,1
,Siepi Castello di Fonterutoli,1996,,,BOTTLE,,2
,Luce Marchesi de Frescobaldi,2019,,,BOTTLE,,6
1905,Luce Marchesi de Frescobaldi,2009,,,BOTTLE, 185.00 € ,9
1910,50 & 50 Avignonesi & Capanelle,2007,,,BOTTLE, 230.00 € ,8
,50 & 50 Avignonesi & Capanelle,1993,,,MAGNUM, 450.00 € ,1
1920,Le Difese Tenuta San Guido (Sassicaia),2023,,,BOTTLE, 65.00 € ,18
1963,Le Volte Tenuta dell`Ornellaia,2020,, MAGNUM  ,BOTTLE, 50.00 € ,36
1963,Le Volte Tenuta dell`Ornellaia,2020,, MAGNUM  ,MAGNUM,,6
,Le Volte Tenuta dell`Ornellaia,2019,, MAGNUM  ,HALF_BOTTLE,,2
1978,Tignanello Marchesi Antinori,2019,,,BOTTLE, 145.00 € ,7
,Tignanello Marchesi Antinori,2018,,,BOTTLE,,30
,Tignanello Marchesi Antinori,2018,,,MAGNUM,,2
,Tignanello Marchesi Antinori,2017,,,MAGNUM, 288.00 € ,2
,Tignanello Marchesi Antinori,2007,,,MAGNUM, 320.00 € ,1
,Tignanello Marchesi Antinori,2005,,,MAGNUM,,1
,Lux Vitis Marchesi de Frescobaldi,2016,,,BOTTLE,,3
1979,Lux Vitis Marchesi de Frescobaldi,2015,,,BOTTLE, 230.00 € ,5
,Solaia Marchesi Antinori,2019,,,BOTTLE,,3
1981,Solaia Marchesi Antinori,2017,, MAGNUM  ,BOTTLE, 380.00 € ,12
1981,Solaia Marchesi Antinori,2017,, MAGNUM  ,MAGNUM,,2
,Solaia Marchesi Antinori,2008,, MAGNUM  ,MAGNUM, 950.00 € ,4
,Solaia Marchesi Antinori,2006,, MAGNUM  ,MAGNUM, 950.00 € ,1
,Solaia Marchesi Antinori,1995,,,BOTTLE,,1
,Solaia Marchesi Antinori,1990,,,BOTTLE,,1
,Cá del Pazzo  Tenuta Caparzo,1990,,,MAGNUM, 160.00 € ,1
2051,Castello di Bolgheri  Contessa Franca Spaletti T.,2007,,,BOTTLE, 75.00 € ,10
,Guidoalberto Tenuta San Guido,2020,,,BOTTLE,,105
,Guidoalberto Tenuta San Guido,2019,,,BOTTLE,,49
2052,Guidoalberto Tenuta San Guido,2017,,,BOTTLE, 85.00 € ,10
,Guidoalberto Tenuta San Guido,2016,,,BOTTLE,,6
,Guidoalberto Tenuta San Guido,2015,,,BOTTLE,,6
2060,Guidoalberto Tenuta San Guido,2013,,,BOTTLE, 95.00 € ,4
2053,Le Serre Nuove Tenuta dell`Ornellaia,2019,, MAGNUM  ,BOTTLE, 80.00 € ,27
2053,Le Serre Nuove Tenuta dell`Ornellaia,2019,, MAGNUM  ,MAGNUM,,7
,Tenuta dell`Ornellaia 20 ANNI,2017,, MAGNUM  ,MAGNUM, 160.00 € ,4
,Tenuta dell`Ornellaia 20 ANNI,2016,,,BOTTLE,,7
,Tenuta dell`Ornellaia 20 ANNI,,, MAGNUM  ,MAGNUM, 140.00 € ,1
2061,Tenuta Argentiera Argentiera,2016,,,BOTTLE, 110.00 € ,38
2061,Tenuta Argentiera Argentiera,2016,,,MAGNUM, 180.00 € ,8
,Tenuta Argentiera Argentiera,2010,,,BOTTLE,,7
,Tenuta Argentiera Argentiera,2009,,,BOTTLE,,24
2062,Saffredi Fattoria Le Pupille,2017,,,BOTTLE, 120.00 € ,29
,Saffredi Fattoria Le Pupille,2016,,,BOTTLE,,2
2068,Magari Angelo Gaja - Tenuta Marcanda,2015,,,BOTTLE, 145.00 € ,23
,Magari Angelo Gaja - Tenuta Marcanda,2010,,,BOTTLE,,6
2071,Lupicaia Tenuta del Terriccio,2007,,,BOTTLE, 165.00 € ,13
2075,Ca Marcanda Angelo Gaja - Tenuta Marcanda,2004,,,BOTTLE, 165.00 € ,12
2084,Ornellaia Tenuta dell`Ornellaia,2017,, MAGNUM  ,BOTTLE, 280.00 € ,11
2084,Ornellaia Tenuta dell`Ornellaia,2017,, MAGNUM  ,MAGNUM, 600.00 € ,3
2083,Ornellaia Tenuta dell`Ornellaia,2016,,,BOTTLE, 280.00 € ,11
2081,Ornellaia Tenuta dell`Ornellaia,2014,,,BOTTLE, 240.00 € ,4
,Tenuta dell`Ornellaia 25 ANNI,2010,, MAGNUM  ,MAGNUM, 600.00 € ,1
,Tenuta dell`Ornellaia 25 ANNI,2009,, MAGNUM  ,MAGNUM, 500.00 € ,4
,Tenuta dell`Ornellaia 25 ANNI,2006,,,BOTTLE,,1
,Liena  PETIT VERDOT,2013,,,BOTTLE,,6
,Liena  CABERNET SAUVIGNON,2013,,,BOTTLE,,6
1991,Campo al Mare Tenute Folonari,2011,,,BOTTLE, 55.00 € ,15
,Baia al vento   Tenute Folonari,2011,, MAGNUM  ,BOTTLE,,25
,Baia al vento   Tenute Folonari,2011,, MAGNUM  ,MAGNUM, 110.00 € ,2
,Baia al vento   Tenute Folonari,2009,, MAGNUM  ,MAGNUM, 110.00 € ,1
1992,Il Seggio Poggio al Tesoro,2021,,,BOTTLE, 55.00 € ,14
,Pian di Nova Il Borro,2013,,,BOTTLE,,4
1994,Pian di Nova Il Borro,2012,,,BOTTLE, 60.00 € ,6
1995,Varvàra Castello di Bolgheri,2008,,,BOTTLE, 65.00 € ,7
,Promis Tenuta Cá Marcanda - Angelo Gaja,2015,,,BOTTLE,,29
1996,Promis Tenuta Cá Marcanda - Angelo Gaja,2012,,,BOTTLE, 65.00 € ,11
2000,Prima Pietra Tenuta Prima Pietra,2016,,,BOTTLE, 85.00 € ,72
,Prima Pietra Tenuta Prima Pietra,2012,,,BOTTLE,,5
,Prima Pietra Tenuta Prima Pietra,2010,,,BOTTLE,,3
2001,Mormoreto Marchesi de Frescobaldi,2016,,,BOTTLE, 85.00 € ,5
,Mormoreto Marchesi de Frescobaldi,2010,,,BOTTLE,,3
,Sondraia  Tenuta Poggio al Tesoro,2019,,,BOTTLE,,6
,Millepassi  Donnaolimpia,2017,,,BOTTLE,,6
2002,G. Punto - Grenache Duemani,2018,,,BOTTLE, 180.00 € ,4
2003,Guado al Tasso Marchesi Antinori,2008,,,BOTTLE, 185.00 € ,2
,Petra RISERVA  Tenuta Prima Pietra,2008,,,BOTTLE,,6
2004,TreSoro Caia Rossa+Duemani+Prima Pietra,2017,,,BOTTLE, 190.00 € ,18
,Lodovico  Tenuta di Biserno,2007,, MAGNUM  ,MAGNUM, 800.00 € ,2
1940,Syrah Ammiraglia Marchesi de Frescobaldi,2011,,,BOTTLE, 75.00 € ,19
1941,Syrah Bramasole Tenuta La Braccesca,2006,, MAGNUM  ,BOTTLE, 85.00 € ,7
1941,Syrah Bramasole Tenuta La Braccesca,2006,, MAGNUM  ,MAGNUM, 180.00 € ,2
,Syrah Bramasole Tenuta La Braccesca,2000,,,BOTTLE,,1
1942,Syrah Collezione De Marchi Isole & Olena,2004,,,BOTTLE, 95.00 € ,15
1943,Syrah Case Via Tenuta Fontodi,2004,,,BOTTLE, 95.00 € ,12
1944,Syrah Suisassi Duemani,2016,,,BOTTLE, 165.00 € ,20
1946,Syrah Scrio Le Macchiole,2006,, MAGNUM  ,BOTTLE, 185.00 € ,12
1946,Syrah Scrio Le Macchiole,2006,, MAGNUM  ,MAGNUM, 165.00 € ,5
1600,Dolcetto Marcarini BOSCHI DI BERRI,2017,,,BOTTLE, 40.00 € ,11
1604,Dolcetto Voerzio Roberto PRIAVINO,2010,,,BOTTLE, 45.00 € ,11
,Barbera Montalbera NUDA,2018,,,BOTTLE,,49
,Barbera Montalbera NUDA,2016,,,BOTTLE,,5
1620,Barbera Montalbera NUDA,2015,,,BOTTLE, 50.00 € ,14
1623,Barbera Braida MONTEBRUNA,2016,,,BOTTLE, 50.00 € ,5
,Barbera M. Marengo  VINGA PANGIANE,2018,,,BOTTLE,,12
1622,Barbera Rocche dei Manzoni SORITO MOSCONI,2010,,,BOTTLE, 65.00 € ,7
,Barbera Voerzio Roberto BARBERA D´ALBA,2007,, MAGNUM  ,MAGNUM, 160.00 € ,1
1625,Barbera Voerzio Roberto VIGNETO CERETTO,2006,,,BOTTLE, 65.00 € ,13
,Barbera Braida BRICCO DELL´UCCELLONE,2018,,,BOTTLE,,24
1627,Barbera Braida BRICCO DELL´UCCELLONE,2016,,,BOTTLE, 95.00 € ,5
,Barbera Primtto Castamiole  BARBERA D´ASTI,2008,,,BOTTLE,,4
,Barbera Primtto Castamiole  BARBERA D´ASTI,2003,,,BOTTLE,,3
,Barbera Primtto Castamiole  BARBERA D´ASTI,2000,,,BOTTLE,,4
1628,Barbera Braida BRICCO DELLA BIGOTTA,2018,,,BOTTLE, 95.00 € ,47
,Barbera Braida BRICCO DELLA BIGOTTA,2016,,,BOTTLE,,11
,Barbera Braida BRICCO DELLA BIGOTTA,2013,,,BOTTLE,,6
1629,Barbera Braida AI SUMA,2016,,,BOTTLE, 115.00 € ,21
1630,Ruché Montalbera LACCENTO,2018,,,BOTTLE, 49.00 € ,18
,Ruché Montalbera LACCENTO,,,,HALF_BOTTLE,,1
1631,Cabernet Sauvignon Angelo Gaja DARMAGI,2019,,,BOTTLE, 395.00 € ,18
,Cabernet Sauvignon Angelo Gaja DARMAGI,2013,,,BOTTLE,,3
,Cabernet Sauvignon Angelo Gaja DARMAGI,1990,,,BOTTLE,,6
,Angelo Gaja  SITO MORESCO,2020,,,BOTTLE,,14
,LANGhE ROSSO  Conterno Fantino  MONPRÁ,2007,MAGNUM ,,MAGNUM, 420.00 € ,1
1610,Nebbiolo Manzone IL CRUTIN,2011,,,BOTTLE, 49.00 € ,11
1611,Nebbiolo Marcarini LASARIN,2017,,,BOTTLE, 55.00 € ,12
1611,Nebbiolo M. Marengo - La Morra VIGNA VALMAGGIORE,2018,,,BOTTLE, 55.00 € ,12
1612,Nebbiolo Rocche dei Manzoni LANGHE,2014,,,BOTTLE, 55.00 € ,24
,Nebbiolo Rocche dei Manzoni LANGHE,2010,,,BOTTLE,,18
1613,Nebbiolo Sandrone D´ALBA VALMAGGIORE,2016,,,BOTTLE, 55.00 € ,8
1615,Nebbiolo Angelo Gaja CONTEISA,2007,,,BOTTLE, 230.00 € ,6
,Barbaresco Albino Rocca VIGNETO BRICH RONCHI,1998,,,BOTTLE,,2
1706,Barbaresco Albino Rocca VIGNETO BRICH RONCHI,1997,,,BOTTLE, 97.00 € ,4
1706,Barbaresco Albino Rocca VIGNETO BRICH RONCHI,1996,,,BOTTLE, 97.00 € ,10
1730,Barbaresco Nada Fiorenzo,1995,,,BOTTLE, 115.00 € ,2
1732,Barbaresco Angelo Gaja,2019,,,BOTTLE, 185.00 € ,3
,Barbaresco Angelo Gaja,2018,, MAGNUM  ,MAGNUM,,1
,Barbaresco Angelo Gaja,2006,,,BOTTLE,,2
,Barbaresco Angelo Gaja,2005,,,BOTTLE,,1
1735,Barbaresco Angelo Gaja SORÌ TILDIN,1983,,,BOTTLE, 450.00 € ,1
1780,Barbaresco Gromis Gaja,1971,,,BOTTLE, 650.00 € ,2
,Barbaresco Gromis Gaja,1970,,,BOTTLE,,1
,Barbaresco Gromis Gaja,1967,,,BOTTLE,,1
,Barbaresco Gromis Gaja,1982,,,BOTTLE,,1
1740,Barbaresco Borgogno,1967,RARITAS,RARITAS,BOTTLE, 450.00 € ,3
1740,Barbaresco Borgogno,1964,RARITAS,RARITAS,BOTTLE, 450.00 € ,4
1740,Barbaresco Giovanni Gaja,1964,RARITAS,RARITAS,BOTTLE, 450.00 € ,3
,Barolo Maccerini  COMUNE DI LA MORRA,2015,,,BOTTLE,,3
,Barolo BRUMATE,2015,,,BOTTLE,,21
,Barolo,2014,,,BOTTLE,,26
,Barolo,2011,,,BOTTLE,,3
1752,Barolo M. Marengo,2016,,,BOTTLE, 60.00 € ,12
1753,Barolo M. Marengo BRICCO DELLE VIOLE,2016,,,BOTTLE, 75.00 € ,11
1755,Barolo Marcarini LA SERRA,2015,,,BOTTLE, 80.00 € ,20
,Barolo Angelo Gaja DAGROMIS,2019,,,BOTTLE,,12
,Barolo,2018,,,BOTTLE,,30
1756,Barolo,2010,,,BOTTLE, 90.00 € ,1
,Barolo,2006,,,BOTTLE,,1
1757,Barolo Massolino PARAFADA SERRALUNGA,2008,,,BOTTLE, 115.00 € ,6
1749,Barolo Massolino MARGHERIA SERRALUNGA,2008,,,BOTTLE, 115.00 € ,6
,Barolo,2005,,,BOTTLE,,11
1758,Barolo Corino Renato VECCHIE VIGNE,2004,,,BOTTLE, 95.00 € ,7
1759,Barolo Sandrone Luciano LE VIGNE,2007,,,BOTTLE, 115.00 € ,8
1760,Barolo Sandrone Luciano CANUBBI BOSCHIS,2007,,,BOTTLE, 135.00 € ,8
1761,Barolo Rocche dei Manzoni VIGNA CAPPELLA DI S.S.,1997,,,BOTTLE, 135.00 € ,3
1762,Barolo Conterno Fantino SORI GINESTRA,2006,,,BOTTLE, 150.00 € ,12
1783,Barolo Angelo Gaja SPERSS,2017,,,BOTTLE, 470.00 € ,4
1780,Barolo Borgogno RISERVA,1967,,,BOTTLE, 450.00 € ,3
,Barolo,1964,,,BOTTLE, 450.00 € ,2
,Barolo,1961,,,BOTTLE, 450.00 € ,1
,Barolo,1957,,,BOTTLE, 450.00 € ,3
1780,Barolo Terre di Barolo,1964,,,BOTTLE, 450.00 € ,1
1780,Barolo Fratelli Cogno,1967,,,BOTTLE, 450.00 € ,1
,Barolo,1961,,,BOTTLE,,3
1780,Barolo Giacomo Conterno,1964,,,BOTTLE, 650.00 € ,1
1780,Barolo Aldo Conterno BRICCO BUSSIA,1976,,,BOTTLE, 650.00 € ,3
1780,Barolo F.lli Alessandria,1964,,,BOTTLE, 450.00 € ,2
1780,Barolo Marchesi di Barolo,1990,,,BOTTLE, 450.00 € ,1
1780,Barolo Cavallotto BRICCO BOSCHIS,1989,,,BOTTLE, 450.00 € ,1
1780,Barolo Montanello,1976,,,BOTTLE, 450.00 € ,2
1780,Barolo Pio Cesare,1961,,,BOTTLE, 650.00 € ,1
,,1949,,,BOTTLE,,3
,Bruno Giacosa Barbaresco Asili,2017,,,BOTTLE,,12
,Bruno Giacosa Barbaresco Asili  FALLETTO RISERVA,2016,, MAGNUM  ,MAGNUM,,3
,Bruno Giacosa Barbaresco Asili,2015,,,BOTTLE,,6
,Bruno Giacosa Barolo  FALLETTO,2016,,,BOTTLE,,6
,Bruno Giacosa Barolo  FALLETTO,2012,,,BOTTLE,,16
,Bruno Giacosa (Rot) VIGNE LE ROCCHE FALLETTO,2012,,,BOTTLE,,1
,Bruno Giacosa (Rot) VIGNE LE ROCCHE FALLETTO,2011,,,BOTTLE,,5
,Bruno Giacosa LE ROCCHE DEL FALLETTO,2009,,,BOTTLE,,1
,Bruno Giacosa LE ROCCHE DEL FALLETTO,2005,,,BOTTLE,,2
1471,Ca´del Bosco MAURIZIO ZANELLA,2003,,,BOTTLE, 85.00 € ,3
,Ca´del Bosco MAURIZIO ZANELLA,1998,,,BOTTLE,,6
1550,Carignano del Sulcis Barrua ISOLA DEI NURAGHI,2020,,,BOTTLE, 70.00 € ,18
1551,Carignano del Sulcis Terre Brune SUPERIORE,2018,,,BOTTLE, 75.00 € ,4
1441,Tenuta Regaleali TASCA D`ALMERITA,2008,,,BOTTLE, 75.00 € ,11
,,1999,,,BOTTLE,,5
,,1997,,,BOTTLE,,3
1450,Nero d´Avola Morgante DON ANTONIO,2020,,,BOTTLE, 55.00 € ,18
1430,Syrah Delia Nivolelli  RISERVA,2016,,,BOTTLE, 75.00 € ,18
,Syrah Tenuta Reguleali Tascca d´Almerita  PERRICONE,2016,,,BOTTLE,,7
1270,Primitivo Gianfranco Fino SE,2021,,,BOTTLE, 85.00 € ,6
1271,Primitivo Gianfranco Fino ES,2022,,,BOTTLE,,12
,,2021,,,BOTTLE, 95.00 € ,4
1272,Negroamaro Gianfranco Fino JO,2019,,,BOTTLE,,18
,Negroamaro Gianfranco Fino JO,2017,,,BOTTLE, 85.00 € ,5
1281,La Carraia TIZZONERO,2004,,,BOTTLE, 47.00 € ,4
1510,Silvia Imparato MONTEVETRANO,1998,,,BOTTLE, 85.00 € ,4
1490,Aglianico Montesole SANNIO,2003,,,BOTTLE, 49.00 € ,7
1492,Aglianico Feudi di S. Gregorio PIANO DI MONTEVERGINE,1996,,,BOTTLE, 65.00 € ,1
,Aglianico Feudi di S. Gregorio PIANO DI MONTEVERGINE,1995,,,BOTTLE,,1
1493,Aglianico Feudi di S. Gregorio SERPICO,2007,,,BOTTLE, 85.00 € ,16
1494,Aglianico Galardi TERRA DI LAVORO,2008,,,BOTTLE, 85.00 € ,55
,Galardi TERRA DI LAVORO,2007,,,BOTTLE,,78
1410,Merlot Falesco MONTIANO,1997,,,BOTTLE, 75.00 € ,1
500,Riesling Frèdèric Mochel GRAND CRU HENRIETTE,2007,,,BOTTLE,45.00 €,34
,Riesling Frèdèric Mochel GRAND CRU HENRIETTE,2005,,,BOTTLE,,1
500,Riesling Zind Humbrecht CLOS WINDSBUHL,2007,,,BOTTLE,75.00 €,26
500,Riesling Domaine Weinbach GRAND CRU SCHLOSSBERG ST. CATHERINE,2007,,,BOTTLE,75.00 €,11
500,Riesling Zind Humbrecht RANGEN DE THANN G.G.,2007,,,BOTTLE,75.00 €,15
,Pinot Gris  Domaine Ostertag,2001,,,BOTTLE,,2
,Pinot Gris  Domaine Ostertag,1999,,,BOTTLE,,2
500,Pessac-Léognan Domaine de Chevalier  L´Esprit de Chevalier,2007,,,BOTTLE,125.00 €,4
,Pessac-Léognan Domaine de Chevalier  L´Esprit de Chevalier,2005,,,BOTTLE,,2
500,Pessac-Léognan Domaine de Chevalier  GRAN CRU CLASSE,1996,,,BOTTLE,260.00 €,3
500,Pessac-Léognan Chateau Smith Haut Lafitte,2007,,,BOTTLE,110.00 €,3
,Pessac-Léognan Chateau Smith Haut Lafitte,2006,,,BOTTLE,,1
,Pessac-Léognan Chateau Smith Haut Lafitte,2005,,,BOTTLE,,1
,Pessac-Léognan Chateau Smith Haut Lafitte,2000,,,BOTTLE,,1
,Pessac-Léognan Chateau Smith Haut Lafitte,1997,,,BOTTLE,,3
,Pessac-Léognan Chateau Pape Clement,2005,,,BOTTLE,,3
500,Pessac-Léognan Chateau Pape Clement,2004,,,BOTTLE,220.00 €,8
500,Pessac-Léognan Chateau Laville Haut Brion,2005,,,BOTTLE,330.00 €,4
500,Pouilly Fumé Didier Dagueneau,2007,,,BOTTLE,85.00 €,4
,Pouilly Fumé Didier Dagueneau,2005,,,BOTTLE,,1
500,Pouilly Fumé Baron de L,2006,,,BOTTLE,115.00 €,3
500,Pouilly Fumé Didier Dagueneau BUISSON RENARD,2007,,,BOTTLE,115.00 €,1
,Pouilly Fumé Didier Dagueneau BUISSON RENARD,2005,,,BOTTLE,,3
,Pouilly Fumé Didier Dagueneau BUISSON RENARD,2004,,,BOTTLE,,1
,Pouilly Fumé Didier Dagueneau BUISSON RENARD,2002,,,BOTTLE,,1
500,Pouilly Fumé Didier Dagueneau SILEX,2009,,,BOTTLE,115.00 €,1
513,Chablis Grand und Premier Cru Jean Paul Droin GRAND CRU LES CLOS,2006,,,BOTTLE, 145.00 € ,3
514,Chablis Grand und Premier Cru Domaine Francois Raveneau BUTTEAUX,2006,,,BOTTLE, 265.00 € ,4
520,Mersault Domain Jacques Prieur CLOS DE MAZERAY,2006,,,BOTTLE, 145.00 € ,5
522,Mersault Domain Jacques Prieur PERRIERES PREMIER CRU,2006,,,BOTTLE, 250.00 € ,4
523,Mersault Hospices de Beaune PREMIER CRU,2002,,,BOTTLE, 220.00 € ,4
524,Mersault Antoine Jobard EN LA BARRE,2007,,,BOTTLE, 145.00 € ,3
525,Mersault Antoine Jobard LES TILLETS,2007,,,BOTTLE, 145.00 € ,2
526,Mersault Antoine Jobard PORUZOTS,2007,,,BOTTLE, 165.00 € ,3
532,Puligny Montrachet Etienne Sauzet,2007,,,BOTTLE, 175.00 € ,16
,Puligny Montrachet Etienne Sauzet,2006,,,BOTTLE,,2
534,Puligny Montrachet Etienne Sauzet 1er CRU LES REFERTS,2007,,,BOTTLE, 210.00 € ,12
,Puligny Montrachet Etienne Sauzet 1er CRU LES REFERTS,2006,,,BOTTLE,,4
535,Puligny Montrachet Domaine Leflaive 1er CRU LES CLAVAILLONS,2007,,,BOTTLE, 380.00 € ,3
,Puligny Montrachet Domaine Leflaive 1er CRU LES CLAVAILLONS,2006,,,BOTTLE,,1
,Puligny Montrachet Domaine Leflaive 1er CRU LES FOLATIERES,2007,,,BOTTLE,,3
536,Puligny Montrachet Domaine Leflaive 1er CRU LES FOLATIERES,2006,,,BOTTLE, 380.00 € ,5
,Puligny Montrachet Domaine Leflaive 1er CRU PUCELLES,2007,,,BOTTLE,,2
537,Puligny Montrachet Domaine Leflaive 1er CRU PUCELLES,2006,,,BOTTLE, 500.00 € ,5
550,Batard Montrachet Jean Chartron GRAND CRU,2004,,,BOTTLE, 540.00 € ,5
551,Batard Montrachet Domaine Leflaive GRAND CRU,2006,,,BOTTLE, 950.00 € ,1
561,Chevalier Montrachet Jean Chartron G. CRU CLOS DES CHEVALIERS,2004,,,BOTTLE, 540.00 € ,5
562,Chevalier Montrachet Domaine Leflaive GRAND CRU,2006,,,BOTTLE," 1,100.00 € ",5
566,Domain Jacques Prieur MONTRACHET GRAND CRU,2007,,,BOTTLE, 750.00 € ,5
580,Chassagne Montrachet Bernard Moreau GRAND VIN DE BOURGOGNE,2007,,,BOTTLE, 85.00 € ,25
2230,BEAUNE CHAMPS Domaine Jacpues Prieur 1er CRU,2006,,,BOTTLE, 75.00 € ,31
2241,POMMARD Hospices de Beaune,1982,,,BOTTLE, 145.00 € ,1
2250,SAVIGNY Domaine A.F. Gros 1er CRU LE CLOS DE GUETTES,2002,,,BOTTLE, 75.00 € ,1
2251,SAVIGNY Domaine Nicolas Potel 1er CRU LES HAUTS JARRONS,2005,,,BOTTLE, 95.00 € ,4
2305,NUITS ST. GEORGES Daniel Rion & Fils,1995,,,BOTTLE, 110.00 € ,1
2300,NUITS ST. GEORGES Domaine de L´Arlot 1er CRU LES PETITS PLETS,2008,,,BOTTLE, 110.00 € ,8
2301,NUITS ST. GEORGES Alain Michelot 1er CRU LES PORÊTS-SAINT-GEORGES,2005,,,BOTTLE, 125.00 € ,4
2302,NUITS ST. GEORGES Domaine de L´Arlot 1er CRU CLOS DES FORETS SAINT GEORGES,2006,,,BOTTLE, 125.00 € ,5
2303,NUITS ST. GEORGES Domain Nicolas Potel 1er CRU LES DAMODES,2005,,,BOTTLE, 210.00 € ,15
2369,ECHEZEAUX Domain Nicolas Potel GRAND CRU,2006,,,BOTTLE, 345.00 € ,8
2332,VOSNE ROMANÉE Alain Hundelot-Noellat,2005,,,BOTTLE, 220.00 € ,10
2333,VOSNE ROMANÉE Gros Frère et Soeur,2006,,,BOTTLE, 220.00 € ,6
2335,VOSNE ROMANÉE Domaine de L´Arlot 1er CRU LES SUCHOTS,2006,,,BOTTLE, 245.00 € ,10
2336,VOSNE ROMANÉE Nicolas Potel 1er CRU AUX DESSUS DES MALCONSORTS,2007,,,BOTTLE, 265.00 € ,6
2409,CHAMBOLLE MUSIGNY Domaine Nicolas Potel VIEILLES VIGNES,2006,,,BOTTLE, 145.00 € ,4
2410,CHAMBOLLE MUSIGNY Domaine A.F. Gros,2002,,,BOTTLE, 165.00 € ,3
2411,CHAMBOLLE MUSIGNY Gilbert et Christine Felettig,2005,,,BOTTLE, 165.00 € ,5
2411,CHAMBOLLE MUSIGNY Domaine Comte Georges de Vogüé,2007,,,BOTTLE, 250.00 € ,7
,GEVREY CHAMBERTIN Somain Marchand-Grillot,2009,,,BOTTLE,,6
,GEVREY CHAMBERTIN Domaine Fourrier  VILLE VIGNE,2009,,,BOTTLE,,2
2449,GEVREY CHAMBERTIN Domaine Marchand-Grillot,2005,,,BOTTLE, 110.00 € ,4
2451,GEVREY CHAMBERTIN Domaine Jacques Prieur 1er CRU,2005,,,BOTTLE, 110.00 € ,25
2452,GEVREY CHAMBERTIN Domaine Marchand-Grillot 1er CRU PETITE CHAPELLE,2005,,,BOTTLE, 145.00 € ,20
2452,GEVREY CHAMBERTIN Domaine Marchand-Grillot CHAMPERRIER,2006,,,BOTTLE, 110.00 € ,8
2455,GEVREY CHAMBERTIN Domaine Nicolas Potel GRAND CRU CHARMES CHAMBERTIN,2006,,,BOTTLE, 185.00 € ,5
2455,GEVREY CHAMBERTIN Jean & Jean-Louis Trapet 1er CRU,2006,,,BOTTLE, 210.00 € ,5
2456,GEVREY CHAMBERTIN André Ziltener GRAND CRU,1988,,,BOTTLE, 220.00 € ,2
2458,GEVREY CHAMBERTIN Domaine Dugat-Py COEUR DE ROY,2005,,,BOTTLE, 265.00 € ,6
2350,RICHEBOURG Domaine A.F. Gros GRAND CRU,2002,,,BOTTLE, 650.00 € ,5
2390,CLOS DE VOUGEOT Alain Hundelot-Noellat GRAND CRU,2004,,,BOTTLE, 385.00 € ,12
2431,MOREY ST-DENIS Clos des Lambrays G.CRU CLOS DES LAMBRAYS,2006,,,BOTTLE, 320.00 € ,3
,PESSAC - LÉOGNAN Domaine de Chevalier  GRAN VIN,2005,,,MAGNUM, 300.00 € ,3
2500,PESSAC - LÉOGNAN Haut-Bailly LA PARDE DE HAUT-BAILLY,2006,,,BOTTLE, 110.00 € ,40
2503,PESSAC - LÉOGNAN Chateau Smith Haut Lafitte GRAN CRU CLASSÉ,2002,,,BOTTLE, 185.00 € ,2
2504,PESSAC - LÉOGNAN Chateau Smith Haut Lafitte GRAN CRU CLASSÉ,2005,,,BOTTLE, 210.00 € ,5
,PESSAC - LÉOGNAN Chateau Smith Haut Lafitte GRAN CRU CLASSÉ,2020,, MAGNUM ,HALF_BOTTLE,,1
2511,PESSAC - LÉOGNAN Chateau Haut - Brion GRAND CRU CLASSÉ,2004, PRIVAT  ,,BOTTLE, 500.00 € ,4
2512,PESSAC - LÉOGNAN Chateau Haut - Brion GRAND CRU CLASSÉ,2001, PRIVAT  ,,BOTTLE, 570.00 € ,1
,PESSAC - LÉOGNAN Chateau Haut - Brion GRAND CRU CLASSÉ,2010,, MAGNUM ,MAGNUM,,2
2610,HAUT - MÉDOC Chateau Soudars,2005,,,BOTTLE, 105.00 € ,11
2613,HAUT - MÉDOC Chateau De Villegeorge,2005,,,BOTTLE, 105.00 € ,11
2615,HAUT - MÉDOC Chateau Mille Roses,2005,,,BOTTLE, 105.00 € ,11
2620,HAUT - MÉDOC Chateau Sociando-Mallet,1997,,,BOTTLE, 115.00 € ,4
