type,size,price,internal_notes,vintage,name,winery_name,info,area
SPARKLING,BOTTLE, 150.00,https://www.tannico.it/champagne-extra-brut-l-amateur-blanc-de-blancs-premier-cru-david-leclapart.html,,DAVID LECLAPART “L’AMATEUR” Extra Brut Blanc de Blanc 1° Cru ,DAVID LECLAPART “L’AMATEUR” Extra Brut Blanc de Blanc 1° Cru ,,
SPARKLING,BOTTLE, 110.00,https://www.callmewine.com/champagne-brut-les-premices-egly-ouriet-P27064.htm,,EGLY OURIET “LES PRÉMICES”  Brut Grand Cru ,EGLY OURIET “LES PRÉMICES”  Brut Grand Cru ,"Chardonnay, Pinot meunier, Pinot nero",
SPARKLING,BOTTLE, 150.00,https://www.callmewine.com/chamapgne-les-vignes-de-vrigny-egly-ouriet-P7020.htm,,EGLY OURIET “LES VIGNES DE VRIGNY”  Brut Blanc de Noirs Premier Cru ,EGLY OURIET “LES VIGNES DE VRIGNY”  Brut Blanc de Noirs Premier Cru ,Pinot Meunier,
SPARKLING,BOTTLE, 150.00,https://www.tannico.it/champagne-brut-tradition-grand-cru-egly-ouriet.html,,EGLY OURIET  Brut Grand Cru ,EGLY OURIET  Brut Grand Cru ,"Pinot Nero 70%, Chardonnay 30%",
SPARKLING,BOTTLE, 200.00,https://www.tannico.it/champagne-gran-cru-v-p-extra-brut-egly-ouriet-astuccio.html,,EGLY OURIET “VP” Extra Brut Grand Cru ,EGLY OURIET “VP” Extra Brut Grand Cru ,,
SPARKLING,BOTTLE, 210.00,https://www.tannico.it/champagne-brut-rose-grand-cru-egly-ouriet.html,,EGLY OURIET Brut Rosè Grand Cru,EGLY OURIET Brut Rosè Grand Cru,,
SPARKLING,BOTTLE, 299.00,https://www.xtrawine.com/it/vini/egly-ouriet-champagne-grand-cru-brut-millesime-2011/p26673,2011,EGLY OURIET “PRESTIGE” Brut Grand Cru Millèsime ,EGLY OURIET “PRESTIGE” Brut Grand Cru Millèsime ,,
SPARKLING,BOTTLE, 90.00,https://www.tannico.it/champagne-brut-blanc-de-blancs-2012-fernand-thill.html,2012,FERNAND THILL Blanc de Blanc Grand Crù Millèsime  ,FERNAND THILL Blanc de Blanc Grand Crù Millèsime  ,,
SPARKLING,BOTTLE, 170.00,,,JEROME PREVOST “LES BÉGUNIES” Extra Brut Blanc de Noir  ,JEROME PREVOST “LES BÉGUNIES” Extra Brut Blanc de Noir  ,94% pinot meunier 6% altri vitigni,
SPARKLING,BOTTLE, 185.00,https://www.tannico.it/champagne-extra-brut-la-closerie-les-beguines-blanc-de-noirs-jerome-prevost.html,,"JEROME PREVOST “LE CLOSERIE, LES BÉGUNIES” Extra Brut Blanc de Noir  ","JEROME PREVOST “LE CLOSERIE, LES BÉGUNIES” Extra Brut Blanc de Noir  ",94% pinot meunier 6% altri vitigni,
SPARKLING,BOTTLE, 90.00,https://www.tannico.it/champagne-extra-brut-grand-cru-l-atavique-mouzon-leroux.html,,"MOUZON LEROUX ""L'ATAVIQUE""  Nauture Grand Cru","MOUZON LEROUX ""L'ATAVIQUE""  Nauture Grand Cru",70% Pinot Noir 30% Chardonnay,
SPARKLING,BOTTLE, 99.00,https://www.champagne-cuillier.fr/en/nos-champagnes/chemin-des-rois/,,"VINCENT CUILLIER ""CHEMIN DES ROIS""  Brut Nature","VINCENT CUILLIER ""CHEMIN DES ROIS""  Brut Nature",70% Pinot Nero 30% Chardonnay,
SPARKLING,BOTTLE, 160.00,https://www.glugulp.com/dhondt-grellet-champagne-extra-brut-blanc-de-blancs-cramant-grand-cru,,"DHONDT GRELLET ""CRAMANT"" Extra Brut Blanc de Blancs Grand Cru","DHONDT GRELLET ""CRAMANT"" Extra Brut Blanc de Blancs Grand Cru",,
SPARKLING,BOTTLE, 350.00,https://www.tannico.it/champagne-grand-cru-brut-blanc-de-blancs-initial-jacques-selosse.html,,JACQUES SELOSSE “INITIAL” Blanc de Blancs Grand Cru ,JACQUES SELOSSE “INITIAL” Blanc de Blancs Grand Cru ,,
SPARKLING,BOTTLE, 650.00,https://www.tannico.it/champagne-i-6-lieux-dits-jacques-selosse-cassa-legno-6-bottiglie.html,,"JACQUES SELOSSE ""LIEUX DITS""","JACQUES SELOSSE ""LIEUX DITS""",,
SPARKLING,BOTTLE, 560.00,https://www.tannico.it/champagne-grand-cru-extra-brut-blanc-de-noirs-sous-le-mont-jacques-selosse.html,,JACQUES SELOSSE “SOUS LE MONT” Blanc de Noirs Grand Cru ,JACQUES SELOSSE “SOUS LE MONT” Blanc de Noirs Grand Cru ,,
SPARKLING,BOTTLE, 420.00,https://www.wineexpert.it/it/prodotto/champagne-blanc-de-blancs-version-originale-vo-selosse-jacques.aspx,,JACQUES SELOSSE “V.O.” Extra Brut Blanc de Blancs Grand Cru ,JACQUES SELOSSE “V.O.” Extra Brut Blanc de Blancs Grand Cru ,,
SPARKLING,BOTTLE, 320.00,https://www.tannico.it/champagne-brut-blanc-de-blancs-grand-cru-ozanne-michel-fallon.html,,"MICHEL FALLON ""OZANNE"" Blanc de Blancs Grand Cru","MICHEL FALLON ""OZANNE"" Blanc de Blancs Grand Cru",,
SPARKLING,BOTTLE, 165.00,https://www.callmewine.com/champagne-cuv%C3%A9e-marie-lancelot-lancelot-pienne-2015-P37051.htm?gclid=CjwKCAjwqZSlBhBwEiwAfoZUIPQdZJabG_IvJKj3uMcVokU0e9aQz-LSyIH0gWdCsZUFuaO5gv64mRoCiskQAvD_BwE,,"LANCELOT PIENNE ""CUVEÉ MARIE LANCELOT"" Grand Cru Extra Brut","LANCELOT PIENNE ""CUVEÉ MARIE LANCELOT"" Grand Cru Extra Brut",,
SPARKLING,BOTTLE, 80.00,https://www.tannico.it/champagne-brut-blanc-de-blancs-grand-cru-r-l-legras.html,,LEGRAS Grand Cru  Brut,LEGRAS Grand Cru  Brut,,
SPARKLING,BOTTLE, 85.00,https://www.tannico.it/champagne-brut-blanc-de-blancs-grand-cru-legras-et-haas-18266.html,,LEGRAS et HAAS Blanc De Blancs Grand Cru Brut,LEGRAS et HAAS Blanc De Blancs Grand Cru Brut,,
SPARKLING,BOTTLE, 160.00,https://autanindescopains.fr/produit/pertois-morisetles-hautes-daillerands,2013,"PERTOIS MORISET ""LES HAUTES D'AILLERANDS"" Blanc de Blancs Grand Cru ","PERTOIS MORISET ""LES HAUTES D'AILLERANDS"" Blanc de Blancs Grand Cru ",,
SPARKLING,BOTTLE, 140.00,https://www.glugulp.com/stephane-regnault-champagne-extra-brut-blanc-de-blancs-oger-2016-grand-cru-lydien-n-45,,"STÉPHANE REGNAULT ""LYDIEN N. 62"" Grand Cru Extra Brut","STÉPHANE REGNAULT ""LYDIEN N. 62"" Grand Cru Extra Brut",,
SPARKLING,BOTTLE, 99.00,https://www.glugulp.com/stephane-regnault-champagne-extra-brut-blanc-de-blancs-grand-cru-chromatique,,"STÉPHANE REGNAULT ""CHROMATIQUE"" Grand Cru Blanc de Blancs Extra Brut","STÉPHANE REGNAULT ""CHROMATIQUE"" Grand Cru Blanc de Blancs Extra Brut",,
SPARKLING,BOTTLE, 220.00,https://www.callmewine.com/champagne-maillons-collin-P6774.htm,2017,ULYSSE COLLIN “LES MAILLONS” Extra Brut Blanc de Noirs ,ULYSSE COLLIN “LES MAILLONS” Extra Brut Blanc de Noirs ,,
SPARKLING,BOTTLE, 245.00,https://www.glugulp.com/ulysse-collin-champagne-extra-brut-blanc-de-blancs-les-pierrires-lieux-dits-v16,2016,ULYSSE COLLIN “LES PIERRIERES” Extra Brut Blanc de Blanc ,ULYSSE COLLIN “LES PIERRIERES” Extra Brut Blanc de Blanc ,,
SPARKLING,BOTTLE, 85.00,https://www.tannico.it/champagne-dosage-zero-vincent-couche.html,,VINCENT COUCHE  Zero Dosage,VINCENT COUCHE  Zero Dosage,84% Pinot Nero 16% Chardonnay,
SPARKLING,MAGNUM, 180.00,https://www.callmewine.com/champagne-aubry-P6768.htm,,AUBRY FYLS Brut 1° Crù ,AUBRY FYLS Brut 1° Crù ,,
SPARKLING,MAGNUM, 260.00,https://www.tannico.it/champagne-brut-special-cuvee-bollinger.html,,BOLLINGER “SPECIAL CUVEE” Brut ,BOLLINGER “SPECIAL CUVEE” Brut ,,
SPARKLING,MAGNUM, 220.00,https://www.tannico.it/champagne-premiere-cuvee-extra-brut-bruno-paillard.html,,BRUNO PAILLARD Extra Brut Premier Cuvée,BRUNO PAILLARD Extra Brut Premier Cuvée,,
SPARKLING,MAGNUM, 190.00,https://www.callmewine.com/champagne-brut-delamotte-P31238.htm,,DELAMOTTE Brut,DELAMOTTE Brut,,
SPARKLING,MAGNUM, 390.00,https://www.millesima.it/champagne-delamotte-blanc-de-blancs-0000.html,2014,DELAMOTTE Brut Blanc de Blanc Millesimé ,DELAMOTTE Brut Blanc de Blanc Millesimé ,,
SPARKLING,MAGNUM, 1.200.00,https://www.callmewine.com/dom-perignon-2008-P17019.htm,2008,DOM PERIGNON Brut Vintage Millesimè ,DOM PERIGNON Brut Vintage Millesimè ,,
SPARKLING,MAGNUM, 390.00,https://www.tannico.it/champagne-brut-nature-cumieres-premier-cru-georges-laval.html,2013,GEORGES LAVAL “CUMIERES”  Brut Natur  ,GEORGES LAVAL “CUMIERES”  Brut Natur  ,"Chardonnay 33%, Meunier 33% Pinot Nero 33%",
SPARKLING,MAGNUM, 260.00,https://www.tannico.it/champagne-extra-brut-cuvee-n-745-jacquesson.html,,JAQUESSON “CUVEE N° 745” Brut ,JAQUESSON “CUVEE N° 745” Brut ,,
SPARKLING,MAGNUM, 1.100.00,https://www.enosearcher.it/bottiglia/krug-champagne-aoc-grande-cuvee-170eme-edition/,,KRUG Grande Cuvèe Brut ,KRUG Grande Cuvèe Brut ,168° Edition,
SPARKLING,MAGNUM, 180.00,https://www.tannico.it/champagne-brut-la-cuvee-laurent-perrier.html,,LAURENT PERRIER “LA CUVÉE” Brut ,LAURENT PERRIER “LA CUVÉE” Brut ,,
SPARKLING,MAGNUM, 380.00,https://www.tannico.it/champagne-brut-millesime-2008-laurent-perrier.html,1997,LAURENT PERRIER “MILLÉSIMÉ  - 1999 - 2000” Brut ,LAURENT PERRIER “MILLÉSIMÉ  - 1999 - 2000” Brut ,,
SPARKLING,MAGNUM, 235.00,https://www.tannico.it/champagne-brut-aoc-collection-242-louis-roederer-113408.html?_gl=1*1c2wzes*_up*MQ..&gclid=Cj0KCQjwyt-ZBhCNARIsAKH1174FKAG97IJz0uUG5y2hBXofwTjmsfNpLZ3y1sw8BAQqVWB1Neg9vZwaAtKfEALw_wcB,,"LOUIS ROEDERER ""COLLECTION 243"" Brut ","LOUIS ROEDERER ""COLLECTION 243"" Brut ",3 - 242,
SPARKLING,MAGNUM, 180.00,https://www.tannico.it/champagne-brut-royale-reserve-philipponnat-24351.html,,PHILIPPONNAT “ROYALE RESERVE” Brut ,PHILIPPONNAT “ROYALE RESERVE” Brut ,,
SPARKLING,MAGNUM, 290.00,https://www.bernabei.it/grand-blanc-extra-brut-philipponnat-75-cl,2009,PHILIPPONNAT Grand Blanc Brut Blanc de Blanc ,PHILIPPONNAT Grand Blanc Brut Blanc de Blanc ,,
SPARKLING,MAGNUM, 72.00,https://www.wineexpert.it/it/prodotto/Cremant-de-%20Bourgogne-Gran-cuvee-Brut-Veuve-%20Ambal.aspx,,VEUVE AMBAL CREMANT DE BOURGOGNE Grand Cuvée Brut ,VEUVE AMBAL CREMANT DE BOURGOGNE Grand Cuvée Brut ,"Chardonnay, Pinot Nero, Aligotè, Gamè",
WHITE,BOTTLE, 49.00,https://www.tannico.it/collio-chardonnay-doc-2019-borgo-del-tiglio.html,2020,CHARDONNAY Borgo del Tiglio Doc Collio ,CHARDONNAY Borgo del Tiglio Doc Collio ,,
WHITE,BOTTLE, 79.00,https://www.enotechepiave.it/vino-bianco/5282-borgo-del-tiglio-selezione-chardonnay-collio-doc-9999000000204.html,2019,"CHARDONNAY ""SELEZIONE"" Borgo del Tiglio Doc Collio ","CHARDONNAY ""SELEZIONE"" Borgo del Tiglio Doc Collio ",,
WHITE,BOTTLE, 75.00,https://www.tannico.it/giulia-chardonnay-igt-w-dreams-2020-jermann-tappo-stelvin.html,2020,CHARDONNAY “W...DREAMS...” Jermann IGT Venezia Giulia ,CHARDONNAY “W...DREAMS...” Jermann IGT Venezia Giulia ,,
WHITE,BOTTLE, 39.00,https://www.laviarte.it/prodotto/chardonnay/,2018,"CHARDONNAY ""LIENDE"" Riserva La Viarte Doc COF ","CHARDONNAY ""LIENDE"" Riserva La Viarte Doc COF ",,
WHITE,BOTTLE, 74.00,https://www.xtrawine.com/it/vini/miani-zitelle-chardonnay-2020/p32877,2020,CHARDONNAY “ZITELLE” Miani Doc COF  ,CHARDONNAY “ZITELLE” Miani Doc COF  ,,
WHITE,BOTTLE, 43.00,https://www.callmewine.com/chardonnay-ronco-basso-ronco-del-gnemiz-2020-P38580.htm,2020,CHARDONNAY “RONCO BASSO” R. del Gnemiz Doc COF  ,CHARDONNAY “RONCO BASSO” R. del Gnemiz Doc COF  ,4 - 2017,
WHITE,BOTTLE, 64.00,https://www.callmewine.com/chardonnay-sol-ronco-del-gnemiz-2020-P35173.htm,2020,CHARDONNAY “SOL” Ronco del Gnemiz Doc COF   ,CHARDONNAY “SOL” Ronco del Gnemiz Doc COF   ,1 - 2018,
WHITE,BOTTLE, 34.00,https://www.tannico.com/friuli-colli-orientali-chardonnay-doc-cladrecis-2019-sirch.html,2019,CHARDONNAY CLADRECIS Sirch Doc COF ,CHARDONNAY CLADRECIS Sirch Doc COF ,,
WHITE,BOTTLE, 35.00,https://www.valentinienoteca.it/11087-tercic-planta-chardonnay-13-vol-2020-75cl.html,2017,CHARDONNAY PLANTA Tercic IGT Venezia Giulia ,CHARDONNAY PLANTA Tercic IGT Venezia Giulia ,,
WHITE,BOTTLE, 45.00,https://www.tannico.it/collio-chardonnay-doc-2018-toros.html,2009,CHARDONNAY Toros Doc Collio  -  - ,CHARDONNAY Toros Doc Collio  -  - ,6 - 2007 | 8 -  | 1 - 2015,
WHITE,BOTTLE, 36.00,https://www.tannico.it/friuli-isonzo-chardonnay-doc-ciampagnis-2020-vie-di-romans.html,2020,"CHARDONNAY ""CIAMPAGNIS"" Vie di Romans Doc Friuli Isonzo ","CHARDONNAY ""CIAMPAGNIS"" Vie di Romans Doc Friuli Isonzo ",,
WHITE,BOTTLE, 42.00,https://www.tannico.it/friuli-isonzo-chardonnay-doc-vie-di-romans-2020-magnum-vie-di-romans.html,2020,"CHARDONNAY ""VIE DI ROMANS"" Vie Di Romans Doc Friuli Isonzo ","CHARDONNAY ""VIE DI ROMANS"" Vie Di Romans Doc Friuli Isonzo ",,
WHITE,BOTTLE, 34.00,https://www.enotecatelaro.it/chardonnay-venezia-giulia-igp-ruttars-villa-parens.html,2016,CHARDONNAY Villa Parens Ruttars Doc Collio  ,CHARDONNAY Villa Parens Ruttars Doc Collio  ,,
WHITE,BOTTLE, 47.00,https://www.tannico.it/collio-friulano-doc-2019-borgo-del-tiglio.html,2019,FRIULANO Borgo del Tiglio Doc Collio     ,FRIULANO Borgo del Tiglio Doc Collio     ,6 -  | 4 - 2017 | 2014 - 2015 mattoni,
WHITE,BOTTLE, 86.00,https://www.enosearcher.it/bottiglia/borgo-del-tiglio-collio-doc-friulano-ronco-della-chiesa-2018/,2018,"FRIULANO ""RONCO DELLA CHIESA"" Borgo del Tiglio Doc Collio  ","FRIULANO ""RONCO DELLA CHIESA"" Borgo del Tiglio Doc Collio  ",mattoni,
WHITE,BOTTLE, 52.00,https://wine.il-quadrifogliostore.it/it/vini-bianchi/13872-cav-luigino-balozio-friulano-cuar-2019-colli-orientali-del-friuli-doc.html,2020,FRIULANO Cav. Luigino Balozio Doc COF ,FRIULANO Cav. Luigino Balozio Doc COF ,,
WHITE,BOTTLE, 27.00,https://www.contedattimismaniago.it/produzione/schioppettino/,2021,FRIULANO Conte D'Attimis Doc COF  - NON INSERIRE IN CARTA ,FRIULANO Conte D'Attimis Doc COF  - NON INSERIRE IN CARTA ,,
WHITE,BOTTLE, 34.00,https://www.tannico.it/collio-friulano-doc-2020-doro-princic.html,2020,FRIULANO Doro Princic Doc Collio  ,FRIULANO Doro Princic Doc Collio  ,? - 2018,
WHITE,BOTTLE, 49.00,https://www.tannico.it/collio-friulano-doc-2014-la-castellada.html,2014,FRIULANO La Castellada Doc Collio  ,FRIULANO La Castellada Doc Collio  ,1 - 2007,
WHITE,BOTTLE, 39.00,https://www.laviarte.it/prodotto/friulano-liende/,2016,"FRIULANO ""LIENDE"" Riserva La Viarte Doc COF ","FRIULANO ""LIENDE"" Riserva La Viarte Doc COF ",,
WHITE,BOTTLE, 74.00,https://www.grandibottiglie.com/en/friulano-buri-2019-miani.html,2019,FRIULANO “BURI” Miani Doc COF  ,FRIULANO “BURI” Miani Doc COF  ,3 - 2017,
WHITE,BOTTLE, 74.00,https://www.grandibottiglie.com/en/friulano-filip-2019-miani.html,2019,FRIULANO “FILIP” Miani Doc COF  ,FRIULANO “FILIP” Miani Doc COF  ,,
WHITE,BOTTLE, 34.00,https://winenews.it/it/sturm-doc-collio-friulano-bio-2018_401144/,2021,FRIULANO Oscar Sturm Doc Collio    ,FRIULANO Oscar Sturm Doc Collio    ,BIO | 8 - 2019 | 6 - 2018,
WHITE,BOTTLE, 47.00,https://vinidocfriuli.it/picech-friulano-athena-2017/,2017,"FRIULANO ""ATHENA"" Picéch Doc Collio ","FRIULANO ""ATHENA"" Picéch Doc Collio ",,
WHITE,BOTTLE, 42.00,https://www.callmewine.com/friulano-san-zuan-ronco-del-gnemiz-2020-P36355.htm,2020,"FRIULANO ""SAN ZUAN"" Ronco del Gnèmiz ","FRIULANO ""SAN ZUAN"" Ronco del Gnèmiz ",,
WHITE,BOTTLE, 42.00,https://www.lostallovini.it/ronco-severo-vini/1197-friulano-ronco-severo-2020.html,2020,FRIULANO Ronco Severo Doc COF ,FRIULANO Ronco Severo Doc COF ,,
WHITE,BOTTLE, 35.00,https://www.tannico.it/collio-friulano-doc-2016-russiz-superiore.html,2021,FRIULANO Russiz Superiore Doc Collio    ,FRIULANO Russiz Superiore Doc Collio    ,2 - 2019 | 3 - 2016 | 1 mattoni,
WHITE,BOTTLE, 34.00,https://www.tannico.it/collio-friulano-doc-2019-schiopetto.html,2019,FRIULANO Schioppetto Doc Collio ,FRIULANO Schioppetto Doc Collio ,,
WHITE,BOTTLE, 35.00,https://www.tannico.it/en/friulano-riserva-friuli-grave-doc-le-bastie-2015-tenute-tomasella.html,2015,"FRIULANO Riserva ""LE BASTÌE"" Tenute Tomasella Grave del Friuli Doc ","FRIULANO Riserva ""LE BASTÌE"" Tenute Tomasella Grave del Friuli Doc ",,
WHITE,BOTTLE, 37.00,https://www.tannico.it/collio-friulano-doc-2016-toros.html,2016,FRIULANO Toros Doc Collio   ,FRIULANO Toros Doc Collio   ,1 - 2018 | 9 - ,
WHITE,BOTTLE, 28.00,https://www.bernabei.it/collio-doc-friulano-primarul-venica,2020,"FRIULANO ""PRIMARÛL"" Venica & Venica Doc Collio ","FRIULANO ""PRIMARÛL"" Venica & Venica Doc Collio ",,
WHITE,BOTTLE, 42.00,https://www.venica.it/bianchi/ronco-delle-cime-friulano-doc-collio/,2021,FRIULANO “RONCO DELLE CIME” Venica & Venica Doc COF ,FRIULANO “RONCO DELLE CIME” Venica & Venica Doc COF ,,
WHITE,BOTTLE, 76.00,https://www.bernardistore.it/prodotto/collio-malvasia-italo-bruno-2019-borgo-del-tiglio/,2020,"MALVASIA COLLIO ""ITALO & BRUNO"" Borgo del Tiglio Doc Collio  ","MALVASIA COLLIO ""ITALO & BRUNO"" Borgo del Tiglio Doc Collio  ",1 - 2018,
WHITE,BOTTLE, 29.00,https://www.enosearcher.it/bottiglia/borgo-san-daniele-malvasia-2019/,2021,MALVASIA Borgo San Daniele Doc Collio  ,MALVASIA Borgo San Daniele Doc Collio  ,4 - 2019,
WHITE,BOTTLE, 36.00,https://www.tannico.it/collio-malvasia-doc-etichetta-blu-doro-princic.html,2021,MALVASIA Doro Princic Doc Collio  ,MALVASIA Doro Princic Doc Collio  ,8 - 2019,
WHITE,BOTTLE, 28.00,https://divinishop.it/products/ronco-dei-tassi-malvasia-doc-collio-2018-cl-75?pr_prod_strat=copurchase&pr_rec_id=4603fa355&pr_rec_pid=4514717892742&pr_ref_pid=4514719891590&pr_seq=uniform,2021,MALVASIA Ronco dei Tassi Dop Collio ,MALVASIA Ronco dei Tassi Dop Collio ,,
WHITE,BOTTLE, 65.00,https://www.comunicati-stampa.fvg.it/ronco-dei-tassi-la-malvasia-collezione-di-famiglia-2019-vino-dellanno-ai-food-and-travel-italia-awards-2021/,2019,"MALVASIA ""COLLEZIONE"" Ronco dei Tassi Dop Collio  ","MALVASIA ""COLLEZIONE"" Ronco dei Tassi Dop Collio  ",legno,
WHITE,BOTTLE, 36.00,https://www.tannico.it/collio-pinot-bianco-doc-doro-princic.html,2021,PINOT BIANCO Doro Princic Doc Collio  ,PINOT BIANCO Doro Princic Doc Collio  ,9 - 2020,
WHITE,BOTTLE, 34.00,https://vinidocfriuli.it/livon-pinot-bianco-cavezzo-2018/,2018,"PINOT BIANCO ""CAVEZZO"" Livon Doc Collio ","PINOT BIANCO ""CAVEZZO"" Livon Doc Collio ",,
WHITE,BOTTLE, 65.00,https://www.comunicati-stampa.fvg.it/ronco-dei-tassi-la-malvasia-collezione-di-famiglia-2019-vino-dellanno-ai-food-and-travel-italia-awards-2021/,2019,"PINOT BIANCO ""COLLEZIONE"" Ronco dei Tassi Dop Collio  ","PINOT BIANCO ""COLLEZIONE"" Ronco dei Tassi Dop Collio  ",legno,
WHITE,BOTTLE, 32.00,https://www.xtrawine.com/it/vini/russiz-superiore-collio-pinot-bianco-2020/p29806,2021,PINOT BIANCO Russiz Superiore Doc Collio ,PINOT BIANCO Russiz Superiore Doc Collio ,,
WHITE,BOTTLE, 46.00,https://www.marcofelluga.com/vini/collio-pinot-bianco-riserva-russiz-superiore/,2016,PINOT BIANCO Riserva Russiz Superiore Doc Collio ,PINOT BIANCO Riserva Russiz Superiore Doc Collio ,,
WHITE,BOTTLE, 34.00,https://www.tannico.it/collio-pinot-bianco-doc-2019-schiopetto.html,2019,PINOT BIANCO Schioppetto Doc Collio ,PINOT BIANCO Schioppetto Doc Collio ,,
WHITE,BOTTLE, 37.00,https://www.tannico.it/collio-pinot-bianco-doc-2018-toros.html,2018,PINOT BIANCO Toros Doc Collio ,PINOT BIANCO Toros Doc Collio ,,
WHITE,BOTTLE, 34.00,https://www.vino.com/dettaglio/collio-doc-pinot-bianco-talis-venica-e-venica-2021.html,2021,"PINOT BIANCO ""TÀLIS"" Venica & Venica Doc Collio ","PINOT BIANCO ""TÀLIS"" Venica & Venica Doc Collio ",,
WHITE,BOTTLE, 29.00,https://www.callmewine.com/pinot-grigio-borgo-san-daniele-2020-P34298.htm,2019,PINOT GRIGIO Borgo San Daniele Doc Isonzo ,PINOT GRIGIO Borgo San Daniele Doc Isonzo ,,
WHITE,BOTTLE, 48.00,https://www.tannico.it/collio-doc-bianco-della-castellada-2013-la-castellada.html,2016,PINOT GRIGIO La Castellada Doc Collio  ,PINOT GRIGIO La Castellada Doc Collio  ,1 - 2013,
WHITE,BOTTLE, 35.00,https://www.callmewine.com/pinot-grigio-gris-lis-neris-2019-P31847.htm,2019,"PINOT GRIGIO ""GRIS"" Lis Neris IGT Venezia Giulia ","PINOT GRIGIO ""GRIS"" Lis Neris IGT Venezia Giulia ",,
WHITE,BOTTLE, 28.00,https://www.valentinienoteca.it/2736-ronco-gelso-pgrigio-cl75.html,2019,"PINOT GRIGIO ""SOT LIS RIVIS"" Ronco del Gelso Doc Friuli Isonzo Rive Alte ","PINOT GRIGIO ""SOT LIS RIVIS"" Ronco del Gelso Doc Friuli Isonzo Rive Alte ",,
WHITE,BOTTLE, 36.00,https://www.tannico.it/collio-pinot-grigio-doc-2015-toros.html,2015,PINOT GRIGIO Toros Doc Collio  ,PINOT GRIGIO Toros Doc Collio  ,6 - 2008,
WHITE,BOTTLE, 29.00,https://www.winelivery.com/it/dettaglio/friuli-colli-orientali-doc-ribolla-gialla-2019-conte-dattimis-maniago,2021,RIBOLLA GIALLA Conte D'Attimis Doc COF ,RIBOLLA GIALLA Conte D'Attimis Doc COF ,,
WHITE,BOTTLE, 94.00,https://www.tannico.it/venezia-giulia-ribolla-gialla-igt-anfora-2013-gravner.html,2013,RIBOLLA GIALLA Gravner IGT Venezia Giulia  ,RIBOLLA GIALLA Gravner IGT Venezia Giulia  ,,
WHITE,BOTTLE, 48.00,https://vino-quotidiano.it/product/ribolla-gialla-collio-doc-2015-la-castellada/,2015,RIBOLLA GIALLA La Castellada Doc Collio  ,RIBOLLA GIALLA La Castellada Doc Collio  ,1 - 2013,
WHITE,BOTTLE, 72.00,https://www.tannico.it/venezia-giulia-ribolla-gialla-igt-2015-radikon-1l.html,2015,RIBOLLA GIALLA Radikon IGT Venezia Giulia   100 cl.,RIBOLLA GIALLA Radikon IGT Venezia Giulia   100 cl.,,
WHITE,BOTTLE, 34.00,https://sturm.it/i-nostri-vini/ribolla-gialla-bio#!/tab/367387512-1,2021,RIBOLLA GIALLA Oscar Sturm Doc Collio  ,RIBOLLA GIALLA Oscar Sturm Doc Collio  ,BIO,
WHITE,BOTTLE, 34.00,https://www.topbevande.it/vino-jermann-afix-riesling-2020-riesling-venezia-giulia-igt-75cl,2020,RIESLING “AFIX” Jermann IGP Venezia Giulia ,RIESLING “AFIX” Jermann IGP Venezia Giulia ,,
WHITE,BOTTLE, 34.00,https://www.attems.it/wp-content/uploads/2015/04/Cicinis_2014_it.pdf,2014,SAUVIGNON “CICINIS” Attems Doc Collio  ,SAUVIGNON “CICINIS” Attems Doc Collio  ,,
WHITE,BOTTLE, 42.00,https://www.tannico.ch/it/collio-sauvignon-doc-2019-borgo-del-tiglio.html,2019,SAUVIGNON Borgo del Tiglio Doc Collio ,SAUVIGNON Borgo del Tiglio Doc Collio ,,
WHITE,BOTTLE, 38.00,https://www.laviarte.it/prodotto/sauvignon-liende/,2018,"SAUVIGNON ""LIENDE"" Riserva La Viarte Doc COF ","SAUVIGNON ""LIENDE"" Riserva La Viarte Doc COF ",,
WHITE,BOTTLE, 45.00,https://www.cilentowinestore.com/it/friuli/6452-09236-sauvignon-potentilla-doc-2018-cl-75-felluga.html,2018,SAUVIGNON “POTENTILLA” Livio Felluga Doc COF ,SAUVIGNON “POTENTILLA” Livio Felluga Doc COF ,,
WHITE,BOTTLE, 56.00,https://www.vivino.com/IT/it/azienda-agricola-miani-di-pontoni-enzo-sauvignon/w/2576527,2021,SAUVIGNON  Miani Doc COF ,SAUVIGNON  Miani Doc COF ,,
WHITE,BOTTLE, 74.00,https://www.etilika.it/en/sauvignon-colli-orientali-del-friuli-doc-saurint-2020-miani,2020,SAUVIGNON “SAURINT” Miani Doc COF  ,SAUVIGNON “SAURINT” Miani Doc COF  ,,
WHITE,BOTTLE, 35.00,https://bevendoonline.it/vini-bianchi/sauvignon-doc-collio-cl75-sturm,2021,SAUVIGNON Oscar Sturm Doc Collio   ,SAUVIGNON Oscar Sturm Doc Collio   ,BIO | 4 - 2020,
WHITE,BOTTLE, 65.00,https://www.comunicati-stampa.fvg.it/ronco-dei-tassi-la-malvasia-collezione-di-famiglia-2019-vino-dellanno-ai-food-and-travel-italia-awards-2021/,2020,"SAUVIGNON ""COLLEZIONE"" Ronco dei Tassi Dop Collio  ","SAUVIGNON ""COLLEZIONE"" Ronco dei Tassi Dop Collio  ",legno,
