ok,type,name,winery_name,area,size,vintage,price,details,tech_sheet,internal_notes,info,matched_name,matched_winery_name,matched_id,matched_original_id,score
FALSE,RED,TANCREDI Donna Fugata Terre Siciliane IGT,TANCREDI Donna Fugata Terre Siciliane IGT,,BOTTLE,2017,42,"CAB. SAUV. NERO D’AVOLA, TANNAT",https://www.donnafugata.it/wp-content/uploads/2016/08/16_Tancredi-2017_ITA-1.pdf,"CAB. SAUV. NERO D’AVOLA, TANNAT https://www.donnafugata.it/wp-content/uploads/2016/08/16_Tancredi-2017_ITA-1.pdf",,Nonna Aurelia Carricante,Siciliano,wine_01hawwczd5yd4n8p09sxyfjzaq,,29.479832
TRUE,RED,FARO Le Casematte Vino Rosso Doc,FARO Le Casematte Vino Rosso Doc,,BOTTLE,2019,39,"NERELLO CAPPUCCIO 55%, NERELLO MASCALESE 25%, NERO D'AVOLA 10%, NOCERA 10%",https://www.donnafugata.it/wp-content/uploads/2016/08/17_Mille-e-una-Notte-2017_ITA.pdf,"NERELLO CAPPUCCIO 55%, NERELLO MASCALESE 25%, NERO D'AVOLA 10%, NOCERA 10% https://www.donnafugata.it/wp-content/uploads/2016/08/17_Mille-e-una-Notte-2017_ITA.pdf",,Faro,Le Casematte,wine_01h0qzm2yeaehwpy3zrtd1375b,,41.636692
TRUE,RED,NANUCI Le Casematte Terre Siciliane IGP,NANUCI Le Casematte Terre Siciliane IGP,,BOTTLE,2019,46,NOCERA 100%,https://lecasematte.it/prodotto/nanuci-igp-terre-siciliane-6-bottiglie/,NOCERA 100% https://lecasematte.it/prodotto/nanuci-igp-terre-siciliane-6-bottiglie/,,Nanuci Nocera,Le Casematte,wine_01h0qzm2ye05tjaae75kzfay93,,41.311005
TRUE,RED,VRUCARA Feudo Montoni Doc,VRUCARA Feudo Montoni Doc,,BOTTLE,2013,44,NERO D’AVOLA,http://www.feudomontoni.it/vini/it/vrucara-2/,NERO D’AVOLA http://www.feudomontoni.it/vini/it/vrucara-2/,,Vrucara Nero d''Avola,Feudo Montoni,wine_01h0qzm164mstmytk3786fpexd,,46.14586
TRUE,WHITE,GRUNER VELTLINER “FREIHEIT” Nigl,GRUNER VELTLINER “FREIHEIT” Nigl,,BOTTLE,2019,29,6 - 2015,https://www.vino.com/dettaglio/kremstal-dac-qualitatswein-gruner-veltliner-freiheit-nigl-2021.html,6 - 2015 https://www.vino.com/dettaglio/kremstal-dac-qualitatswein-gruner-veltliner-freiheit-nigl-2021.html,,Freiheit Grüner Veltliner,Nigl,wine_01havwefgvj45e5zb6yxjh4skv,,45.278084
TRUE,WHITE,"RIESLING “DORNLEITEN” ""URGESTEIN"" Nigl","RIESLING “DORNLEITEN” ""URGESTEIN"" Nigl",,BOTTLE,2018,36,3 - 2016,https://www.hellotaste.it/shop/vini-bianchi/11163-riesling-urgestein-nigl-2020-075-lt.html,3 - 2016 https://www.hellotaste.it/shop/vini-bianchi/11163-riesling-urgestein-nigl-2020-075-lt.html,,Dornleiten Riesling,Nigl,wine_01hawwcx2pq2th1d68hjv9r7fc,,42.722935
TRUE,WHITE,RIESLING “UNDHOF KÖGL” Salomon Undhof,RIESLING “UNDHOF KÖGL” Salomon Undhof,,BOTTLE,2015,42,,https://www.tannico.it/en/kremstal-riesling-undhof-kogl-2015-salomon-undhof-tappo-stelvin.html, https://www.tannico.it/en/kremstal-riesling-undhof-kogl-2015-salomon-undhof-tappo-stelvin.html,,Undhof Kögl Riesling,Salomon Undhof,wine_01h0sq48y8ad54tqcbwkw49d74,,94.53336
TRUE,WHITE,RIESLING Fritsch,RIESLING Fritsch,,BOTTLE,2016,29,,https://passionevino.net/6-riesling-wagram-2018?manufacturer_id=2296, https://passionevino.net/6-riesling-wagram-2018?manufacturer_id=2296,,Riesling Wagram,Fritsch,wine_01hawwcx3dh5vknx2g1b0h47mm,,28.44362
TRUE,WHITE,"RIESLING ""MORDTHAL ERSTE LAGE"" Fritsch","RIESLING ""MORDTHAL ERSTE LAGE"" Fritsch",,BOTTLE,2018,39,3 - 2015,https://passionevino.net/6-riesling-mordthal-1lage-wagram-2018?manufacturer_id=2296,3 - 2015 https://passionevino.net/6-riesling-mordthal-1lage-wagram-2018?manufacturer_id=2296,,Riesling Mordthal 1,Fritsch,wine_01hawwcx3ebkm65kkxqgskjzh4,,39.221252
TRUE,WHITE,GRUNER VELTLINER “LOIBNER” Federspiel Knoll,GRUNER VELTLINER “LOIBNER” Federspiel Knoll,,BOTTLE,2021,42,,https://8wines.it/vini/knoll-gruner-veltliner-federspiel-2021, https://8wines.it/vini/knoll-gruner-veltliner-federspiel-2021,,Loibner Grüner Veltliner Federspiel,Weingut Knoll,wine_01h0sq48v8tarjze8km1edezme,,43.771862
TRUE,WHITE,GRUNER VELTLINER “FEDERSPIEL” Nikolaihof,GRUNER VELTLINER “FEDERSPIEL” Nikolaihof,,BOTTLE,2010,39,,https://www.vivino.com/IT/it/weingut-nikolaihof-wachau-federspiel-gruner-veltliner/w/2414430?year=2010, https://www.vivino.com/IT/it/weingut-nikolaihof-wachau-federspiel-gruner-veltliner/w/2414430?year=2010,,Federspiel Grüner Veltliner,Nikolaihof,wine_01gzr4ksxr56zjma2e4tbw369d,,42.670654
TRUE,WHITE,GRUNER VELTLINER “VINOTHEK” Nikolaihof,GRUNER VELTLINER “VINOTHEK” Nikolaihof,,BOTTLE,1993,195,,https://www.klwines.com/p/i?i=1057970, https://www.klwines.com/p/i?i=1057970,,Vinothek Grüner Veltliner,Nikolaihof,wine_01gzr4ksxrry5aamdwsqjw0b2r,,46.189304
TRUE,WHITE,GRUNER VELTLINER “ZWICKL” Naturtrub Nikolaihof,GRUNER VELTLINER “ZWICKL” Naturtrub Nikolaihof,,BOTTLE,2018,36,5 - 2016,https://www.skurnik.com/sku/gruner-veltliner-zwickl-nikolaihof-2-2-2-2-2-2/,5 - 2016 https://www.skurnik.com/sku/gruner-veltliner-zwickl-nikolaihof-2-2-2-2-2-2/,,Zwickl Naturtrüb,Nikolaihof,wine_01gzr4ksxraxx3rb26khd5k6qv,,52.359413
TRUE,WHITE,GRUNER VELTLINER “FEDERSPIEL” Tegernseerhof,GRUNER VELTLINER “FEDERSPIEL” Tegernseerhof,,BOTTLE,2016,34,,https://www.9wines.it/tegernseerhof-mittelbach/gruener-veltliner-duernstein-federspiel-2020, https://www.9wines.it/tegernseerhof-mittelbach/gruener-veltliner-duernstein-federspiel-2020,,Grüner Veltliner Federspiel,Tegernseerhof,wine_01hawwcx4cbv870a05qd4tmb46,,44.254105
TRUE,WHITE,RIESLING “FEDERSPIEL” Knoll,RIESLING “FEDERSPIEL” Knoll,,BOTTLE,2021,49,6 - 2019,https://8wines.com/wines/knoll-gruner-veltliner-federspiel-2021?cur=eur&cr=be&gclid=Cj0KCQjwz96WBhC8ARIsAATR252H6-lvehpCPVnFNbnwFQNCWgRiV7U0D4AkPEz2OhBwZxtPqOyZBH4aAosPEALw_wcB,6 - 2019 https://8wines.com/wines/knoll-gruner-veltliner-federspiel-2021?cur=eur&cr=be&gclid=Cj0KCQjwz96WBhC8ARIsAATR252H6-lvehpCPVnFNbnwFQNCWgRiV7U0D4AkPEz2OhBwZxtPqOyZBH4aAosPEALw_wcB,,Loibner Riesling Federspiel,Weingut Knoll,wine_01h4pmmfxma7hp5kf95bdgsbrm,,31.42429
TRUE,WHITE,RIESLING “FEDERSPIEL” Nikolaihof,RIESLING “FEDERSPIEL” Nikolaihof,,BOTTLE,2020,42,6 - 2011 | 2 - 2019 | 6 -,https://www.enotecapartenopea.it/it/riesling-federspiel-2020---nikolaihof,6 - 2011 | 2 - 2019 | 6 - https://www.enotecapartenopea.it/it/riesling-federspiel-2020---nikolaihof,,Federspiel Riesling,Nikolaihof,wine_01gzr4ksxrn0y668kcb0xg986w,,38.14153
TRUE,WHITE,RIESLING “SMARAGD” Nikolaihof,RIESLING “SMARAGD” Nikolaihof,,BOTTLE,2016,69,1 - 2014,https://www.internationalwinereport.com/latest-reports/12121-2014-nikolaihof-riesling-vom-stein-smaragd,1 - 2014 https://www.internationalwinereport.com/latest-reports/12121-2014-nikolaihof-riesling-vom-stein-smaragd,,Smaragd Riesling,Nikolaihof,wine_01gzr4ksxr1bejk64g4r34wzex,,38.09204
TRUE,WHITE,RIESLING “STEINRIESLER” Nikolaihof,RIESLING “STEINRIESLER” Nikolaihof,,BOTTLE,2007,79,,https://whwc.com/nikolaihof-riesling-wachau-steinriesler-2007/, https://whwc.com/nikolaihof-riesling-wachau-steinriesler-2007/,,Steinriesler,Nikolaihof,wine_01gzr4ksxr86wb2w5m0z3jqcs8,,43.431103
TRUE,WHITE,RIESLING “KLAUSBERG” Nikolaihof,RIESLING “KLAUSBERG” Nikolaihof,,BOTTLE,2009,120,?? - 2005 | ?6? -,https://www.arvi.ch/IT/rieslingklausberg?sizeID=51655&vintageID=51656,?? - 2005 | ?6? - https://www.arvi.ch/IT/rieslingklausberg?sizeID=51655&vintageID=51656,,Privatreserve Klausberg,Nikolaihof,wine_01gzr4ksxre3d9t02jc83v0epk,,38.324497
TRUE,WHITE,RIESLING “VINOTHEK” Nikolaihof,RIESLING “VINOTHEK” Nikolaihof,,BOTTLE,2000,225,mattoni,https://vintrado.com/products/nikolaihof-vinothek-riesling-2000?shpxid=b5d79959-9c02-4e5a-84a6-ff75ef57acad,mattoni https://vintrado.com/products/nikolaihof-vinothek-riesling-2000?shpxid=b5d79959-9c02-4e5a-84a6-ff75ef57acad,,Vinothek Riesling,Nikolaihof,wine_01gzr4ksxr6xwqtcjrgw72gnpq,,42.177746
TRUE,WHITE,RIESLING “FEDERSPIEL” Tegernseerhof,RIESLING “FEDERSPIEL” Tegernseerhof,,BOTTLE,2015,36,,https://vinibianchirossi.com/it/vini-bianchi-vitigni-e-denominazioni-riesling/710-riesling-terrassen-federspiel-2015-tegernseerhof.html, https://vinibianchirossi.com/it/vini-bianchi-vitigni-e-denominazioni-riesling/710-riesling-terrassen-federspiel-2015-tegernseerhof.html,,Dürnstein Riesling Federspiel,Tegernseerhof,wine_01h0qzm05m3p7g483kfsk9hbrv,,38.072468
TRUE,WHITE,RIESLING “HALLGARTEN” Fürst Löwenstein,RIESLING “HALLGARTEN” Fürst Löwenstein,,BOTTLE,2019,34,9 - 2014,https://www.tannico.it/rheingau-hallgarten-riesling-2016-furst-lowenstein-tappo-stelvin.html,9 - 2014 https://www.tannico.it/rheingau-hallgarten-riesling-2016-furst-lowenstein-tappo-stelvin.html,,Hallgarten Riesling Trocken,Fürst Löwenstein,wine_01h4pmmgzxp5q19tr5xnrncnwh,,48.455887
TRUE,WHITE,RIESLING “KALLMUTH” Furst Lowenstein,RIESLING “KALLMUTH” Furst Lowenstein,,BOTTLE,2019,42,6 - 2016,https://www.tannico.it/franken-kallmuth-riesling-trocken-qba-r-2019-furst-lowenstein-tappo-a-vite.html,6 - 2016 https://www.tannico.it/franken-kallmuth-riesling-trocken-qba-r-2019-furst-lowenstein-tappo-a-vite.html,,R Kallmuth Riesling,Fürst Löwenstein,wine_01h4pmmgzx1r7bka50wjdw3gqq,,44.83291
TRUE,WHITE,SILVANER “ASPHODILL” Homburg Kallmuth - Furst Lowenstein,SILVANER “ASPHODILL” Homburg Kallmuth - Furst Lowenstein,,BOTTLE,2013,65,,https://passionevino.net/furst-lowenstein?product_id=6408, https://passionevino.net/furst-lowenstein?product_id=6408,,Asphodill Kallmuth,Fürst Löwenstein,wine_01hawwcx694ybkgvdneceegbew,,57.265774
TRUE,WHITE,RIESLING “BOCKSTEIN OCKFEN” Kabinett Dr. Fischer Okfen,RIESLING “BOCKSTEIN OCKFEN” Kabinett Dr. Fischer Okfen,,BOTTLE,2015,39,3 - 2014 mattoni,https://www.tannico.it/mosel-riesling-bockstein-kabinett-2019-dr-fischer.html?utm_source=aw-it-pmax-topmargin&utm_medium=cpc&utm_campaign=aw-it-pmax-topmargin&nol=true&ep=true&gclid=Cj0KCQjwz96WBhC8ARIsAATR252e3CZ9C9sRp0Cwh-3Dj0HcQivZ8etRFDJOixs1UW3UX_kqNaXfP2MaApSHEALw_wcB,3 - 2014 mattoni https://www.tannico.it/mosel-riesling-bockstein-kabinett-2019-dr-fischer.html?utm_source=aw-it-pmax-topmargin&utm_medium=cpc&utm_campaign=aw-it-pmax-topmargin&nol=true&ep=true&gclid=Cj0KCQjwz96WBhC8ARIsAATR252e3CZ9C9sRp0Cwh-3Dj0HcQivZ8etRFDJOixs1UW3UX_kqNaXfP2MaApSHEALw_wcB,,Bocksteinhof Bockstein Ockfen Kabinett,Weingut Dr. Fischer,wine_01gzr4kt59jv7xjj4b7x24638s,,47.315918
TRUE,WHITE,RIESLING “SAARBURGER” Alte Reben Dr. Fischer Okfen,RIESLING “SAARBURGER” Alte Reben Dr. Fischer Okfen,,BOTTLE,2020,34,,https://webdivino.it/it/riesling-dr-fischer-alte-reben-saarburger-2020.html?ff=5&fp=3458&utm_source=google-shopping&utm_medium=cpc&utm_campaign=AWP-shopping-vino&r=AWP-shopping-vino&gclid=Cj0KCQjwz96WBhC8ARIsAATR252rX6UgBpEARAFmlpJ48FkyDobLfg5eW49rZF2RGPm9EWhYpWhf_hAaAltVEALw_wcB, https://webdivino.it/it/riesling-dr-fischer-alte-reben-saarburger-2020.html?ff=5&fp=3458&utm_source=google-shopping&utm_medium=cpc&utm_campaign=AWP-shopping-vino&r=AWP-shopping-vino&gclid=Cj0KCQjwz96WBhC8ARIsAATR252rX6UgBpEARAFmlpJ48FkyDobLfg5eW49rZF2RGPm9EWhYpWhf_hAaAltVEALw_wcB,,Saarburger Alte Reben Riesling,Weingut Dr. Fischer,wine_01gzr4kt581pfv7xhzxm7ksaa7,,41.549564
FALSE,WHITE,RIESLING “BLU SLATE” Dr. Loosen,RIESLING “BLU SLATE” Dr. Loosen,,BOTTLE,2019,34,,https://bevo.it/products/blu-slate-dry-qba-blauschiefer-2019-dr-loosen, https://bevo.it/products/blu-slate-dry-qba-blauschiefer-2019-dr-loosen,,Riesling Villa Loosen,Dr. Loosen,wine_01h0sq48b5jcvvjxra5n8tksg3,,38.685265
TRUE,WHITE,RIESLING “BRAUNEBERGER” Fritz Haag,RIESLING “BRAUNEBERGER” Fritz Haag,,BOTTLE,2018,39,,https://www.tannico.it/mosel-brauneberger-riesling-trocken-qba-j-2018-fritz-haag-tappo-a-vite.html, https://www.tannico.it/mosel-brauneberger-riesling-trocken-qba-j-2018-fritz-haag-tappo-a-vite.html,,Brauneberger Riesling,Fritz Haag,wine_01gzr4ksyz15wxc3ffsej6bgpv,,47.88443
TRUE,WHITE,RIESLING Heymann - Lowenstein,RIESLING Heymann - Lowenstein,,BOTTLE,2018,34,,https://www.callmewine.com/riesling-heymann-lowenstein-2018-P20024.htm, https://www.callmewine.com/riesling-heymann-lowenstein-2018-P20024.htm,,Riesling,Heymann-Löwenstein,wine_01gzr4kszd77qyfex73zxadrns,,36.373425
FALSE,WHITE,RIESLING “RÖTTGEN” Große Lage Heymann Lowenstein,RIESLING “RÖTTGEN” Große Lage Heymann Lowenstein,,BOTTLE,2015,69,,https://www.drinksco.it/vino-rottgen/heymann-lowenstein-rottgen-grosse-lage-gg-2015, https://www.drinksco.it/vino-rottgen/heymann-lowenstein-rottgen-grosse-lage-gg-2015,,Rottgen Riesling Auslese ''Lange Goldkapsel'',Heymann-Löwenstein,wine_01gzr4kszdpdpzp88aega23624,,45.448654
TRUE,WHITE,RIESLING “SCHIEFERTERRASSEN” Heymann - Lowenstein,RIESLING “SCHIEFERTERRASSEN” Heymann - Lowenstein,,BOTTLE,2019,49,6 - 2018,https://www.callmewine.com/riesling-schieferterassen-heymann-lowenstein-2019-P37909.htm,6 - 2018 https://www.callmewine.com/riesling-schieferterassen-heymann-lowenstein-2019-P37909.htm,,Schieferterrassen,Heymann-Löwenstein,wine_01gzr4kszd4k5wk1y6adakyt3h,,45.686012
TRUE,WHITE,RIESLING Alte Reben Markus Molitor,RIESLING Alte Reben Markus Molitor,,BOTTLE,2016,45,,https://www.tannico.it/mosel-riesling-qba-trocken-alte-reben-2017-markus-molitor.html, https://www.tannico.it/mosel-riesling-qba-trocken-alte-reben-2017-markus-molitor.html,,Marius Molitor Riesling Alte Reben Feinherb,Markus Molitor,wine_01h4pmmh41wm0e74aytha2yq0k,,54.791374
FALSE,WHITE,RIESLING “GRAACHER” Reichsgraf Von Kesselstatt,RIESLING “GRAACHER” Reichsgraf Von Kesselstatt,,BOTTLE,2018,34,? - 2015,https://www.tannico.it/mosel-graacher-domprost-riesling-trocken-2019-reichsgraf-von-kesselstatt-tappo-a-vite.html,? - 2015 https://www.tannico.it/mosel-graacher-domprost-riesling-trocken-2019-reichsgraf-von-kesselstatt-tappo-a-vite.html,,Palais Kesselstatt Riesling,Reichsgraf von Kesselstatt,wine_01gzr4ktjggcv8ppm8kwmjd4tn,,58.77884
TRUE,WHITE,"RIESLING ""FEINHERB"" Graacher Willi Schaefer","RIESLING ""FEINHERB"" Graacher Willi Schaefer",,BOTTLE,2018,39,,https://mangiarebereuomodonna.com/prodotto/willi-schaefer-graacher-riesling-feinherb-2018/, https://mangiarebereuomodonna.com/prodotto/willi-schaefer-graacher-riesling-feinherb-2018/,,Graacher Feinherb Riesling,Willi Schaefer,wine_01hawwcx8hwwgayq12922wvdse,,61.089363
TRUE,WHITE,RIESLING “TONSCHIEFER” Donnhoff,RIESLING “TONSCHIEFER” Donnhoff,,BOTTLE,2016,39,,https://www.tannico.it/nahe-riesling-qba-trocken-tonschiefer-2016-donnhoff.html, https://www.tannico.it/nahe-riesling-qba-trocken-tonschiefer-2016-donnhoff.html,,Tonschiefer Riesling Trocken,Dönnhoff,wine_01h4pmmh3cx444k5r00xkf8cm3,,37.374065
TRUE,WHITE,RIESLING “FRÜHLINGSPLÄTZCHEN” VDP Grosse Lage Emrich Schönleber,RIESLING “FRÜHLINGSPLÄTZCHEN” VDP Grosse Lage Emrich Schönleber,,BOTTLE,2016,99,,https://www.vinello.it/monzinger-fruehlingsplaetzchen-riesling-secco-grosses-gewaechs-nach-vdp-statut-emrich-schoenleber, https://www.vinello.it/monzinger-fruehlingsplaetzchen-riesling-secco-grosses-gewaechs-nach-vdp-statut-emrich-schoenleber,,Frühlingsplätzchen Riesling GG,Emrich-Schönleber,wine_01havweedyn643yjx0efqn6hdx,,52.127823
TRUE,WHITE,"RIESLING ""HALGANS"" Emrich Schonleber","RIESLING ""HALGANS"" Emrich Schonleber",,BOTTLE,2016,56,,https://www.callmewine.com/riesling-trocken-monziger-halgans-emrich-schonleber-2016-P15676.htm, https://www.callmewine.com/riesling-trocken-monziger-halgans-emrich-schonleber-2016-P15676.htm,,Halgans Riesling Trocken,Emrich-Schönleber,wine_01h4pmmh3dj2wbs6jbpvam94ex,,50.30009
TRUE,WHITE,RIESLING “LENZ” Emrich Schonleber,RIESLING “LENZ” Emrich Schonleber,,BOTTLE,2016,34,,https://vinibianchirossi.com/it/vini-bianchi-vitigni-e-denominazioni-riesling/791-riesling-lenz-2016-emrich-schonleber.html, https://vinibianchirossi.com/it/vini-bianchi-vitigni-e-denominazioni-riesling/791-riesling-lenz-2016-emrich-schonleber.html,,Lenz Riesling,Emrich-Schönleber,wine_01hawwcx8j90hykyj7kvy2jemp,,51.3352
TRUE,WHITE,RIESLING “MONZINGER” Kabinet VDP Ortswein Emrich Schonleber,RIESLING “MONZINGER” Kabinet VDP Ortswein Emrich Schonleber,,BOTTLE,2020,39,4 - 2016,https://www.callmewine.com/riesling-kabinett-monzinger-emrich-schonleber-2016-P10932.htm?gclid=Cj0KCQjwz96WBhC8ARIsAATR251PAhBuOx4GBhC3TcCxT9b_T3qpItJOR_gL1SRme2A6r6nBuCcwaDcaAnKyEALw_wcB,4 - 2016 https://www.callmewine.com/riesling-kabinett-monzinger-emrich-schonleber-2016-P10932.htm?gclid=Cj0KCQjwz96WBhC8ARIsAATR251PAhBuOx4GBhC3TcCxT9b_T3qpItJOR_gL1SRme2A6r6nBuCcwaDcaAnKyEALw_wcB,,Monzinger Riesling Kabinett,Emrich-Schönleber,wine_01hawwcx8jcbb7x6mcf6bf29em,,54.529095
TRUE,WHITE,RIESLING “AUF DER MAUER” Bassermann Jordan,RIESLING “AUF DER MAUER” Bassermann Jordan,,BOTTLE,2016,49,,https://delivery.wicuisine.it/product/bassermann-jordan-riesling-auf-der-mauer-2016/, https://delivery.wicuisine.it/product/bassermann-jordan-riesling-auf-der-mauer-2016/,,Auf Der Mauer Riesling Trocken,Dr. Von Bassermann-Jordan,wine_01h4pmmgzsk5ywbqgs7c0rsc61,,45.600983
TRUE,WHITE,RIESLING “FORST” Bassermann Jordan,RIESLING “FORST” Bassermann Jordan,,BOTTLE,2017,39,,https://www.drinksco.it/vino-pfalz/dr-von-bassermann-jordan-orstwein-riesling-trocken-forst-pfalz-2017, https://www.drinksco.it/vino-pfalz/dr-von-bassermann-jordan-orstwein-riesling-trocken-forst-pfalz-2017,,Forst Riesling Trocken,Dr. Von Bassermann-Jordan,wine_01h4pmmgzshse3tna6qbp42cbq,,38.219578
TRUE,WHITE,"RIESLING ""PRINZ"" Hallgartener Hendelberg","RIESLING ""PRINZ"" Hallgartener Hendelberg",,BOTTLE,2016,43,,http://www.germanwineestates.com/prinz.html, http://www.germanwineestates.com/prinz.html,,Hallgartener Hendelberg Riesling Halbtrocken,Hallgartener Weinkeller,wine_01hawwcx9cm1hw9yt5atswsn6k,,42.572227
FALSE,WHITE,RIESLING Schloss Reinhartshausen,RIESLING Schloss Reinhartshausen,,BOTTLE,2020,32,,https://vinibianchirossi.com/it/vini-bianchi-vitigni-e-denominazioni-riesling/2198-riesling-trocken-classic-2020-schloss-reinhartshausen.html, https://vinibianchirossi.com/it/vini-bianchi-vitigni-e-denominazioni-riesling/2198-riesling-trocken-classic-2020-schloss-reinhartshausen.html,,Edition Reinhartshausen Riesling Trocken,Schloss Reinhartshausen,wine_01h4pmmh3fjnbd082m30vv9gbk,,47.522663
FALSE,WHITE,RIESLING “SCHLOSSBERG” Schloss Reinhartshausen,RIESLING “SCHLOSSBERG” Schloss Reinhartshausen,,BOTTLE,2014,85,,https://www.vinello.it/erbach-siegelsberg-riesling-schloss-reinhartshausen?sPartner=trovapezzi&utm_source=Trovapezzi&utm_medium=CPC&utm_campaign=Trovapezzi-CPC, https://www.vinello.it/erbach-siegelsberg-riesling-schloss-reinhartshausen?sPartner=trovapezzi&utm_source=Trovapezzi&utm_medium=CPC&utm_campaign=Trovapezzi-CPC,,Edition Reinhartshausen Riesling Trocken,Schloss Reinhartshausen,wine_01h4pmmh3fjnbd082m30vv9gbk,,47.522663
TRUE,WHITE,"PINOT NERO ""OPPENHEIMER GULDENMORGEN"" Spätburgunder Trocken Carl Koch","PINOT NERO ""OPPENHEIMER GULDENMORGEN"" Spätburgunder Trocken Carl Koch",,BOTTLE,2020,34,,https://gemma.wine/carl-koch/, https://gemma.wine/carl-koch/,,Oppenheimer Güldenmorgen Riesling Auslese,Weingut Bürgermeister Carl Koch,wine_01hawwcx9nwe4nwwbff2z0rbdh,,42.74785
TRUE,WHITE,ALSACE BLANC Marcel Deiss AOC,ALSACE BLANC Marcel Deiss AOC,,BOTTLE,2017,36,,https://www.vivino.com/IT/it/marcel-deiss-alsace-blanc/w/1185387, https://www.vivino.com/IT/it/marcel-deiss-alsace-blanc/w/1185387,,Alsace Blanc,Marcel Deiss,wine_01gzr4kstqcc8tmex3t46gpezb,1185387,42.64661
TRUE,WHITE,RIESLING “LES HOSPICES” Gerard Neumeyer,RIESLING “LES HOSPICES” Gerard Neumeyer,,BOTTLE,2015,34,,https://www.xtrawine.com/it/vini/gerard-neumeyer-riesling-grand-cru-bruderthal-2017/p35122?referrer=trovaprezzi&utm_source=trovaprezzi, https://www.xtrawine.com/it/vini/gerard-neumeyer-riesling-grand-cru-bruderthal-2017/p35122?referrer=trovaprezzi&utm_source=trovaprezzi,,Les Hospices Riesling,Domaine Gérard Neumeyer,wine_01h0qzm1j14dwfpb4j90kcwc1p,,46.2057
TRUE,WHITE,BEAUNE CHAMPS - PIMONT 1° Crú D. Jacque Prieur,BEAUNE CHAMPS - PIMONT 1° Crú D. Jacque Prieur,,BOTTLE,2015,120,2 - 2017 mattoni | 6 -,https://www.callmewine.com/beaune-champs-pimont-domaine-jacques-prieur-2018-P32570.htm?gclid=Cj0KCQjwz96WBhC8ARIsAATR253m8OANnRFejob4uUQsS061jSTyzuU83LX-ddFG0vSYkPollR1njcgaAkXKEALw_wcB,2 - 2017 mattoni | 6 - https://www.callmewine.com/beaune-champs-pimont-domaine-jacques-prieur-2018-P32570.htm?gclid=Cj0KCQjwz96WBhC8ARIsAATR253m8OANnRFejob4uUQsS061jSTyzuU83LX-ddFG0vSYkPollR1njcgaAkXKEALw_wcB,,Beaune Champs-Pimont 1er Cru Blanc,Domaine Jacques Prieur,wine_01hawwcxabk3p2ze23hk17przp,,40.78966
TRUE,WHITE,BEAUNE CUVEE JULES Domaine Maillard Père et Fils,BEAUNE CUVEE JULES Domaine Maillard Père et Fils,,BOTTLE,2019,89,,https://www.idealwine.com/fr/acheter-vin/B2110049-61781-1-Bouteille-Beaune-Cuvee-Jules-Maillard-et-Fils-Domaine-2020-Blanc.jsp, https://www.idealwine.com/fr/acheter-vin/B2110049-61781-1-Bouteille-Beaune-Cuvee-Jules-Maillard-et-Fils-Domaine-2020-Blanc.jsp,,Cuvée Jules Beaune,Domaine Maillard Père & Fils,wine_01harvcm336506dvkn2sfdfdr9,,48.205414
TRUE,WHITE,BOURGOGNE Pierre Morey,BOURGOGNE Pierre Morey,,BOTTLE,2018,49,Chardonnay,https://www.callmewine.com/pinot-noir-pierre-morey-2019-P37664.htm?gclid=Cj0KCQjwz96WBhC8ARIsAATR252PS6o6QvXJxDTqTnLwvVjoodsZAqONnmQHTPiLVvNdu5RKg8xcsYMaAncOEALw_wcB,Chardonnay https://www.callmewine.com/pinot-noir-pierre-morey-2019-P37664.htm?gclid=Cj0KCQjwz96WBhC8ARIsAATR252PS6o6QvXJxDTqTnLwvVjoodsZAqONnmQHTPiLVvNdu5RKg8xcsYMaAncOEALw_wcB,,Bourgogne Chardonnay,Pierre Morey,wine_01gzr4ksvdxnhvvwmnk9dfa0j2,779230,32.289253
TRUE,WHITE,BOURGOGNE Francois Mikulski Côte d'Or,BOURGOGNE Francois Mikulski Côte d'Or,,BOTTLE,2021,99,3 - 2019,https://www.callmewine.com/bourgogne-rouge-francois-mikulski-2020-P37333.htm,3 - 2019 https://www.callmewine.com/bourgogne-rouge-francois-mikulski-2020-P37333.htm,,Bourgogne Côte d’Or Chardonnay,François Mikulski,wine_01gzr4ktjv5e1dmvvsba18tew3,,47.559395
TRUE,WHITE,BOURGOGNE A MEURSAULT Henri Boillot,BOURGOGNE A MEURSAULT Henri Boillot,,BOTTLE,2020,72,? - 2018 | ? - 2015,https://www.millesima.it/domaine-henri-boillot-meursault-village-2020.html,? - 2018 | ? - 2015 https://www.millesima.it/domaine-henri-boillot-meursault-village-2020.html,,Meursault,Domaine Henri Boillot,wine_01h4pmmgx0n4y5a8ga9661syy7,,34.23998
TRUE,WHITE,"BOURGOGNE BLANC ""CUVÉE SAINT VINCENT” Vincent Girardin","BOURGOGNE BLANC ""CUVÉE SAINT VINCENT” Vincent Girardin",,BOTTLE,2018,39,,https://vinibianchirossi.com/it/vini-bianchi-francesi-borgogna/1517-bourgogne-blanc-cuvee-saint-vincent-2018-vincent-girardin.html, https://vinibianchirossi.com/it/vini-bianchi-francesi-borgogna/1517-bourgogne-blanc-cuvee-saint-vincent-2018-vincent-girardin.html,,Bourgogne Cuvée Saint-Vincent Blanc,Vincent Girardin,wine_01gzr4kstdfmz4965smw686hpk,41284,65.982376
