external_id,type,name,winery_name,storage_area,size,vintage,price,info,quantity,internal_notes,matched_name,matched_winery_name,matched_id,matched_original_id,score
80,SPARKLING,spumante brut,Maso Martis,,BOTTLE,,60.0,,16.0,,Brut,Maso Martis,wine_01gzr4kth05rj3yfx8pw5c7rar,,28.262117
81,SPARKLING,spumante brut millesimato,Maso Martis,,MAGNUM,16.0,105.0,,1.0,,Brut,Maso Martis,wine_01gzr4kth05rj3yfx8pw5c7rar,,28.262117
82,SPARKLING,spumante ferrari perlé,Ferrari,,BOTTLE,18.0,65.0,,6.0,,Perlé,Ferrari,wine_01gzr4ksccj35519kgnp4kw2ym,,30.799446
83,SPARKLING,spumante ferrari perlé,Ferrari,,MAGNUM,12.0,160.0,,6.0,,Perlé,Ferrari,wine_01gzr4ksccj35519kgnp4kw2ym,,30.799446
84,SPARKLING,spumante riserva del fondatore,Giulio Ferrari,,MAGNUM,8.0,420.0,,1.0,,'Giulio Ferrari' Riserva del Fondatore,Ferrari,wine_01gzr4kscc3eq3g9mgs0f5ns3f,,32.75046
86,SPARKLING,spumante riserva lunelli,Giulio Ferrari,,BOTTLE,6.0,250.0,,0.0,,Riserva Lunelli,Ferrari,wine_01gzr4ksccy7w7sgfv1g5hhygr,,33.964485
87,SPARKLING,spumante cuvée voyage,Frescobaldi,,BOTTLE,,38.0,,3.0,,Leonia Cuvée Voyage Brut,Frescobaldi,wine_01gzr4ksh5xsax54mcqey9ac0a,,34.181103
88,SPARKLING,spumante riesling brut,P. J. Kuhn,,BOTTLE,19.0,50.0,,15.0,,Riesling Brut,P. J. Valckenberg,wine_01havwedsarphpz9a94ae7j999,,27.492357
89,SPARKLING,spumante lamm n.12 extra brut,Winkler,,BOTTLE,,65.0,,7.0,,Winkler Lamm N°12 Extra Brut,Sektmanufaktur Winkler,wine_01hgz9qxsrgr2yy1jx2tphxy26,,44.06537
90,SPARKLING,spumante extra brut,Loredan Gasparini,,BOTTLE,1979.0,45.0,,0.0,,Tasso Extra Brut,Loredan Gasparini,wine_01gzr4kt322pft98ak5cwp56hf,,47.309612
90,SPARKLING,spumante extra brut,Loredan Gasparini,,BOTTLE,2019.0,45.0,,0.0,,Tasso Extra Brut,Loredan Gasparini,wine_01gzr4kt322pft98ak5cwp56hf,,47.309612
92,SPARKLING,valdobbiadene docg prosecco superiore extra dry,Agostinetto,,BOTTLE,,25.0,,82.0,,Le Croe Prosecco Extra Dry,Ivan Agostinetto,wine_01h4pmmfn1bhy4r693y64y3av7,,32.775066
93,SPARKLING,valdobbiadene docg vigna del baffo,Agostinetto,,BOTTLE,,,,4.0,,Vigna del Baffo,Agostinetto,wine_01hcw4dg67js82xzgvfs7qe87r,,47.492153
95,SPARKLING,"valdobbiadene prosecco superiore docg ""bareta"" brut",Merotto,,BOTTLE,,30.0,,42.0,,Bareta Prosecco Superiore Valdobbiadene Brut,Merotto,wine_01gzr4ksmj1fgx4y85arwnmz4z,,43.378677
96,SPARKLING,"valdobbiadene prosecco superiore docg ""castè"" extra dry",Merotto,,BOTTLE,,30.0,,0.0,,Castè Millesimato Valdobbiadene Prosecco Superiore Extra Dry,Merotto,wine_01gzr4ksmkpq46zary6fk6etzb,,46.26282
97,SPARKLING,valdobbiadene prosecco superiore docg brut,Nino Franco,,BOTTLE,,30.0,,24.0,,Valdobbiadene Prosecco Superiore Brut,Nino Franco,wine_01h0f3cmbqsqwcha34gb7p1zqt,,44.70482
98,SPARKLING,prosecco millesimato brut,Ardenghi,,BOTTLE,,30.0,,0.0,,Prosecco Millesimato Brut,Ardenghi,wine_01h0f3cmcjmdfs9ap36t9jy0pn,,39.675293
99,SPARKLING,"valdobbiadene prosecco superiore docg ""fagher"" brut",Le Colture,,BOTTLE,,25.0,,0.0,,Fagher Valdobbiadene Prosecco Superiore Brut,Le Colture,wine_01h0f3cmc6c68qtfrvzymyxx9d,,49.17128
100,SPARKLING,"valdobbiadene prosecco superiore docg ""fagher"" brut",Le Colture,,MAGNUM,,50.0,,16.0,,Fagher Valdobbiadene Prosecco Superiore Brut,Le Colture,wine_01h0f3cmc6c68qtfrvzymyxx9d,,49.17128
101,SPARKLING,prosecco extra dry,Borgo Antico,,BOTTLE,,28.0,,0.0,,Conegliano Valdobbiadene Prosecco Superiore Extra Dry,Borgo Antico,wine_01h0my5rmdw84q412j6etvndn7,,37.068283
102,SPARKLING,valdobbiadene docg brut,Ra Spondes de Edy,,BOTTLE,,,,44.0,,Valdobbiadene Brut,Ca dei Berti,wine_01gzr4ksczxcd0gdpw958m3kkp,,15.229813
106,WHITE,"gewurztraminer ""nussbaumer""",Tramin,,BOTTLE,20.0,60.0,,12.0,,Nussbaumer Gewürztraminer,Tramin,wine_01h0sq47xgwvqvqhjhsn8v8t7z,,42.89731
109,WHITE,gewurztraminer,Franz Haas,,BOTTLE,20.0,48.0,,17.0,,Gewürztraminer,Franz Haas,wine_01h0qzm1c5mgvt987p9cn1pw6c,,34.447685
