external_id,type,name,winery_name,info,size,vintage,price,purchase_price,quantity,storage_area,internal_notes,visible
,,Chardonnay Ris. „Burgum Novum“,Castelfeder ,,BOTTLE,2020,5400,1985,50,Hauptlager,,True
,,Chardonnay Ris. „Belasy“,Schloss Englar,,BOTTLE,2021,5700,2230,50,Hauptlager,,True
,,Chardonnay R. „Baron Salvadori“,Nals/Margreid,,BOTTLE,2021,6700,2700,50,Hauptlager,,True
,,Cardonnay „Langenstein“,Baron Longo,,BOTTLE,2018,8300,3900,50,Hauptlager,,True
,,Chardonnay Ris. „Löwengang“ Bio,Alois Lageder,,BOTTLE,2021,10900,4495,50,Hauptlager,,True
,,Chardonnay Riserva „Troy”,Tramin,,BOTTLE,2019,14100,5660,50,Hauptlager,,True
,,Chardonnay Riserva „Vigna Au”,Tiefenbrunner,,BOTTLE,2018,16000,6075,50,Hauptlager,,True
,,Chardonnay Riserva „Kreuzweg“,Castelfeder ,,BOTTLE,2018,18100,7875,50,Hauptlager,,True
,,Chardonnay Riserva „Kreuzweg“,Castelfeder ,,BOTTLE,2019,18100,7875,50,Hauptlager,,True
,,Sauvignon „Mock“,Bozen,,BOTTLE,2023,3600,984,50,Hauptlager,,True
,,Sauvignon „Klassisch“,Laimburg,,BOTTLE,2022,3800,1150,50,Hauptlager,,True
,,Sauvignon „Klassisch“,Laimburg,,BOTTLE,2023,3800,1150,50,Hauptlager,,True
,,Sauvignon „800“,Andreas Berger – Thurnhof ,,BOTTLE,2021,4100,1190,50,Hauptlager,,True
,,Sauvignon „Pfaffenegg“,Josmoar,,BOTTLE,2022,4400,1380,50,Hauptlager,,True
,,Sauvignon „Pfaffenegg“,Josmoar,,BOTTLE,2023,4400,1380,50,Hauptlager,,True
,,Sauvignon „Voglar“,Peter Dipoli,,BOTTLE,2019,4700,1645,50,Hauptlager,,True
,,Sauvignon „Voglar“,Peter Dipoli,,BOTTLE,2020,4700,1645,50,Hauptlager,,True
,,Sauvignon „Lafóa“,Schreckbichl,,BOTTLE,2021,5200,1889,50,Hauptlager,,True
,,Sauvignon „St. Valentin“,St. Michael/Eppan,,BOTTLE,2022,5500,1910,50,Hauptlager,,True
,,Sauvignon „St. Valentin“,St. Michael/Eppan,,BOTTLE,2023,5500,1910,50,Hauptlager,,True
,,Sauvignon „Schalenstein“,Luis Wine,,BOTTLE,2021,5800,2080,50,Hauptlager,,True
,,Sauvignon „Lieben Aich“ Bio,Manincor,,BOTTLE,2020,10900,4545,50,Hauptlager,,True
,,Sauvignon „Lieben Aich“ Bio,Manincor,,BOTTLE,2022,10900,4545,50,Hauptlager,,True
,,Riesling „Aristos“,Eisacktal,,BOTTLE,2021,4500,1380,50,Hauptlager,,True
,,Riesling „Paula“,Röck,,BOTTLE,2022,4900,1555,50,Hauptlager,,True
,,Riesling „Falkenstein“,Falkenstein,,BOTTLE,2022,5100,1580,50,Hauptlager,,True
,,Pinot Grigio „Sonnweiler“ Bio,Sonnweiler,,BOTTLE,2022,3500,715,50,Hauptlager,,True
,,Pinot Grigio „Meanberg“,Baron Longo,,BOTTLE,2018,4200,990,50,Hauptlager,,True
,,Pinot Grigio „Meanberg“,Baron Longo,,BOTTLE,2019,4200,990,50,Hauptlager,,True
,,Pinot Grigio „Castel Ringberg“,Elena Walch,,BOTTLE,2022,5100,1689,50,Hauptlager,,True
,,Pinot Grigio „Unterebner“,Tramin,,BOTTLE,2020,5500,1980,50,Hauptlager,,True
,,Pinot Grigio „Unterebner“,Tramin,,BOTTLE,2021,5500,1980,50,Hauptlager,,True
