type,full_details,size,price,internal_notes
RED,"GUIDALBERTO (CABERNET SAUVIGNON, MERLOT) Tenuta di San Guido Toscana IGT 2020 (4 - 2016) (4 - 2012) ",0.75,€ 75.00,http://www.tenutasanguido.com/pdf/GUIDALBERTO%20ITA%20PDF/2018%20GUIDALBERTO%20ITA.pdf
RED,"SASSICAIA (CABERNET SAUVIGNON, CABERNET FRANC) Tenuta San Guido Bolgheri Doc 2015 (1 sotto tetto) (6 legno)",0.75,€ 400.00,http://www.tenutasanguido.com/pdf/SASSICAIA%20ITA%20PDF/2015%20SASSICAIA%20ITA.pdf
RED,"SASSICAIA (CABERNET SAUVIGNON, CABERNET FRANC) Tenuta San Guido Bolgheri Doc 2018",0.75,€ 330.00,http://www.tenutasanguido.com/pdf/SASSICAIA%20ITA%20PDF/2017%20SASSICAIA%20ITA.pdf
RED,"SASSICAIA (CABERNET SAUVIGNON, CABERNET FRANC) Tenuta San Guido Bolgheri Doc 2019",0.75,€ 330.00,http://www.tenutasanguido.com/pdf/SASSICAIA%20ITA%20PDF/2017%20SASSICAIA%20ITA.pdf
RED,"LE SERRE NUOVE DELL’ORNELLAIA (C. SAUVIGNON, MERLOT, C. FRANC, VERDOT) Tenuta dell’ Ornellaia Bolgheri Doc 2020 (? - 2019) (? - 2017)  (? - 2018) ",0.75,€ 76.00,https://www.ornellaia.com/wp-content/uploads/2021/11/SN2019-VINTAGE-SHEET-IT.pdf
RED,"LE VOLTE DELL’ ORNELLAIA (MERLOT, SANGIOVESE, CABERNET SAUVIGNON) Tenuta dell’ Ornellaia Toscana IGT 2020 (6 - 2019) (4 ?  - 2017) ",0.75,€ 36.00,https://www.ornellaia.com/wp-content/uploads/2021/02/LV2019-VINTAGESHEET-IT.pdf
RED,"ORNELLAIA “IL CARISMA” (C. SAUVIGNON, MERLOT, C. FRANC, VERDOT) Tenuta dell’Ornellaia Bolgheri Doc Superiore 2015 (mattoni)",0.75,€ 300.00,https://www.ornellaia.com/wp-content/uploads/2018/05/OR2015-VINTAGE-SHEET-IT-1.pdf
RED,"ORNELLAIA “IL VIGORE” (C. SAUVIGNON, MERLOT, C. FRANC, VERDOT) Tenuta dell’Ornellaia Bolgheri Doc Superiore 2019",0.75,€ 290.00,https://www.ornellaia.com/wp-content/uploads/2022/03/OR2019-VINTAGE-SHEET-IT.pdf
RED,"ORNELLAIA “LA GRAZIA” (C. SAUVIGNON, MERLOT, C. FRANC, VERDOT) Tenuta dell’Ornellaia Bolgheri Doc Superiore 2018",0.75,€ 290.00,https://www.ornellaia.com/wp-content/uploads/2021/04/OR2018-VINTAGE-SHEET-IT.pdf
RED,"ORNELLAIA “SOLARE” (C. SAUVIGNON, MERLOT, C. FRANC, VERDOT) Tenuta dell’Ornellaia Bolgheri Doc Superiore 2017",0.75,€ 290.00,https://www.ornellaia.com/wp-content/uploads/2020/03/OR2017-VINTAGESHEET-IT.pdf
RED,"TENUTA DI VALGIANO ROSSO (SANGIOVESE, MERLOT, SYRAH) Tenuta di Valgiano Colline Lucchesi Doc 2015 (4 - 2013)",0.75,€ 105.00,http://www.valgiano.it/resource/pdf/prodotti/valgiano_rosso.pdf
RED,"VINO NOBILE DI MONTEPULCIANO (PRUGNOLO, COLORINO, CANAIOLO, MERLOT) Poliziano Docg 2016 (1-2013)",0.75,€ 45.00,https://carlettipoliziano.com/wp-content/uploads/2018/10/VINO-NOBILE-di-Montepulciano.pdf
RED,VINO NOBILE DI MONTEPULCIANO “ASINONE” (SANGIOVESE) Poliziano Docg 2016,0.75,€ 69.00,https://carlettipoliziano.com/wp-content/uploads/2018/10/ASINONE-Vino-Nobile-di-Montepulciano.pdf
RED,VINO NOBILE DI MONTEPULCIANO “ASINONE” (SANGIOVESE) Poliziano Docg 2009 (NON IN CARTA),0.75,€ 69.00,https://carlettipoliziano.com/wp-content/uploads/2018/10/ASINONE-Vino-Nobile-di-Montepulciano.pdf
,,0.75,,
,Lombardia Rossi,0.75,,
RED,"NEBBIOLO ""TEI"" Sandro Fay Rosso di Valtellina Doc 2021 (5 - 2019) (2 - 2018)",0.75,€ 29.00,https://www.tannico.it/rosso-di-valtellina-doc-tei-2019-sandro-fay.html
,,0.75,,
,Valle D'Aosta Bianchi e Rosé,0.75,,
,"CHARDONNAY ""CUVÉE BOIS"" Les Crêtes Valle D'Aosta DOP 2020",0.75,€ 69.00,https://www.lescretes.it/wp-content/uploads/2021/11/LES-CRETES-chardonnay-CUVEE-BOIS.pdf
,ROSÉ Les Crêtes Valle D'Aosta DOP 2021,0.75,€ 32.00,https://www.lescretes.it/wp-content/uploads/2021/05/Rose.pdf
,,0.75,,
,Valle D'Aosta Rossi,0.75,,
RED,"NAGÒTT (PETIT ROUGE, CORNALIN, FUMIN) La Plantze Valle D'Aosta Doc 2016",0.75,€ 49.00,https://www.tannico.it/vino-rosso-nagott-2016-la-plantze.html
,,0.75,,
,Emilia Romagna,0.75,,
RED,"PINOT NERO ""ECCE DRACO"" Mutiliana Forlì Rosso IGP 2018",0.75,€ 34.00,https://www.gallienoteca.it/pinot-nero-ecce-draco-mutiliana-2020.html?gclid=CjwKCAjwrNmWBhA4EiwAHbjEQDevVwoFV7rzRel_eCQUS1VJ_o9dyWunSBKRIutAxk4QLJabamjr9xoCqT0QAvD_BwE
RED,SORRISO DI LIZZANO (SANGIOVESE) Tenuta Serenissima Sangiovese Superiore Dop 2015  ,0.75,€ 45.00,https://www.vivino.com/IT/it/tenuta-serenissima-romagna-sangiovese-superiore-sorriso-di-lizzano/w/4849254
,,0.75,,
,Marche Rossi,0.75,,
RED,"MILLEUVE ROSSO (Montepulciano, Sangiovese) Borgo del Tiglio Marche Rosso IGT 2010",0.75,€ 22.00,https://www.enotechepiave.it/vino-rosso/5478-borgo-del-tiglio-milleuve-rosso-marche-igt-9999000000211.html
,,0.75,,
,Umbria Bianchi,0.75,,
WHITE,CERVARO DELLA SALA (CHARDONNAY) Marchesi Antinori Umbria IGT 2020 (6 - 2019 di cui 3 bott. Mattoni) (6 bott. 2018),0.75,€ 79.00,https://www.antinori.it/it/vino/cervaro-della-sala/?wineyear=2020&ajax=1&lang=it_IT&gen_pdf=1
WHITE,"TORRE DI GIANO (TREBBIANO, VERMENTINO, GRECHETTO) “VIGNA IL PINO” Lungarotti Doc 2011  (1 - 2007)",0.75,€ 42.00,https://www.lungarotti.it/files/schede/Lungarotti_Torre_di_GianoVIP_it.pdf
WHITE,MARE ANTICO Degugnano dei Barbi Orvieto Classico Superiore Doc 2019,0.75,€ 26.00,
,,0.75,,
,Umbria Rossi,0.75,,
RED,"ROSSO ""AD 1212""  Degugnano dei Barbi Orvieto Classico Superiore Doc 2018",0.75,€ 34.00,https://www.decugnanodeibarbi.com/wp-content/uploads/AD1212-_-SCHEDA.pdf
RED,"RUBESCO VIGNA MONTICCHIO (SANGIOVESE, CANAIOLO) “TORGIANO ROSSO RISERVA” Lungarotti Docg 2013",0.75,€ 72.00,https://www.lungarotti.it/files/schede/Lungarotti_Rubesco_Riserva_it.pdf
RED,SAGR. DI MONTEFALCO Lungarotti Docg 2016 (2 -2012),0.75,€ 42.00,https://www.lungarotti.it/files/schede/Lungarotti_Sagrantino_it.pdf
,,0.75,,
,Campania Bianchi,0.75,,
WHITE,GRANDE CUVÉE “LUIGI MOIO” Irpinia Doc 2018 ,0.75,€ 130.00,https://www.pellegrinispa.net/include/stampe/pdf_scheda.php?id=1773
WHITE,GRECO DI TUFO “GIALLO D’ ARLES” Quintodecimo Doc 2020,0.75,€ 52.00,https://www.pellegrinispa.net/include/stampe/pdf_scheda.php?id=317
WHITE,FALANGHINA “VIA DEL CAMPO” Quintodecimo Irpinia Doc 2019,0.75,€ 52.00,https://www.pellegrinispa.net/include/stampe/pdf_scheda.php?id=310
WHITE,FIANO D’ AVELLINO “EXULTET” Quintodecimo Doc 2020 (3 - 2016),0.75,€ 52.00,https://www.pellegrinispa.net/include/stampe/pdf_scheda.php?id=309
,,0.75,,
,Campania Rossi,0.75,,
RED,AGLIANICO “TERRE D’ECLANO” Quintodecimo Irpinia Doc 2018 (4 - 2015),0.75,€ 52.00,https://www.pellegrinispa.net/include/stampe/pdf_scheda.php?id=308
,,0.75,,
,Sardegna Rossi,0.75,,
RED,"TURRIGA (CANNONAU, CARIGNANO, BOVALE SARDO, MALVASIA NERA) Argiolas Isola dei Nuraghi IGT 2018",0.75,€ 132.00,https://www.tannico.it/isola-dei-nuraghi-rosso-igt-turriga-2018-argiolas.html
,,0.75,,
,Sicilia Bianchi,0.75,,
WHITE,CHARDONNAY “PASSOBIANCO”  Passopisciaro Doc 2019 (7 - 2018),0.75,€ 39.00,https://www.tannico.it/terre-siciliane-chardonnay-igp-passobianco-2019-passopisciaro.html
WHITE,ETNA BIANCO Pietradolce Doc 2021,0.75,€ 34.00,https://www.tannico.it/etna-bianco-doc-2021-pietradolce.html?utm_source=aw-it-categories-brand-wine-dsa&utm_medium=cpc&utm_campaign=aw-it-categories-brand-wine-dsa&nol=true&ep=true&gclid=CjwKCAjw_b6WBhAQEiwAp4HyIK-ylh5b0Zi08gJ5dFsIaA2EqvMsZ9FzLvg3zilH1Udl2Jg3BCkAJRoCqsQQAvD_BwE
WHITE,ETNA BIANCO “ARCHINERI” Pietradolce Doc 2019,0.75,€ 62.00,http://www.pietradolce.it/data/schede/Pietradolce-archineri-etna-bianco-it.pdf
WHITE,"ETNA BIANCO ""VIGNA SANT'ANDREA"" Pietradolce Terre Siciliane IGT 2016",0.75,€ 230.00,http://www.pietradolce.it/data/schede/Pietradolce-sant-andrea-bianco-it.pdf
WHITE,GRILLO DELLA TIMPA Feudo Montoni Doc 2019 (3 - 2016),0.75,€ 29.00,http://www.feudomontoni.it/vini/it/vigna-della-timpa-grillo/
WHITE,INCANTO (GRECANICO) Enza La Fauci Terre Siciliane IGT 2016 ,0.75,€ 34.00,https://www.tenutaenzalafauci.com/wp-content/uploads/2016/07/INCANTO.pdf
WHITE,"MARENEVE (CARICANTE, GRECANICO DORATO, RIESLING, TRAMINER, CHENIN BLANC) Federico Graziani  Terre Siciliane IGT  2020 (?? -2019) (?? - 2017) (?? - 2018)",0.75,€ 69.00,http://fedegraziani.it/wp-content/uploads/2018/06/low-SCHEDA-MARENEVE-FEDEGRAZIANI-ITA-2022-200705-1.pdf
WHITE,NZEMI (MALVASIA) Az. Agr. Caravaglio Antonio Salina IGP 2019 ,0.75,€ 75.00,https://reportergourmet.com/263288/nzemi-una-malvasia-fuori-dal-coro-che-racconta-lisola-di-salina.html
,,0.75,,
,Sicilia Rossi,0.75,,https://www.donnafugata.it/wp-content/uploads/2018/06/12_Sul-Vulcano-Rosso-2016-_ITA.pdf
RED,"ETNA ROSSO ""SUL VULCANO"" (N. MASCALESE) Donna Fugata Etna Rosso Doc 2017",0.75,€ 34.00,https://www.donnafugata.it/wp-content/uploads/2018/07/12_Sul-Vulcano-Rosso-2019_ITA-1.pdf
RED,ETNA ROSSO (N. MASCALESE) Federico Graziani Doc 2018,0.75,€ 39.00,http://fedegraziani.it/wp-content/uploads/2018/06/low-SCHEDA-ETNA-ROSSO-FEDEGRAZIANI-ITA-2022-200705-2.pdf
RED,"ETNA ROSSO ""ROSSO DI MEZZO"" (N. MASCALESE) Federico Graziani Doc 2020 (4- 2018)",0.75,€ 69.00,http://fedegraziani.it/wp-content/uploads/2018/06/SCHEDA-TECNICA-ROSSO-DI-MEZZO-ITA-2021-210222.pdf
RED,"ETNA ROSSO ""PROFUMO DI VULCANO"" (N. MASCALESE, N. CAPPUCCIO) Federico Graziani Doc 2020 (4 - 2019) (2 - 2017)",0.75,€ 120.00,http://fedegraziani.it/wp-content/uploads/2018/06/SCHEDA-TECNICA-ROSSO-DI-MEZZO-ITA-2021-210222.pdf
RED,ETNA ROSSO “PASSOROSSO” (N. MASCALESE) Passopisciaro Doc 2018 (5 - 2015),0.75,€ 45.00,https://www.callmewine.com/passorosso-passopisciaro-2019-P34996.htm
RED,ETNA ROSSO (N. MASCALESE) Pietradolce Doc 2019,0.75,€ 32.00,http://www.pietradolce.it/data/schede/Pietradolce-Etna-Rosso-it.pdf
RED,ETNA ROSSO “ARCHINERI” (N. MASCALESE) Pietradolce Doc 2017,0.75,€ 52.00,http://www.pietradolce.it/data/schede/Pietradolce-archineri-etna-rosso-it.pdf
RED,"ETNA ROSSO ""BARBAGALLI"" (N. MASCALESE) Pietradolce Doc 2016 (2 - 2015)",0.75,€ 160.00,http://www.pietradolce.it/data/schede/Pietradolce-Barbagalli-Etna-Rosso-it.pdf
RED,"ETNA ROSSO ""RAMPANTE"" (N. MASCALESE) Pietradolce Doc 2017",0.75,€ 56.00,http://www.pietradolce.it/data/schede/Pietradolce-contrada-rampante-etna-rosso-it.pdf
RED,"MILLE E UNA NOTTE (NERO D’AVOLA, SYRAH, PETIT VERDOT) Donna Fugata Sicilia Doc 2017 (1 - 2015) (1 - 2007 mattoni)",0.75,€ 86.00,https://www.donnafugata.it/wp-content/uploads/2016/08/17_Mille-e-una-Notte-2017_ITA.pdf
RED,"TANCREDI (CAB. SAUV. NERO D’AVOLA, TANNAT) Donna Fugata Terre Siciliane IGT 2017",0.75,€ 42.00,https://www.donnafugata.it/wp-content/uploads/2016/08/16_Tancredi-2017_ITA-1.pdf
RED,"FARO (NERELLO CAPPUCCIO 55%, NERELLO MASCALESE 25%, NERO D'AVOLA 10%, NOCERA 10%) Le Casematte Vino Rosso Doc 2019",0.75,€ 39.00,https://www.donnafugata.it/wp-content/uploads/2016/08/17_Mille-e-una-Notte-2017_ITA.pdf
RED,NANUCI (NOCERA 100%) Le Casematte Terre Siciliane IGP 2019,0.75,€ 46.00,https://lecasematte.it/prodotto/nanuci-igp-terre-siciliane-6-bottiglie/
RED,VRUCARA (NERO D’AVOLA) Feudo Montoni Doc 2013 ,0.75,€ 44.00,http://www.feudomontoni.it/vini/it/vrucara-2/
,,0.75,,
,Austria Bianchi,0.75,,
,Kremstal,0.75,,
WHITE,GRUNER VELTLINER “FREIHEIT” Nigl 2019 (6 - 2015),0.75,€ 29.00,https://www.vino.com/dettaglio/kremstal-dac-qualitatswein-gruner-veltliner-freiheit-nigl-2021.html
WHITE,"RIESLING “DORNLEITEN” ""URGESTEIN"" Nigl 2018 (3 - 2016)",0.75,€ 36.00,https://www.hellotaste.it/shop/vini-bianchi/11163-riesling-urgestein-nigl-2020-075-lt.html
WHITE,RIESLING “UNDHOF KÖGL” Salomon Undhof 2015 ,0.75,€ 42.00,https://www.tannico.it/en/kremstal-riesling-undhof-kogl-2015-salomon-undhof-tappo-stelvin.html
WHITE,,0.75,,
WHITE,Wagram,0.75,,
WHITE,RIESLING Fritsch 2016 ,0.75,€ 29.00,https://passionevino.net/6-riesling-wagram-2018?manufacturer_id=2296
WHITE,"RIESLING ""MORDTHAL ERSTE LAGE"" Fritsch 2018 (3 - 2015)",0.75,€ 39.00,https://passionevino.net/6-riesling-mordthal-1lage-wagram-2018?manufacturer_id=2296
WHITE,,0.75,,
WHITE,Wachau,0.75,,
WHITE,GRUNER VELTLINER “LOIBNER” Federspiel Knoll 2021,0.75,€ 42.00,https://8wines.it/vini/knoll-gruner-veltliner-federspiel-2021
WHITE,GRUNER VELTLINER “FEDERSPIEL” Nikolaihof 2010,0.75,€ 39.00,https://www.vivino.com/IT/it/weingut-nikolaihof-wachau-federspiel-gruner-veltliner/w/2414430?year=2010
WHITE,GRUNER VELTLINER “VINOTHEK” Nikolaihof 1993 ,0.75,€ 195.00,https://www.klwines.com/p/i?i=1057970
WHITE,GRUNER VELTLINER “ZWICKL” Naturtrub Nikolaihof 2018 (5 - 2016),0.75,€ 36.00,https://www.skurnik.com/sku/gruner-veltliner-zwickl-nikolaihof-2-2-2-2-2-2/
WHITE,GRUNER VELTLINER “FEDERSPIEL” Tegernseerhof 2016 ,0.75,€ 34.00,https://www.9wines.it/tegernseerhof-mittelbach/gruener-veltliner-duernstein-federspiel-2020
WHITE,RIESLING “FEDERSPIEL” Knoll 2021 (6 - 2019),0.75,€ 49.00,https://8wines.com/wines/knoll-gruner-veltliner-federspiel-2021?cur=eur&cr=be&gclid=Cj0KCQjwz96WBhC8ARIsAATR252H6-lvehpCPVnFNbnwFQNCWgRiV7U0D4AkPEz2OhBwZxtPqOyZBH4aAosPEALw_wcB
WHITE,RIESLING “FEDERSPIEL” Nikolaihof 2020 (6 - 2011) (2 - 2019) (6 - 2020),0.75,€ 42.00,https://www.enotecapartenopea.it/it/riesling-federspiel-2020---nikolaihof
WHITE,RIESLING “SMARAGD” Nikolaihof 2016 (1 - 2014) ,0.75,€ 69.00,https://www.internationalwinereport.com/latest-reports/12121-2014-nikolaihof-riesling-vom-stein-smaragd
WHITE,RIESLING “STEINRIESLER” Nikolaihof 2007,0.75,€ 79.00,https://whwc.com/nikolaihof-riesling-wachau-steinriesler-2007/
WHITE,RIESLING “KLAUSBERG” Nikolaihof 2009 (?? - 2005) (?6? - 2009),0.75,€ 120.00,https://www.arvi.ch/IT/rieslingklausberg?sizeID=51655&vintageID=51656
WHITE,RIESLING “VINOTHEK” Nikolaihof 2000 (mattoni),0.75,€ 225.00,https://vintrado.com/products/nikolaihof-vinothek-riesling-2000?shpxid=b5d79959-9c02-4e5a-84a6-ff75ef57acad
WHITE,RIESLING “FEDERSPIEL” Tegernseerhof 2015 ,0.75,€ 36.00,https://vinibianchirossi.com/it/vini-bianchi-vitigni-e-denominazioni-riesling/710-riesling-terrassen-federspiel-2015-tegernseerhof.html
WHITE,,0.75,,
WHITE,Germania Bianchi,0.75,,
WHITE,Franconia,0.75,,
WHITE,RIESLING “HALLGARTEN” Fürst Löwenstein 2019 (9 - 2014),0.75,€ 34.00,https://www.tannico.it/rheingau-hallgarten-riesling-2016-furst-lowenstein-tappo-stelvin.html
WHITE,RIESLING “KALLMUTH” Furst Lowenstein 2019 (6 - 2016),0.75,€ 42.00,https://www.tannico.it/franken-kallmuth-riesling-trocken-qba-r-2019-furst-lowenstein-tappo-a-vite.html
WHITE,SILVANER “ASPHODILL” Homburg Kallmuth - Furst Lowenstein 2013,0.75,€ 65.00,https://passionevino.net/furst-lowenstein?product_id=6408
WHITE,,0.75,,
WHITE,Mosella,0.75,,
WHITE,RIESLING “BOCKSTEIN OCKFEN” Kabinett Dr. Fischer Okfen 2015 (3 - 2014 mattoni),0.75,€ 39.00,https://www.tannico.it/mosel-riesling-bockstein-kabinett-2019-dr-fischer.html?utm_source=aw-it-pmax-topmargin&utm_medium=cpc&utm_campaign=aw-it-pmax-topmargin&nol=true&ep=true&gclid=Cj0KCQjwz96WBhC8ARIsAATR252e3CZ9C9sRp0Cwh-3Dj0HcQivZ8etRFDJOixs1UW3UX_kqNaXfP2MaApSHEALw_wcB
WHITE,RIESLING “SAARBURGER” Alte Reben Dr. Fischer Okfen 2020,0.75,€ 34.00,https://webdivino.it/it/riesling-dr-fischer-alte-reben-saarburger-2020.html?ff=5&fp=3458&utm_source=google-shopping&utm_medium=cpc&utm_campaign=AWP-shopping-vino&r=AWP-shopping-vino&gclid=Cj0KCQjwz96WBhC8ARIsAATR252rX6UgBpEARAFmlpJ48FkyDobLfg5eW49rZF2RGPm9EWhYpWhf_hAaAltVEALw_wcB
WHITE,RIESLING “BLU SLATE” Dr. Loosen 2019,0.75,€ 34.00,https://bevo.it/products/blu-slate-dry-qba-blauschiefer-2019-dr-loosen
WHITE,RIESLING “BRAUNEBERGER” Fritz Haag 2018,0.75,€ 39.00,https://www.tannico.it/mosel-brauneberger-riesling-trocken-qba-j-2018-fritz-haag-tappo-a-vite.html
WHITE,RIESLING  Heymann - Lowenstein 2018,0.75,€ 34.00,https://www.callmewine.com/riesling-heymann-lowenstein-2018-P20024.htm
WHITE,RIESLING “RÖTTGEN” Große Lage Heymann Lowenstein 2015,0.75,€ 69.00,https://www.drinksco.it/vino-rottgen/heymann-lowenstein-rottgen-grosse-lage-gg-2015
WHITE,RIESLING “SCHIEFERTERRASSEN” Heymann - Lowenstein 2019 (6 - 2018),0.75,€ 49.00,https://www.callmewine.com/riesling-schieferterassen-heymann-lowenstein-2019-P37909.htm
WHITE,RIESLING  Alte Reben Markus Molitor 2016 ,0.75,€ 45.00,https://www.tannico.it/mosel-riesling-qba-trocken-alte-reben-2017-markus-molitor.html
WHITE,RIESLING “GRAACHER” Reichsgraf Von Kesselstatt 2018  (? - 2015),0.75,€ 34.00,https://www.tannico.it/mosel-graacher-domprost-riesling-trocken-2019-reichsgraf-von-kesselstatt-tappo-a-vite.html
WHITE,"RIESLING ""FEINHERB"" Graacher Willi Schaefer 2018",0.75,€ 39.00,https://mangiarebereuomodonna.com/prodotto/willi-schaefer-graacher-riesling-feinherb-2018/
WHITE,,0.75,,
WHITE,Nahe,0.75,,
WHITE,RIESLING “TONSCHIEFER” Donnhoff 2016 ,0.75,€ 39.00,https://www.tannico.it/nahe-riesling-qba-trocken-tonschiefer-2016-donnhoff.html
WHITE,RIESLING “FRÜHLINGSPLÄTZCHEN” VDP Grosse Lage Emrich Schönleber 2016  ,0.75,€ 99.00,https://www.vinello.it/monzinger-fruehlingsplaetzchen-riesling-secco-grosses-gewaechs-nach-vdp-statut-emrich-schoenleber
WHITE,"RIESLING ""HALGANS"" Emrich Schonleber 2016 ",0.75,€ 56.00,https://www.callmewine.com/riesling-trocken-monziger-halgans-emrich-schonleber-2016-P15676.htm
WHITE,RIESLING “LENZ” Emrich Schonleber 2016,0.75,€ 34.00,https://vinibianchirossi.com/it/vini-bianchi-vitigni-e-denominazioni-riesling/791-riesling-lenz-2016-emrich-schonleber.html
WHITE,RIESLING “MONZINGER” Kabinet VDP Ortswein Emrich Schonleber 2020 (4 - 2016),0.75,€ 39.00,https://www.callmewine.com/riesling-kabinett-monzinger-emrich-schonleber-2016-P10932.htm?gclid=Cj0KCQjwz96WBhC8ARIsAATR251PAhBuOx4GBhC3TcCxT9b_T3qpItJOR_gL1SRme2A6r6nBuCcwaDcaAnKyEALw_wcB
WHITE,,0.75,,
WHITE,Palatinato,0.75,,
WHITE,RIESLING “AUF DER MAUER” Bassermann Jordan 2016 ,0.75,€ 49.00,https://delivery.wicuisine.it/product/bassermann-jordan-riesling-auf-der-mauer-2016/
WHITE,RIESLING “FORST” Bassermann Jordan 2017 ,0.75,€ 39.00,https://www.drinksco.it/vino-pfalz/dr-von-bassermann-jordan-orstwein-riesling-trocken-forst-pfalz-2017
WHITE,,0.75,,
WHITE,Rheingau,0.75,,
WHITE,"RIESLING ""PRINZ"" Hallgartener Hendelberg 2016  ",0.75,€ 43.00,http://www.germanwineestates.com/prinz.html
WHITE,RIESLING  Schloss Reinhartshausen 2020,0.75,€ 32.00,https://vinibianchirossi.com/it/vini-bianchi-vitigni-e-denominazioni-riesling/2198-riesling-trocken-classic-2020-schloss-reinhartshausen.html
WHITE,RIESLING “SCHLOSSBERG” Schloss Reinhartshausen 2014,0.75,€ 85.00,https://www.vinello.it/erbach-siegelsberg-riesling-schloss-reinhartshausen?sPartner=trovapezzi&utm_source=Trovapezzi&utm_medium=CPC&utm_campaign=Trovapezzi-CPC
WHITE,,0.75,,
WHITE,Germania Rossi,0.75,,
WHITE,Reno - Rheinhessen,0.75,,
WHITE,"PINOT NERO ""OPPENHEIMER GULDENMORGEN"" Spätburgunder Trocken Carl Koch 2020 ",0.75,€ 34.00,https://gemma.wine/carl-koch/
WHITE,,0.75,,
WHITE,Francia Bianchi,0.75,,
WHITE,Alsazia,0.75,,
WHITE,ALSACE BLANC Marcel Deiss AOC 2017,0.75,€ 36.00,https://www.vivino.com/IT/it/marcel-deiss-alsace-blanc/w/1185387
WHITE,RIESLING “LES HOSPICES” Gerard Neumeyer 2015 ,0.75,€ 34.00,https://www.xtrawine.com/it/vini/gerard-neumeyer-riesling-grand-cru-bruderthal-2017/p35122?referrer=trovaprezzi&utm_source=trovaprezzi
WHITE,,0.75,,
WHITE,Borgogna - Côte de Beaune,0.75,,
WHITE,BEAUNE CHAMPS - PIMONT 1° Crú D. Jacque Prieur 2015 (2 - 2017 mattoni) (6 - 2015),0.75,€ 120.00,https://www.callmewine.com/beaune-champs-pimont-domaine-jacques-prieur-2018-P32570.htm?gclid=Cj0KCQjwz96WBhC8ARIsAATR253m8OANnRFejob4uUQsS061jSTyzuU83LX-ddFG0vSYkPollR1njcgaAkXKEALw_wcB
WHITE,BEAUNE CUVEE JULES Domaine Maillard Père et Fils 2019,0.75,€ 89.00,https://www.idealwine.com/fr/acheter-vin/B2110049-61781-1-Bouteille-Beaune-Cuvee-Jules-Maillard-et-Fils-Domaine-2020-Blanc.jsp
WHITE,BOURGOGNE (Chardonnay) Pierre Morey 2018,0.75,€ 49.00,https://www.callmewine.com/pinot-noir-pierre-morey-2019-P37664.htm?gclid=Cj0KCQjwz96WBhC8ARIsAATR252PS6o6QvXJxDTqTnLwvVjoodsZAqONnmQHTPiLVvNdu5RKg8xcsYMaAncOEALw_wcB
WHITE,BOURGOGNE Francois Mikulski 2021 (3 - 2019) Côte d'Or,0.75,€ 99.00,https://www.callmewine.com/bourgogne-rouge-francois-mikulski-2020-P37333.htm
WHITE,BOURGOGNE A MEURSAULT Henri Boillot 2020 (? - 2018) (? - 2015),0.75,€ 72.00,https://www.millesima.it/domaine-henri-boillot-meursault-village-2020.html
WHITE,"BOURGOGNE BLANC ""CUVÉE SAINT VINCENT” Vincent Girardin 2018",0.75,€ 39.00,https://vinibianchirossi.com/it/vini-bianchi-francesi-borgogna/1517-bourgogne-blanc-cuvee-saint-vincent-2018-vincent-girardin.html
WHITE,CHASSAGNE MONTRACHET “LA MALTROIE” 1° Crú D. Fontaine Gagnard 2016,0.75,€ 120.00,https://www.callmewine.com/chassagne-montrachet-la-maltroie-fontaine-gagnard-2019-P32575.htm
WHITE,MEURSAULT “LES TESSONS”  Buisson Charles 2019,0.75,€ 170.00,https://www.drinksco.it/vino-meursault/domaine-buisson-charles-meursault-les-tessons-2019
WHITE,MEURSAULT Henri Boillot 2020 (3 - 2018) (3 - 2015) mattoni,0.75,€ 145.00,https://vinibianchirossi.com/it/vini-bianchi-francesi-borgogna/1351-meursault-2018-henri-boillot.html
WHITE,MEURSAULT “LES PORUZOTS” 1° Crú Francois Mikulski 2017 (1 - 2015) (mattoni),0.75,€ 245.00,https://www.drinksco.it/vino-meursault-1er-cru/mikulski-meursault-1er-cru-les-poruzots-2017
WHITE,"MEURSAULT ""CHARMES"" 1° Crú Domaine Jobard-Morey 2019",0.75,€ 190.00,https://www.tannico.it/meursault-charmes-1er-cru-2017-domaine-jobard-morey.html
WHITE,"MEURSAULT ""LES PORUZOTS"" 1° Crú Domaine Jobard-Morey 2019",0.75,€ 168.00,https://www.tannico.it/meursault-poruzot-1er-cru-2018-domaine-jobard-morey.html
WHITE,PULIGNY MONTRACHET Henri Boillot 2019,0.75,€ 140.00,https://www.millesima.it/domaine-henri-boillot-puligny-montrachet-1er-cru-clos-de-la-mouchere-monopole-2019.html
WHITE,PULIGNY MONTRACHET “LA GARENNE” 1° Crú E. Sauzet 2015 (mattoni),0.75,€ 160.00,https://www.callmewine.com/puligny-montrachet-etienne-sauzet-2019-P32565.htm?gclid=Cj0KCQjwz96WBhC8ARIsAATR2506nbli-lZNQ_pYzCfkzkpU8m7Mm7fx3M0KR_BvpXR3dsprVJQmif4aArCFEALw_wcB
WHITE,CHASSAGNE MONTRACHET “LES CHAUMEES” C. Morey 2015   (Cella),0.75,€ 210.00,https://www.callmewine.com/chassagne-montrachet-blanc-morey-coffinet-2019-P31087.htm?gclid=Cj0KCQjwz96WBhC8ARIsAATR250uLK1ZNYkGzlPkQfAfX-5yVVoPBKBCmhFouEFF4kCzCg0WVeHFxqsaAvdWEALw_wcB
WHITE,,0.75,,
WHITE,Borgogna - Maconnais,0.75,,
