ok,external_id,type,name,winery_name,storage_area,size,vintage,price,info,quantity,internal_notes,matched_name,matched_winery_name,matched_id,matched_original_id,score,score
TRUE,393,RED,valpolicella superiore,Le Guaite di Noemi,,MAGNUM,2012,10500,,0,,Valpolicella Superiore,Le Guaite di Noemi,wine_01h0r2pp6hjmx4x0hmnac7sh9w,,"5,078,446",
TRUE,394,RED,valpolicella ripasso,Le Guaite di Noemi,,BOTTLE,2017,6600,,5,,Valpolicella Ripasso,Le Guaite di Noemi,wine_01h0qzm1ah92xnjrdyk63cqjx7,,"5,291,756",
TRUE,395,RED,valpolicella ripasso,Le Guaite di Noemi,,MAGNUM,2012,13200,,2,,Valpolicella Ripasso,Le Guaite di Noemi,wine_01h0qzm1ah92xnjrdyk63cqjx7,,"5,291,756",
TRUE,396,RED,amarone,Le Guaite di Noemi,,BOTTLE,2011,8600,,8,,Amarone,Le Guaite di Noemi,wine_01h0qzm1ah0vtwpv9qj3nmb9za,,"4,766,317",
TRUE,397,RED,amarone,Le Guaite di Noemi,,MAGNUM,2011,18000,,3,,Amarone,Le Guaite di Noemi,wine_01h0qzm1ah0vtwpv9qj3nmb9za,,"4,766,317",
TRUE,399,RED,pinot nero cors,Val De Pol,,BOTTLE,2021,4500,,37,,Pinot Noir Córs,Val de Pol,wine_01havwedqbvzakn3x9m9xmnp2s,,"40,246,483",
TRUE,400,RED,pinot nero frazesca,Val De Pol,,BOTTLE,2020,7500,,3,,Pinot Noir Frazesca,Val de Pol,wine_01hymq9x82graq51kw46rqhwbb,,"419,657",
TRUE,401,RED,pinot nero corletta,Val De Pol,,BOTTLE,2019,9800,,0,,Pinot Noir Corletta,Val de Pol,wine_01hykgsqcwjd7f2d4dcejt8szn,,"42,646,347",
FALSE,403,RED,ammonite rosso,Az. Agr. Montebrecale,,BOTTLE,2020,3000,,20,,Mmast 24 Il Rosso,Az. Agr. Lagaria,wine_01h0my5sgh0hrbc4kfthtgmfz6,,"26,113,937",
TRUE,405,RED,silenzio rosso,A & G De Martin,,BOTTLE,2023,0,,10,,Silenzio Rosso,De Martin,wine_01j03q7h0tpxaadj5r88edzvty,,"34,041,847",
FALSE,408,RED,blauburgunder,Cantina di Bolzano Gries / Santa Maddalena,,BOTTLE,2021,3000,,0,,Blauburgunder,Muri-Gries,wine_01h4pmmfh9y763t8kv4m3vcvsv,,"29,947,487",
FALSE,408,RED,blauburgunder,Cantina di Bolzano Gries / Santa Maddalena,,BOTTLE,2022,3000,,0,,Blauburgunder,Muri-Gries,wine_01h4pmmfh9y763t8kv4m3vcvsv,,"29,947,487",
TRUE,409,RED,lagrein collection,Cantina di Bolzano Gries / Santa Maddalena,,BOTTLE,2021,3600,,7,,Collection Lagrein Aus Gries,Cantina Bolzano / Kellerei Bozen,wine_01h0my5rkh9st2dd59x8nesry6,,"30,422,026",
TRUE,409,RED,lagrein collection,Cantina di Bolzano Gries / Santa Maddalena,,BOTTLE,2022,3600,,2,,Collection Lagrein Aus Gries,Cantina Bolzano / Kellerei Bozen,wine_01h0my5rkh9st2dd59x8nesry6,,"30,422,026",
TRUE,410,RED,lagrein collection,Cantina di Bolzano Gries / Santa Maddalena,,MAGNUM,2021,7500,,2,,Collection Lagrein Aus Gries,Cantina Bolzano / Kellerei Bozen,wine_01h0my5rkh9st2dd59x8nesry6,,"30,422,026",
TRUE,410,RED,lagrein collection,Cantina di Bolzano Gries / Santa Maddalena,,MAGNUM,2022,7500,,2,,Collection Lagrein Aus Gries,Cantina Bolzano / Kellerei Bozen,wine_01h0my5rkh9st2dd59x8nesry6,,"30,422,026",
TRUE,411,RED,pinot nero thalman riserva,Cantina di Bolzano Gries / Santa Maddalena,,BOTTLE,2020,6000,,13,,Thalman Pinot Nero Riserva,Cantina Bolzano / Kellerei Bozen,wine_01h0my5tb9f2am5sr20mpeg380,,"3,991,102",
TRUE,411,RED,pinot nero thalman riserva,Cantina di Bolzano Gries / Santa Maddalena,,BOTTLE,2021,6000,,6,,Thalman Pinot Nero Riserva,Cantina Bolzano / Kellerei Bozen,wine_01h0my5tb9f2am5sr20mpeg380,,"3,991,102",
TRUE,412,RED,pinot nero riserva,Cantina di Bolzano Gries / Santa Maddalena,,BOTTLE,2016,4800,,0,,Pinot Nero Riserva,Cantina Bolzano / Kellerei Bozen,wine_01h0my5rkkz7e1ctk8vjw3m1xt,,"31,265,074",
FALSE,413,WHITE,st.maddalena,Cantina di Bolzano Gries / Santa Maddalena,,BOTTLE,2021,2400,,4,,St.Magdalena Gries Gries Weissburgunder,Cantina Bolzano / Kellerei Bozen,wine_01gzr4ksn06xsffkpw4h6ns258,,"29,758,942",
FALSE,413,WHITE,st.maddalena,Cantina di Bolzano Gries / Santa Maddalena,,BOTTLE,2022,2400,,8,,St.Magdalena Gries Gries Weissburgunder,Cantina Bolzano / Kellerei Bozen,wine_01gzr4ksn06xsffkpw4h6ns258,,"29,758,942",
TRUE,414,RED,lagrein taber,Cantina di Bolzano Gries / Santa Maddalena,,BOTTLE,2020,7500,,2,,Lagrein Riserva Taber,Cantina Bolzano / Kellerei Bozen,wine_01h0my5rkg9tcrx4kt4gktkckn,,"37,393,192",
TRUE,415,RED,lagrein taber,Cantina di Bolzano Gries / Santa Maddalena,,MAGNUM,2016,15000,,3,,Lagrein Riserva Taber,Cantina Bolzano / Kellerei Bozen,wine_01h0my5rkg9tcrx4kt4gktkckn,,"37,393,192",
TRUE,416,RED,merlot lagrein mauritius,Cantina di Bolzano Gries / Santa Maddalena,,BOTTLE,2019,7000,,4,,Mauritius,Cantina Bolzano / Kellerei Bozen,wine_01h0my5rkkpyzqr21yc1p3a36s,,"3,535,969",
TRUE,417,RED,merlot lagrein mauritius,Cantina di Bolzano Gries / Santa Maddalena,,MAGNUM,2016,13000,,1,,Mauritius,Cantina Bolzano / Kellerei Bozen,wine_01h0my5rkkpyzqr21yc1p3a36s,,"3,535,969",
TRUE,421,RED,blauburgunder meczan,Tenuta J. Hofstätter,,BOTTLE,2022,3600,,14,,Joseph Meczan Pinot Nero - Blauburgunder Alto Adige,J. Hofstätter,wine_01gzr4kskmqsygy5twfbkqscmt,,"4,170,811",
TRUE,421,RED,blauburgunder meczan,Tenuta J. Hofstätter,,BOTTLE,2021,3600,,1,,Joseph Meczan Pinot Nero - Blauburgunder Alto Adige,J. Hofstätter,wine_01gzr4kskmqsygy5twfbkqscmt,,"4,170,811",
TRUE,422,RED,lagrein steinraffler,Tenuta J. Hofstätter,,BOTTLE,2019,5500,,18,,Steinraffler Lagrein Alto Adige,J. Hofstätter,wine_01h0qzm1vfz8drpdxm807pj2np,,"479,286",
FALSE,423,DESSERT,sant’urbano barthenau,Tenuta J. Hofstätter,,BOTTLE,2016,9000,,0,,Barthenau Grappa,J. Hofstätter,wine_01h0qzm1vgyxfa7zjz9v28qp79,,"43,566,967",
FALSE,424,DESSERT,sant’urbano barthenau,Tenuta J. Hofstätter,,BOTTLE,2019,9800,,3,,Barthenau Grappa,J. Hofstätter,wine_01h0qzm1vgyxfa7zjz9v28qp79,,"43,566,967",
FALSE,425,DESSERT,sant’urbano barthenau,Tenuta J. Hofstätter,,MAGNUM,2016,20000,,2,,Barthenau Grappa,J. Hofstätter,wine_01h0qzm1vgyxfa7zjz9v28qp79,,"43,566,967",
FALSE,428,WHITE,blauburgunder,Alois Lageder,,BOTTLE,2021,3000,,7,,Grauburgunder,Alois Kirchen,wine_01h0my5rfgsmxdcx5shfs30e0c,,"23,560,108",
TRUE,429,RED,lagrein,Alois Lageder,,BOTTLE,2021,3000,,3,,Lagrein,Alois Lageder,wine_01h0my5rfenkygvkpqp8876v1w,,"4,307,624",
TRUE,430,RED,lagrein conus riserva (bio),Alois Lageder,,BOTTLE,2020,4200,,6,,Conus Lagrein,Alois Lageder,wine_01h0my5rfepyykhadhhm51kgjf,,"5,555,652",
TRUE,431,RED,cabernet riserva,Alois Lageder,,BOTTLE,2002,3300,,2,,Cabernet Riserva,Alois Lageder,wine_01h0my5rfe67d9v2w4ykcaxxj1,,"4,174,007",
TRUE,432,RED,cabernet riserva,Alois Lageder,,BOTTLE,2018,3300,,2,,Cabernet Riserva,Alois Lageder,wine_01h0my5rfe67d9v2w4ykcaxxj1,,"4,174,007",
TRUE,432,RED,cabernet riserva,Alois Lageder,,BOTTLE,2019,3300,,2,,Cabernet Riserva,Alois Lageder,wine_01h0my5rfe67d9v2w4ykcaxxj1,,"4,174,007",
TRUE,432,RED,cabernet riserva,Alois Lageder,,BOTTLE,2020,3300,,5,,Cabernet Riserva,Alois Lageder,wine_01h0my5rfe67d9v2w4ykcaxxj1,,"4,174,007",
TRUE,433,RED,cabernet sauvignon cor romigberg,Alois Lageder,,BOTTLE,2016,8500,,2,,COR Römigberg,Alois Lageder,wine_01h0my5rfe8mfk2wp94pty52ax,,"52,548,035",
TRUE,433,RED,cabernet sauvignon cor romigberg,Alois Lageder,,BOTTLE,1999,8500,,1,,COR Römigberg,Alois Lageder,wine_01h0my5rfe8mfk2wp94pty52ax,,"52,548,035",
TRUE,434,RED,cabernet riserva,Alois Lageder,,MAGNUM,2019,6800,,1,,Cabernet Riserva,Alois Lageder,wine_01h0my5rfe67d9v2w4ykcaxxj1,,"4,174,007",
TRUE,434,RED,cabernet riserva,Alois Lageder,,MAGNUM,2020,6800,,2,,Cabernet Riserva,Alois Lageder,wine_01h0my5rfe67d9v2w4ykcaxxj1,,"4,174,007",
TRUE,436,RED,pinot nero,Carlotto Ferruccio,,BOTTLE,2020,5700,,21,,Pinot Nero,Ferruccio Carlotto,wine_01h0qzm14rvs6qaxj9sdpw9x91,,"51,319,305",
TRUE,437,RED,pinot nero,Carlotto Ferruccio,,MAGNUM,2021,12300,,3,,Pinot Nero,Ferruccio Carlotto,wine_01h0qzm14rvs6qaxj9sdpw9x91,,"51,319,305",
TRUE,438,RED,lagrein riserva di ora in ora,Carlotto Ferruccio,,BOTTLE,2020,4500,,24,,Lagrein Riserva,Ferruccio Carlotto,wine_01h0qzm14vm0hjzj9mpj4tbwep,,"5,441,565",
FALSE,440,RED,lagrein,Cantina di Termeno,,BOTTLE,2022,3000,,3,,Lagrein,Cantina Kurtatsch,wine_01h0my5rkgjx4mn5zrvc6zntfr,,"1,849,376",
FALSE,441,RED,lagrein urban riserva,Cantina di Termeno,,BOTTLE,2020,6600,,11,,Chianti Classico Riserva,Terreno,wine_01h0sq47sky50txs6fvfrs91q3,,"24,442,425",
FALSE,443,RED,pinot nero mazzon,Gottardi,,BOTTLE,2018,0,,3,,Pinot Nero,Tenuta Gottardi,wine_01gzr4ksebrh0qmjah9pq4h94q,,"31,231,266",
FALSE,443,RED,pinot nero mazzon,Gottardi,,BOTTLE,2019,0,,1,,Pinot Nero,Tenuta Gottardi,wine_01gzr4ksebrh0qmjah9pq4h94q,,"31,231,266",
FALSE,444,RED,pinot nero riserva,Gottardi,,BOTTLE,2017,7500,,9,,Pinot Nero,Tenuta Gottardi,wine_01gzr4ksebrh0qmjah9pq4h94q,,"31,231,266",
FALSE,445,RED,pinot nero,Gottardi,,MAGNUM,2018,14000,,0,,Pinot Nero,Tenuta Gottardi,wine_01gzr4ksebrh0qmjah9pq4h94q,,"31,231,266",
TRUE,447,RED,gschleier vecchie vigne,Girlan,,BOTTLE,,0,,0,,Gschleier Vernatsch Alte Reben,Girlan,wine_01h0b4rjgxsqh9zf0h82pxmsgh,,"35,519,474",
TRUE,448,RED,vigna ganger,Girlan,,BOTTLE,,0,,0,,Vigna Ganger Pinot Noir Riserva,Girlan,wine_01h0qzm1pmtysvk48mrdbc8n5b,,"3,533,372",
TRUE,450,RED,teroldego rotaliano,Barone De Cles,,BOTTLE,2017,3400,,0,,Teroldego Rotaliano,Barone de Cles,wine_01gzr4ksept90kbx29dmt7d681,,"42,034,748",
TRUE,450,RED,teroldego rotaliano,Barone De Cles,,BOTTLE,2019,3400,,0,,Teroldego Rotaliano,Barone de Cles,wine_01gzr4ksept90kbx29dmt7d681,,"42,034,748",
TRUE,452,RED,teroldego rotaliano,Cantina Rotaliana,,BOTTLE,2013,5600,,6,,Teroldego Rotaliano,Cantina Rotaliana,wine_01gzr4ksep6128dec5t061bhfs,,"48,740,562",
TRUE,454,RED,lagrein ansitz mirell,Waldgries,,BOTTLE,2017,8000,,4,,Mirell,Ansitz Waldgries,wine_01h0my5rjsjmc5trft3fn3tf0d,,"36,574,677",
TRUE,454,RED,lagrein ansitz mirell,Waldgries,,BOTTLE,2019,8000,,1,,Mirell,Ansitz Waldgries,wine_01h0my5rjsjmc5trft3fn3tf0d,,"36,574,677",
TRUE,455,RED,lagrein,Waldgries,,BOTTLE,2020,3400,,1,,Lagrein,Ansitz Waldgries,wine_01h0my5rjszb2ch9t0hcmqta79,,"31,558,107",
TRUE,455,RED,lagrein,Waldgries,,BOTTLE,2021,3400,,4,,Lagrein,Ansitz Waldgries,wine_01h0my5rjszb2ch9t0hcmqta79,,"31,558,107",
TRUE,457,RED,lagrein riserva mantsch,Colterenzio,,BOTTLE,2017,0,,9,,Mantsch Lagrein Riserva,Colterenzio (Schreckbichl),wine_01gzr4kt492y5tscpcks9sqjjr,,"41,298,485",
TRUE,457,RED,lagrein riserva mantsch,Colterenzio,,BOTTLE,2020,0,,6,,Mantsch Lagrein Riserva,Colterenzio (Schreckbichl),wine_01gzr4kt492y5tscpcks9sqjjr,,"41,298,485",
TRUE,458,RED,merlot siebeneich riserva,Schreckbichl/Colterenzio,,BOTTLE,2019,3900,,0,,Siebeneich Merlot Riserva,Colterenzio (Schreckbichl),wine_01gzr4kt49gx3e29tj6x388br0,,"5,726,326",
TRUE,459,RED,merlot siebeneich riserva,Schreckbichl/Colterenzio,,BOTTLE,2021,3900,,6,,Siebeneich Merlot Riserva,Colterenzio (Schreckbichl),wine_01gzr4kt49gx3e29tj6x388br0,,"5,726,326",
TRUE,460,RED,blauburgunder,Schreckbichl/Colterenzio,,BOTTLE,2022,3000,,10,,Pinot Nero (Blauburgunder),Colterenzio (Schreckbichl),wine_01gzr4ksktq9tnae6gf7ykec8g,,"44,460,827",
FALSE,461,RED,blauburgunder riserva st.daniel,Schreckbichl/Colterenzio,,BOTTLE,2020,3900,,5,,Cornell Schwarzhaus Blauburgunder Riserva,Colterenzio (Schreckbichl),wine_01gzr4kt4911nesvhjze30kfaz,,"4,707,491",
TRUE,462,RED,lagrein mantsch,Schreckbichl/Colterenzio,,BOTTLE,2017,3900,,0,,Mantsch Lagrein Riserva,Colterenzio (Schreckbichl),wine_01gzr4kt492y5tscpcks9sqjjr,,"56,172,436",
TRUE,462,RED,lagrein mantsch,Schreckbichl/Colterenzio,,BOTTLE,2020,3900,,0,,Mantsch Lagrein Riserva,Colterenzio (Schreckbichl),wine_01gzr4kt492y5tscpcks9sqjjr,,"56,172,436",
TRUE,464,RED,merlot,Elena Walch,,BOTTLE,2021,2700,,1,,Merlot (Selezione),Elena Walch,wine_01gzr4kt16rhwfyrtm8xdtxbjw,,"40,864,887",
TRUE,464,RED,merlot,Elena Walch,,BOTTLE,2022,2700,,16,,Merlot (Selezione),Elena Walch,wine_01gzr4kt16rhwfyrtm8xdtxbjw,,"40,864,887",
TRUE,465,RED,merlot riserva vigna kastelaz,Elena Walch,,BOTTLE,2018,7500,,6,,Kastelaz Riserva Merlot,Elena Walch,wine_01gzr4kt16jr9a27wz76vak55e,,"534,811",
TRUE,465,RED,merlot riserva vigna kastelaz,Elena Walch,,BOTTLE,2020,7500,,2,,Kastelaz Riserva Merlot,Elena Walch,wine_01gzr4kt16jr9a27wz76vak55e,,"534,811",
TRUE,466,RED,lagrein riserva castel ringberg,Elena Walch,,BOTTLE,2020,5400,,24,,Lagrein Riserva Vigna Castel Ringberg,Elena Walch,wine_01gzr4kt16y83ba9q9yymzgvav,,"6,058,138",
TRUE,467,RED,lagrein,Elena Walch,,BOTTLE,2022,3200,,23,,Lagrein (Selezione),Elena Walch,wine_01gzr4kt167mtk5dh65r8c5744,,"44,651,344",
TRUE,468,RED,blauburgunder,Elena Walch,,BOTTLE,2022,3300,,9,,Pinot Nero (Blauburgunder) (Selezione),Elena Walch,wine_01gzr4kskrkbf2tqztzzwvke8m,,"42,861,786",
TRUE,469,RED,pinot nero ludwig,Elena Walch,,BOTTLE,2017,7500,,1,,Ludwig Pinot Nero,Elena Walch,wine_01gzr4kt163y4xhj4xhmpssq3w,,"56,190,018",
TRUE,469,RED,pinot nero ludwig,Elena Walch,,BOTTLE,2016,7500,,1,,Ludwig Pinot Nero,Elena Walch,wine_01gzr4kt163y4xhj4xhmpssq3w,,"56,190,018",
TRUE,469,RED,pinot nero ludwig,Elena Walch,,BOTTLE,2020,7500,,14,,Ludwig Pinot Nero,Elena Walch,wine_01gzr4kt163y4xhj4xhmpssq3w,,"56,190,018",
TRUE,471,RED,lagrein,Franz Haas,,BOTTLE,2019,0,,3,,Lagrein Schweizer,Franz Haas,wine_01h0qzm1c5283e5fjjh1wb417w,,"35,529,827",
TRUE,471,RED,lagrein,Franz Haas,,BOTTLE,2020,0,,3,,Lagrein Schweizer,Franz Haas,wine_01h0qzm1c5283e5fjjh1wb417w,,"35,529,827",
TRUE,471,RED,lagrein,Franz Haas,,BOTTLE,2021,0,,12,,Lagrein Schweizer,Franz Haas,wine_01h0qzm1c5283e5fjjh1wb417w,,"35,529,827",
TRUE,472,RED,pinot nero schweizer,Franz Haas,,BOTTLE,2019,7000,,0,,Pinot Nero Schweizer,Franz Haas,wine_01h0qzm1c5nxx59wbtgq5ejaxd,,"4,525,595",
TRUE,472,RED,pinot nero schweizer,Franz Haas,,BOTTLE,2020,7000,,0,,Pinot Nero Schweizer,Franz Haas,wine_01h0qzm1c5nxx59wbtgq5ejaxd,,"4,525,595",
TRUE,473,RED,pinot nero,Franz Haas,,BOTTLE,2021,5400,,4,,Pinot Nero,Franz Haas,wine_01gzr4ksknmd61hkk9sxtdtzj7,,"3,686,567",
TRUE,474,RED,pinot nero magnum,Franz Haas,,MAGNUM,2018,11000,,0,,Pinot Nero,Franz Haas,wine_01gzr4ksknmd61hkk9sxtdtzj7,,"3,686,567",
TRUE,474,RED,pinot nero magnum,Franz Haas,,MAGNUM,2021,11000,,0,,Pinot Nero,Franz Haas,wine_01gzr4ksknmd61hkk9sxtdtzj7,,"3,686,567",
TRUE,476,RED,praepositus lagrein riserva,Abbazia di Novacella,,BOTTLE,2019,5800,,7,,Praepositus Lagrein Riserva,Abbazia di Novacella (Stiftskellerei Neustift),wine_01h0my5rbqvd8f4ev5cj34yy2k,,"4,803,177",
TRUE,476,RED,praepositus lagrein riserva,Abbazia di Novacella,,BOTTLE,2020,5800,,12,,Praepositus Lagrein Riserva,Abbazia di Novacella (Stiftskellerei Neustift),wine_01h0my5rbqvd8f4ev5cj34yy2k,,"4,803,177",
FALSE,477,RED,pinot nero riserva vigna oberhof suedtirol,Abbazia di Novacella,,BOTTLE,2019,11000,,0,,Praepositus Pinot Nero Riserva,Abbazia di Novacella (Stiftskellerei Neustift),wine_01h0my5rbq7r0ddcqzc552cjcr,,"36,673,023",
TRUE,478,RED,pinot nero riserva praepositus,Abbazia di Novacella,,BOTTLE,2017,6400,,1,,Praepositus Pinot Nero Riserva,Abbazia di Novacella (Stiftskellerei Neustift),wine_01h0my5rbq7r0ddcqzc552cjcr,,"4,654,432",
TRUE,478,RED,pinot nero riserva praepositus,Abbazia di Novacella,,BOTTLE,2020,6400,,28,,Praepositus Pinot Nero Riserva,Abbazia di Novacella (Stiftskellerei Neustift),wine_01h0my5rbq7r0ddcqzc552cjcr,,"4,654,432",
TRUE,479,RED,lagrein,Abbazia di Novacella,,BOTTLE,2022,2900,,24,,Lagrein,Abbazia di Novacella (Stiftskellerei Neustift),wine_01h0my5rbq2gyn9nn6hc7aft0f,,"3,545,262",
FALSE,482,WHITE,praesulis,Marcus Prackwierser,,BOTTLE,2018,0,,1,,Praesulis Gewürztraminer,Markus Prackwieser Gump Hof,wine_01h0qzm1tfsa2r791abqhxexke,,"3,730,983",
TRUE,484,RED,pinot nero schwarze madonna,Tenuta Klosterhof,,BOTTLE,2018,6200,,9,,Schwarze Madonna Pinot Noir,Klosterhof,wine_01h0r2ppgh5n5xvsmz8m7q4793,,"43,834,988",
TRUE,487,RED,pinot nero lonzblau,Silvio Jermann,,BOTTLE,2013,9900,,2,,Lonzblau Pinot Nero,Jermann,wine_01h0qzm233ye9rtt4a2541xvb5,,"39,440,758",
TRUE,487,RED,pinot nero lonzblau,Silvio Jermann,,BOTTLE,2016,9900,,2,,Lonzblau Pinot Nero,Jermann,wine_01h0qzm233ye9rtt4a2541xvb5,,"39,440,758",
TRUE,489,RED,rosso,Miani,,BOTTLE,2020,13000,,6,,Rosso,Miani,wine_01gzr4ksk6snjfev5zvksfyc4k,,"2,868,148",
TRUE,490,RED,refosco cossut,Miani,,BOTTLE,2020,16000,,5,,Cossut Refosco,Miani,wine_01gzr4ksk7dfr3jwtwh28199qb,,"41,261,436",
TRUE,491,RED,refosco la mont di zuc,Miani,,BOTTLE,2019,0,,1,,Refosco La Mont di Zuc,Miani,wine_01hbdjk67w2rwwke03vs8wzr5d,,"46,677,467",
FALSE,492,WHITE,filip merlot,Miani,,BOTTLE,2020,0,,5,,Filip Bianco,Miani,wine_01gzr4ksk65fcggsd24w1585ma,,"36,613,544",
TRUE,494,RED,cabernet franc,Castelvecchio,,BOTTLE,2019,3000,,0,,Cabernet Franc Carso,Castelvecchio,wine_01h0qsxmyh0nmv6eaad90k4mrv,,"30,642,319",
TRUE,495,RED,cabernet franc,Castelvecchio,,BOTTLE,2020,3000,,11,,Cabernet Franc Carso,Castelvecchio,wine_01h0qsxmyh0nmv6eaad90k4mrv,,"30,642,319",
TRUE,495,RED,cabernet franc,Castelvecchio,,BOTTLE,2019,3000,,2,,Cabernet Franc Carso,Castelvecchio,wine_01h0qsxmyh0nmv6eaad90k4mrv,,"30,642,319",
TRUE,495,RED,cabernet franc,Castelvecchio,,BOTTLE,2018,3000,,1,,Cabernet Franc Carso,Castelvecchio,wine_01h0qsxmyh0nmv6eaad90k4mrv,,"30,642,319",
TRUE,496,RED,cabernet sauvignon,Castelvecchio,,BOTTLE,2020,3000,,10,,Cabernet Sauvignon Carso,Castelvecchio,wine_01h0qsxmyh5aktavf2cmn9z1k9,,"28,452,951",
TRUE,497,RED,sagrado,Castelvecchio,,BOTTLE,2011,4200,,1,,Sagrado Rosso,Castelvecchio,wine_01h0qsxmyj8rxqbdb87nmxr85n,,"348,826",
TRUE,498,RED,sagrado,Castelvecchio,,BOTTLE,2018,4200,,5,,Sagrado Rosso,Castelvecchio,wine_01h0qsxmyj8rxqbdb87nmxr85n,,"348,826",
TRUE,500,RED,cabernet franc isonzo,Borgo Conventi,,BOTTLE,2022,2100,,19,,Cabernet Franc Isonzo del Friuli,Borgo Conventi,wine_01h0my5svsf7x5sc2e4g58drcv,,"46,224,884",
TRUE,501,RED,refosco isonzo,Borgo Conventi,,BOTTLE,2022,2100,,5,,Refosco Isonzo del Friuli,Borgo Conventi,wine_01h0my5svsjr6syym41s3dbch4,,"46,445,396",
TRUE,502,RED,schiopettino,Borgo Conventi,,BOTTLE,2019,0,,10,,Schioppettino Venezia Giulia,Borgo Conventi,wine_01h0my5svsjpk5gfgmyf0ma68n,,"39,652,573",
TRUE,504,RED,rivarossa,Schioppetto,,BOTTLE,2018,4500,,11,,Rivarossa,Schiopetto,wine_01h0sq495bq0crm1j4777thkcb,,"3,943,502",
TRUE,505,RED,blumeri,Schioppetto,,BOTTLE,2013,6500,,2,,Podere dei Blumeri,Schiopetto,wine_01h0qsxnxacdt0tcyyvv0x1xwv,,"35,822,407",
TRUE,505,RED,blumeri,Schioppetto,,BOTTLE,2017,6500,,1,,Podere dei Blumeri,Schiopetto,wine_01h0qsxnxacdt0tcyyvv0x1xwv,,"35,822,407",
TRUE,505,RED,blumeri,Schioppetto,,BOTTLE,2018,6500,,3,,Podere dei Blumeri,Schiopetto,wine_01h0qsxnxacdt0tcyyvv0x1xwv,,"35,822,407",
TRUE,506,RED,blumeri,Schioppetto,,BOTTLE,2018,6500,,9,,Podere dei Blumeri,Schiopetto,wine_01h0qsxnxacdt0tcyyvv0x1xwv,,"35,822,407",
FALSE,507,WHITE,cabernet sauvignon,Schioppetto,,BOTTLE,2020,3300,,0,,Collio Sauvignon,Schiopetto,wine_01havwee8npbsdnr96ax62jmbm,,"27,185,787",
FALSE,508,WHITE,cabernet sauvignon magnum,Schioppetto,,MAGNUM,2020,7000,,0,,Collio Sauvignon,Schiopetto,wine_01havwee8npbsdnr96ax62jmbm,,"27,185,787",
TRUE,510,RED,pinot nero,Antico Broilo,,JEROBOAM,2015,0,,1,,Pinot Nero,Antico Broilo,wine_01gzr4kt49jzd4tzge684qsvcj,,"45,615,005",
TRUE,512,RED,rosso nestri,Meroi,,BOTTLE,2017,3500,,1,,Nèstri,Meroi,wine_01gzr4ksmh829j6kcj7eqh0trh,,"38,916,054",
TRUE,512,RED,rosso nestri,Meroi,,BOTTLE,2019,3500,,2,,Nèstri,Meroi,wine_01gzr4ksmh829j6kcj7eqh0trh,,"38,916,054",
TRUE,512,RED,rosso nestri,Meroi,,BOTTLE,2020,3500,,7,,Nèstri,Meroi,wine_01gzr4ksmh829j6kcj7eqh0trh,,"38,916,054",
TRUE,513,RED,rosso nestri,Meroi,,BOTTLE,,3500,,0,,Nèstri,Meroi,wine_01gzr4ksmh829j6kcj7eqh0trh,,"38,916,054",
TRUE,515,RED,pignolo,Cantina Produttori di Cormons,,BOTTLE,2015,3600,,0,,Pignolo,Cormòns,wine_01havwef3yeavg0c71aeq5e40q,,"34,947,693",
TRUE,517,RED,cabernet merlot vertigo,Livio Felluga,,BOTTLE,2021,2800,,10,,Vertigo,Livio Felluga,wine_01gzr4kskv9y7t62t3vethmey1,,"50,428,932",
TRUE,519,RED,rosso collio riserva degli orzoni,Marco Felluga Russiz sup.,,BOTTLE,2018,7500,,3,,Collio Rosso Riserva Degli Orzoni,Russiz Superiore,wine_01gzr4ksfwh3ezsq5hzzr4qn57,,"46,720,528",
FALSE,520,RED,cabernet franc isonzo,Marco Felluga Russiz sup.,,BOTTLE,2021,4500,,9,,Cabernet Franc Collio,Marco Felluga,wine_01gzr4ksfwjny7m6dh44pt6wqk,,"4,080,524",
FALSE,521,RED,cabernet franc,Marco Felluga Russiz sup.,,BOTTLE,2021,0,,0,,Cabernet Franc Collio,Marco Felluga,wine_01gzr4ksfwjny7m6dh44pt6wqk,,"4,080,524",
FALSE,522,RED,cabernet franc,Marco Felluga Russiz sup.,,MAGNUM,2021,0,,3,,Cabernet Franc Collio,Marco Felluga,wine_01gzr4ksfwjny7m6dh44pt6wqk,,"4,080,524",
TRUE,524,RED,refosco peduncolo rosso,Az. Agr. La Viarte,,BOTTLE,2010,5500,,2,,Refosco Peduncolo Rosso,La Viarte,wine_01gzr4kt121ec59k0b7fbamj7a,,"44,565,495",
FALSE,525,RED,refosco riserva,Az. Agr. La Viarte,,BOTTLE,2014,6000,,6,,Refosco Peduncolo Rosso,La Viarte,wine_01gzr4kt121ec59k0b7fbamj7a,,"33,611,946",
TRUE,526,RED,merlot riserva,Az. Agr. La Viarte,,BOTTLE,2014,5400,,8,,Merlot Riserva,La Viarte,wine_01gzr4kt1210tgjcx0whv4h0me,,"35,490,932",
TRUE,527,RED,schiopettino,Az. Agr. La Viarte,,BOTTLE,2011,4600,,5,,Schioppettino di Prepotto,La Viarte,wine_01gzr4kt12nnbt042e54sfm5g1,,"34,401,943",
TRUE,528,RED,tazzelenghe,Az. Agr. La Viarte,,BOTTLE,2012,6600,,5,,Tazzelenghe,La Viarte,wine_01gzr4kt12tewzagdf8f1x00pv,,"40,964,622",
