external_id,type,name,winery_name,storage_area,size,vintage,price,info,quantity,internal_notes,matched_name,matched_winery_name,matched_id,matched_original_id,score
73,SPARKLING,franciacorta prima cuvée brut,Monte Rossa,,MAGNUM,,10000,,0,,Prima Cuvée Brut,Monte Rossa,wine_01h0f3cmbp34yv40bzye7qmxmc,,41.708824
74,SPARKLING,franciacorta brut p.r. blanc de blancs,Monte Rossa,,BOTTLE,,0,,0,,Franciacorta Blanc de Blancs,Monte Rossa,wine_01h0qzm0xq8f85fqsma958apd6,,45.1369
75,SPARKLING,franciacorta satèn,Monte Rossa,,MAGNUM,,8000,,0,,Franciacorta,Monte Rossa,wine_01h0qzm0xr7brz4evbgqa6hq5k,,35.999573
77,SPARKLING,franciacorta animante extra brut,Barone Pizzini,,BOTTLE,,6000,,8,,Animante Franciacorta Extra Brut,Barone Pizzini,wine_01gzr4ksctc3v9gsjyyxb2pnm1,,50.452248
78,SPARKLING,franciacorta golf 1927 brut,Barone Pizzini,,BOTTLE,,6500,,4,,Golf 1927 Franciacorta,Barone Pizzini,wine_01gzr4ksctpg7xgfcd5g3n4mew,,56.099262
79,SPARKLING,franciacorta satèn,Barone Pizzini,,BOTTLE,2019.0,0,,1,,Satén Franciacorta,Barone Pizzini,wine_01gzr4ksct8de7tv33rh98x28c,,48.24391
80,SPARKLING,spumante brut,Maso Martis,,BOTTLE,,6000,,16,,Brut,Maso Martis,wine_01gzr4kth05rj3yfx8pw5c7rar,,28.262117
81,SPARKLING,spumante brut millesimato,Maso Martis,,MAGNUM,2016.0,10500,,1,,Brut,Maso Martis,wine_01gzr4kth05rj3yfx8pw5c7rar,,28.262117
82,SPARKLING,spumante ferrari perlé,Ferrari,,BOTTLE,2018.0,6500,,6,,Perlé,Ferrari,wine_01gzr4ksccj35519kgnp4kw2ym,,30.799446
83,SPARKLING,spumante ferrari perlé,Ferrari,,MAGNUM,2012.0,16000,,6,,Perlé,Ferrari,wine_01gzr4ksccj35519kgnp4kw2ym,,30.799446
84,SPARKLING,spumante riserva del fondatore,Giulio Ferrari,,MAGNUM,2008.0,42000,,1,,'Giulio Ferrari' Riserva del Fondatore,Ferrari,wine_01gzr4kscc3eq3g9mgs0f5ns3f,,32.75046
85,SPARKLING,spumante riserva del fondatore,Giulio Ferrari,,BOTTLE,2008.0,21000,,1,,'Giulio Ferrari' Riserva del Fondatore,Ferrari,wine_01gzr4kscc3eq3g9mgs0f5ns3f,,32.75046
85,SPARKLING,spumante riserva del fondatore,Giulio Ferrari,,BOTTLE,2010.0,21000,,1,,'Giulio Ferrari' Riserva del Fondatore,Ferrari,wine_01gzr4kscc3eq3g9mgs0f5ns3f,,32.75046
86,SPARKLING,spumante riserva lunelli,Giulio Ferrari,,BOTTLE,2006.0,25000,,0,,Riserva Lunelli,Ferrari,wine_01gzr4ksccy7w7sgfv1g5hhygr,,33.964485
87,SPARKLING,spumante cuvée voyage,Frescobaldi,,BOTTLE,,3800,,3,,Leonia Cuvée Voyage Brut,Frescobaldi,wine_01gzr4ksh5xsax54mcqey9ac0a,,34.181103
88,SPARKLING,spumante riesling brut,P. J. Kuhn,,BOTTLE,2019.0,5000,,15,,Riesling Brut,P. J. Valckenberg,wine_01havwedsarphpz9a94ae7j999,,27.492357
89,SPARKLING,spumante lamm n.12 extra brut,Winkler,,BOTTLE,,6500,,7,,Winkler Lamm N°12 Extra Brut,Sektmanufaktur Winkler,wine_01hgz9qxsrgr2yy1jx2tphxy26,,44.06537
90,SPARKLING,spumante extra brut,Loredan Gasparini,,BOTTLE,1979.0,4500,,0,,Tasso Extra Brut,Loredan Gasparini,wine_01gzr4kt322pft98ak5cwp56hf,,47.309612
90,SPARKLING,spumante extra brut,Loredan Gasparini,,BOTTLE,2019.0,4500,,0,,Tasso Extra Brut,Loredan Gasparini,wine_01gzr4kt322pft98ak5cwp56hf,,47.309612
92,SPARKLING,valdobbiadene docg prosecco superiore extra dry,Agostinetto,,BOTTLE,,2500,,82,,Le Croe Prosecco Extra Dry,Ivan Agostinetto,wine_01h4pmmfn1bhy4r693y64y3av7,,32.775066
