wine_id,external_id,size,vintage,price,purchase_price,info,storage_area,quantity,internal_notes,visible
wine_01h0qzm1vazjy1awnftsmnp9nz,166,BOTTLE,2022,3700,0,,,3,,True
wine_01h0qzm23t0ytzxf3q579ch00q,167,HALF_LITER,2018,2900,0,,,2,,True
wine_01h0my5t7e2e90hgx5kepc3wyb,169,BOTTLE,2022,3400,0,,,6,,True
wine_01h0my5sr9vm7qzwpsdtaczwnr,174,BOTTLE,2022,4200,0,,,2,,True
wine_01havwefnvdt4fktwa1bww25v8,175,BOTTLE,2021,3300,0,,,3,,True
wine_01h0my5rh0hgfb6v60mx3bynph,177,BOTTLE,2021,3600,0,,,6,,True
wine_01gzr4kt07jcjk8n8zag0gwdmp,178,BOTTLE,2018,3300,0,,,5,,True
wine_01gzr4kt1hsa2beq5dgzxah1wv,180,BOTTLE,2020,3700,0,,,5,,True
wine_01gzr4ksn46qcng65xzyefgmd8,181,BOTTLE,2020,3400,0,,,6,,True
wine_01gzr4ksn26g1h115m8gqb0wtq,182,BOTTLE,2022,3500,0,,,6,,True
wine_01gzr4ksdmekg6ad99pvwwehgh,183,BOTTLE,2021,3800,0,,,6,,True
wine_01h4pmmfh81000dkhjr5nycrc7,184,BOTTLE,2020,5200,0,,,4,,True
wine_01gzr4kt49gx3e29tj6x388br0,185,BOTTLE,2020,3900,0,,,3,,True
wine_01gzr4kt16rhwfyrtm8xdtxbjw,186,BOTTLE,2023,3800,0,,,5,,True
wine_01havweezez7xbwrgwrh61zpah,187,BOTTLE,2017,8100,0,,,3,,True
wine_01havweezez7xbwrgwrh61zpah,188,BOTTLE,2015,9500,0,,,2,,True
wine_01havweezej622h1sqhppdwzq1,189,BOTTLE,2020,4800,0,,,1,,True
wine_01havweezetw50pvwege1fzkd8,190,BOTTLE,2019,4200,0,,,3,,True
wine_01gzr4kspdbqsw4vswax6agr8k,191,BOTTLE,2020,3800,0,,,12,,True
wine_01havweezer873f0xw45ymkp9t,192,BOTTLE,2021,6300,0,,,5,,True
wine_01h0qzm1v03g64rzcatxnbg9f8,193,BOTTLE,2020,5800,0,,,5,,True
wine_01gzr4ksn5y4nmgm36x8hcwy1b,194,BOTTLE,2016,6900,0,,,1,,True
wine_01gzr4ksn5y4nmgm36x8hcwy1b,195,BOTTLE,2014,7900,0,,,1,,True
wine_01gzr4ksn5agw365140he6yvs3,198,BOTTLE,2020,4800,0,,,15,,True
wine_01h0r2ppgh5n5xvsmz8m7q4793,199,BOTTLE,2019,4600,0,,,18,,True
wine_01h0r2ppgh5n5xvsmz8m7q4793,200,BOTTLE,2015,5800,0,,,6,,True
wine_01h0my5rgp9963tk23ecr5b9y8,203,BOTTLE,2021,3600,0,,,6,,True
wine_01h4pmmgakm3me5609hqtywhcm,204,BOTTLE,2020,5300,0,,,6,,True
wine_01h0sq48z6q8r5v4193gt20j9e,205,BOTTLE,2020,4300,0,,,6,,True
wine_01h4pmmfh6ykavgqfmt3gs73av,206,BOTTLE,2022,3400,0,,,3,,True
wine_01h0b4rjgpder3smhfakv2fcdv,207,BOTTLE,2018,7900,0,,,5,,True
wine_01j8jgr0k98y78rggb3b5spqys,209,BOTTLE,2020,5900,0,,,11,,True
wine_01h4pmmgamddqa0h9j94h7y6sd,210,BOTTLE,2020,9800,0,,,6,,True
wine_01havwefe87je0es7w2p2gj0tb,212,BOTTLE,2020,4100,0,,,0,,True
wine_01gzr4ksn5yach7bbmsg2nehj3,213,BOTTLE,2021,4200,0,,,16,,True
wine_01h0my5rkg9tcrx4kt4gktkckn,214,BOTTLE,2021,6600,0,,,3,,True
wine_01h0my5rkh9wf5mefat3mtejex,215,BOTTLE,2022,3600,0,,,6,,True
wine_01gzr4ksn538gj86tet5g3ad2c,216,BOTTLE,2020,6900,0,,,2,,True
wine_01gzr4ksztvpddgtfj7yt9280n,217,BOTTLE,2018,4300,0,,,4,,True
wine_01h4pmmfh93j1t0fkgezz7fazr,218,BOTTLE,2020,10300,0,,,2,,True
wine_01h0r2pq1ndjfgwfcy9b346c9t,219,BOTTLE,2019,4200,0,,,20,,True
wine_01h0r2pq1ndjfgwfcy9b346c9t,220,BOTTLE,2014,6000,0,,,4,,True
wine_01h0r2pq1ndjfgwfcy9b346c9t,221,BOTTLE,2011,7000,0,,,4,,True
wine_01h0my5rkkw7jf5cfc2n6dyeej,222,BOTTLE,2020,4300,0,,,6,,True
wine_01havweffgv0mphgxm93r08fhw,223,BOTTLE,2018,5300,0,,,3,,True
wine_01h0my5rn5agsqx1htnk7swsa8,225,BOTTLE,2022,12600,0,,,3,,True
wine_01h0my5rn5agsqx1htnk7swsa8,226,BOTTLE,2021,13600,0,,,1,,True
