external_id,type,name,winery_name,storage_area,size,vintage,price,info,quantity,internal_notes,matched_name,matched_winery_name,matched_id,matched_original_id,score
,SPARKLING,Laurent-Perrier La Cuvèe Brut (Mathusalem),Laurent-Perrier La Cuvèe Brut (Mathusalem),,MATHUSALEM,,88000.0,,50,,La Cuvée Brut Champagne,Laurent-Perrier,wine_01gzr4ks5hsmde1f5vkm7fzt85,5552281.0,38.88099
,SPARKLING,Laurent-Perrier Ultra Brut ,Laurent-Perrier Ultra Brut ,,BOTTLE,,12500.0,,50,,Ultra Brut Champagne (Brut Nature),Laurent-Perrier,wine_01gzr4ks5hppdh0jyxzez21y5r,1179551.0,41.71692
,SPARKLING,Laurent-Perrier Millesimè ,Laurent-Perrier Millesimè ,,BOTTLE,2008.0,10500.0,,50,,Brut Millésimé Champagne,Laurent-Perrier,wine_01gzr4ks5h7z6yfdmcpd6fmyrq,1657892.0,36.091103
,SPARKLING,Laurent-Perrier Millesimè (Magnum),Laurent-Perrier Millesimè (Magnum),,MAGNUM,2008.0,26000.0,,50,,Brut Millésimé Champagne,Laurent-Perrier,wine_01gzr4ks5h7z6yfdmcpd6fmyrq,1657892.0,36.091103
,SPARKLING,Laurent-Perrier Millesimè Riserva (Magnum),Laurent-Perrier Millesimè Riserva (Magnum),,MAGNUM,1997.0,42000.0,,50,,Brut Millésimé Champagne,Laurent-Perrier,wine_01gzr4ks5h7z6yfdmcpd6fmyrq,1657892.0,36.091103
,SPARKLING,Laurent-Perrier Cuvèe Rosè ,Laurent-Perrier Cuvèe Rosè ,,BOTTLE,,16500.0,,50,,Cuvée Rosé Brut Champagne,Laurent-Perrier,wine_01gzr4ks5hfqf9jmzma14b516x,,35.14034
,SPARKLING,Laurent-Perrier Grand Siècle ,Laurent-Perrier Grand Siècle ,,BOTTLE,,22000.0,,50,,Grand Siècle Champagne (Grande Cuvée),Laurent-Perrier,wine_01gzr4ks5hkcz2qxsp47h8v1jr,1238419.0,41.34029
,SPARKLING,Laurent-Perrier Alexandra Grand Cuvèe Rosè ,Laurent-Perrier Alexandra Grand Cuvèe Rosè ,,BOTTLE,2004.0,48000.0,,50,,Alexandra Champagne Rosé (Grande Cuvée),Laurent-Perrier,wine_01gzr4ks5h2j3msa7p18neys12,8307.0,44.128662
,SPARKLING,Franciacorta Cuvèe Prestige Cà del Bosco,Franciacorta Cuvèe Prestige Cà del Bosco,,BOTTLE,,15000.0,,50,,Franciacorta Cuvée Prestige,Ca' del Bosco,wine_01gzr4kscc5tkafqr60hga5xms,1191278.0,36.839508
,SPARKLING,Franciacorta Cuvèe Prestige Rose' Cà del Bosco,Franciacorta Cuvèe Prestige Rose' Cà del Bosco,,BOTTLE,,20000.0,,50,,Franciacorta Cuvée Prestige,Ca' del Bosco,wine_01gzr4kscc5tkafqr60hga5xms,1191278.0,36.839508
,SPARKLING,Ferrari Perlè F.lli Lunelli (Magnum),Ferrari Perlè F.lli Lunelli (Magnum),,BOTTLE,,15000.0,,50,,Riserva Lunelli,Ferrari,wine_01gzr4ksccy7w7sgfv1g5hhygr,89737.0,28.532295
,SPARKLING,Veuve Clicquot Cuvèe Saint-Pètersbourg (Magnum),Veuve Clicquot Cuvèe Saint-Pètersbourg (Magnum),,MAGNUM,,24500.0,,50,,Cuvée Saint-Pétersbourg Brut Champagne,Veuve Clicquot,wine_01gzr4ks5vtmcbtxja8zx2ax6e,1146393.0,47.697052
,SPARKLING,Bollinger Special Cuvée (Magnum),Bollinger Special Cuvée (Magnum),,MAGNUM,,31000.0,,50,,Special Cuvée Brut Aÿ Champagne,Bollinger,wine_01gzr4ks77wsdabt6vnn27vs4y,18929.0,32.23071
,SPARKLING,Ruinart Blanc de Blancs (Magnum),Ruinart Blanc de Blancs (Magnum),,MAGNUM,,41000.0,,50,,Dom Ruinart Blanc de Blancs Brut Champagne,Ruinart,wine_01gzr4ksd4nsbgy7pt1nwzq7k8,1192720.0,45.06498
,SPARKLING,Ruinart Brut Rosè (Magnum),Ruinart Brut Rosè (Magnum),,MAGNUM,,41000.0,,50,,Dom Ruinart Rosé Brut Champagne,Ruinart,wine_01h4pmmfdrsyc3d30fzdm74bn4,,41.963898
