wine_id,external_id,size,vintage,price,info,storage_area,quantity,internal_notes
wine_01gzr4kt6y85rz65yhd1c6wx1e,,BOTTLE,2018,4800,,,50,
wine_01gzr4ktsxpkg24amr15814y8x,,BOTTLE,2018,6500,,,50,
wine_01gzr4ksqqvvpe7zfap6ewmv8a,,BOTTLE,2018,9000,,,50,
wine_01h0my5sjat0va60rhms3m59s8,,BOTTLE,2021,3200,,,50,
wine_01h0qzm023mh9s9jjd32spm5nn,,BOTTLE,2019,6000,,,50,
wine_01h0qzm14pzd1ph8rcr79nwbf5,,BOTTLE,2018,4900,,,50,
wine_01gzr4kths8ytbymxznp09befv,,BOTTLE,2015,5100,,,50,
wine_01h0qzm1bwdqt9nfpb5qxwyvps,,BOTTLE,2021,7700,,,50,
wine_01gzr4kssa0d01856gqtswwq77,,BOTTLE,2018,6000,,,50,
wine_01gzr4kssa7297yvqc3y3x7kjb,,BOTTLE,2018,6000,,,50,
wine_01gzr4ksd5hs1kypzwwahstsxb,,BOTTLE,2018,9500,,,50,
