external_id,full_details,type,quantity,internal_notes,price
v.3957.2003.m,"La Biancara - Angiolino Maule, Recioto di Gambellara, 2003, 500 ml",,1,10,50
v.63474.2011.b,"Marco Mosconi, Recioto della Valpolicella, 2011, 750 ml",,3,10,60
v.4562.2008.a,"Marjan Simčič, Rebula Leonardo, 2008, 375 ml",,2,15,60
v.5627.2007.a,"Masari, Passito Antico Pasquale, 2007, 375 ml",,1,22,95
v.5631.2004.b,"Menti, Recioto di Gambellara Albina, 2004, 750 ml",,2,10,50
v.296.1995.m,"Pieropan, Recioto di Soave Classico Le Colombare, 1995, 500 ml",,2,16,65
v.72.2007.a,"Roccolo Grassi, Recioto della Valpolicella, 2007, 375 ml",,2,10,40
v.74.2003.b,"Roccolo Grassi, Recioto di Soave La Broia, 2003, 750 ml",,1,10,55
v.69.2003.b,"Speri, Recioto della Valpolicella Classico La Roggia, 2003, 750 ml",,2,10,50
v.10338.2005.m,"Tessère, Raboso Passito Rebecca, 2005, 500 ml",,4,12,50
v.34513.2007.b,"Tissot, Spirale Passerillé à l'Ancienne, 2007, 750 ml",,1,25,100
v.11867.2011.a,"Tommasi, Recioto della Valpolicella Fiorato, 2011, 375 ml",,2,10,46
v.9794.0.b,"Ballancin, Prosecco Miceina Cuvée Ballancin Brut, 750 ml",SPARKLING,1,10,32
v.3369.2016.b,"BiancaVigna, Prosecco Superiore Millesimato Brut, 2016, 750 ml",SPARKLING,2,7,35
v.3369.2017.b,"BiancaVigna, Prosecco Superiore Millesimato Brut, 2017, 750 ml",SPARKLING,7,7,35
v.1075.2013.b,"Le Colture, Prosecco Superiore di Valdobbiadene Rive di Santo Stefano Gerardo Brut, 2013, 750 ml",SPARKLING,1,10,38
v.82122.0.b,"Perlage, Prosecco Superiore di Valdobbiadene Quorum Extra dry, 750 ml",SPARKLING,1,7,35
v.82117.0.b,"Podere alla Quercia - La Ceriola, Prosecco Extra dry, 750 ml",SPARKLING,1,7,35
v.82120.0.b,"Sara Meneguz, Prosecco Nudo, 750 ml",SPARKLING,1,8,35
v.12166.2018.b,"Silvano Follador, Prosecco Superiore di Valdobbiadene Brut nature, 2018, 750 ml",SPARKLING,9,8,40
v.775.2010.c,"Silvano Follador, Prosecco Superiore di Valdobbiadene Brut, 2010, 1500 ml",SPARKLING,1,10,90
v.8424.2015.b,"Spagnol - Col del Sas, Rive di Solighetto Brut, 2015, 750 ml",SPARKLING,1,10,40
v.45097.2016.c,"Le Vigne di Alice, Conegliano Valdobbiadene - Prosecco Superiore Alice .g, 2016, 1500 ml",SPARKLING,1,20,80
v.777.2010.b,"Silvano Follador, Prosecco Superiore di Valdobbiadene Pas dosé, 2010, 750 ml",SPARKLING,3,10,45
v.13943.0.b,"Ca' dei Fiori - Mauro Lorenzon, Prosecco Pro fondo bianco, 750 ml",,1,8,30
v.35889.0.b,"Casa Coste Piane, Prosecco di Valdobbiadene Frizzante … Naturalmente, 750 ml",,4,8,42
v.82253.2018.b,"Augusta Altinate, Solaris Brut, 2018, 750 ml",SPARKLING,1,9,40
v.80507.1990.b,"Casa Martini, Riserva Montelera, 1990, 750 ml",SPARKLING,2,12,60
v.4892.2000.b,"Movia, Puro, 2000, 750 ml",SPARKLING,1,14,60
v.77973.2022.b,"Radici Erranti, StraVagante Rosato, 2022, 750 ml",,11,8,35
v.62109.2018.b,"San Lurins, Malvasia, 2018, 750 ml",,19,9,30
v.53363.2018.b,"Sass de Mura, Rosa sui Lieviti, 2018, 750 ml",,6,7,38
v.81216.2017.b,"Zanon, Lo Diverso, 2017, 750 ml",,1,7,40
v.6120.2015.b,"Abbazia di Crapolla, Sireo bianco, 2015, 750 ml",WHITE,1,10,40
v.13842.2011.b,"Abbazia di Novacella, Grüner Veltliner Praepositus, 2011, 750 ml",WHITE,1,10,45
v.7149.2006.b,"Abbazia di Novacella, Müller Thurgau, 2006, 750 ml",WHITE,2,8,45
v.36443.2013.b,"Aci Urbajs - Organic Anarchy, Chardonnay, Kerner, Rizling, 2013, 750 ml",WHITE,2,10,60
v.36443.2015.b,"Aci Urbajs - Organic Anarchy, Chardonnay, Kerner, Rizling, 2015, 750 ml",WHITE,4,10,58
v.60303.2019.b,"Aci Urbajs - Organic Anarchy, Modri Pinot, 2019, 750 ml",RED,1,10,55
v.791.2007.b,"Agricola Foradori, Teroldego Foradori, 2007, 750 ml",RED,2,20,100
v.791.2013.b,"Agricola Foradori, Teroldego Foradori, 2013, 750 ml",RED,3,16,85
v.791.2016.b,"Agricola Foradori, Teroldego Foradori, 2016, 750 ml",RED,3,10,70
v.6993.2004.b,"Aia Vecchia, Bolgheri Superiore Sor Ugo, 2004, 750 ml",RED,1,10,80
v.3191.1998.b,"Aia Vecchia, Lagone, 1998, 750 ml",RED,1,13,60
v.3191.2003.b,"Aia Vecchia, Lagone, 2003, 750 ml",RED,3,12,60
v.15722.2003.b,"Ajello, Furat, 2003, 750 ml",RED,3,12,46
v.83759.2003.b,"Ajello, Majus, 2003, 750 ml",RED,3,10,42
v.83427.2020.b,"Al Fèu 1915, Catarratto e Zibibbo, 2020, 750 ml",WHITE,4,6,35
v.5400.2012.b,"Albino Piona, Custoza Superiore Campo Del Selese, 2012, 750 ml",WHITE,4,10,48
v.612.2015.b,"Allegrini, Amarone della Valpolicella Classico, 2015, 750 ml",RED,1,10,80
v.33375.2011.b,"Alois Lageder, Beta Delta Bianco, 2011, 750 ml",WHITE,1,10,50
v.14020.1988.b,"Alois Lageder, Cabernet Löwengang, 1988, 750 ml",RED,1,100,300
v.14020.1998.b,"Alois Lageder, Cabernet Löwengang, 1998, 750 ml",RED,1,42,280
v.14020.2004.b,"Alois Lageder, Cabernet Löwengang, 2004, 750 ml",RED,1,22,140
v.14020.2007.b,"Alois Lageder, Cabernet Löwengang, 2007, 750 ml",RED,4,17,110
v.83150.1999.b,"Alois Lageder, Dornach, 1999, 750 ml",WHITE,2,19,65
v.33993.1990.b,"Alois Lageder, Pinot bianco Haberle, 1990, 750 ml",WHITE,1,22,75
v.8818.2010.b,"Alois Lageder, Schiava Römigberg, 2010, 750 ml",RED,2,18,80
v.63548.1998.b,"Alois Lageder, Tannhammer, 1998, 750 ml",WHITE,2,16,80
v.83336.1990.b,"Alois Lageder, Terlaner Sauvignon Lehenhof, 1990, 750 ml",WHITE,2,19,65
v.83337.1994.b,"Alois Lageder, Terlaner Sauvignon, 1994, 750 ml",WHITE,1,18,65
v.68422.2017.b,"Alphonse Mellot - Domaine La Moussière, Côtes de la Charité Chardonnay Les Pénitents, 2017, 750 ml",WHITE,3,26,70
v.39760.2015.b,"Alphonse Mellot - Domaine La Moussière, Côtes de la Charité Pinot Noir Les Pénitents, 2015, 750 ml",RED,3,10,55
v.8171.2003.b,"Alphonse Mellot - Domaine La Moussière, Sancerre Blanc La Moussière, 2003, 750 ml",WHITE,3,22,85
v.57690.2008.b,"Alphonse Mellot - Domaine La Moussière, Sancerre Rouge En Grand Champs, 2008, 750 ml",RED,1,25,110
v.51909.1999.b,"Alta Vista, Mendoza Alto, 1999, 750 ml",RED,1,100,280
v.40111.2014.b,"Altos Las Hormigas, Malbec Reserva, 2014, 750 ml",RED,3,14,55
v.61481.2014.b,"Alvaro Palacios, Camins del Priorat, 2014, 750 ml",RED,3,14,50
v.7023.2009.b,"Amarano, Taurasi Principe Lagonessa, 2009, 750 ml",RED,1,12,55
v.14001.2001.b,"Amiot-Servelle, Chambolle-Musigny Derrière-la-Grange 1er Cru, 2001, 750 ml",RED,3,50,200
v.19642.2015.b,"Ampeleia, Alicante, 2015, 750 ml",RED,2,7,40
v.83958.2005.b,"André Kientzler, Pinot gris Kirchberg de Ribeauville Grand Cru, 2005, 750 ml",WHITE,3,20,100
v.11639.2013.b,"Andrea Reale, Tintore Borgo di Gete, 2013, 750 ml",RED,4,15,70
v.61411.2002.b,"Anne-Françoise Gros, Bourgogne Pinot noir, 2002, 750 ml",RED,1,10,65
v.16020.1999.b,"Anne-Françoise Gros, Richebourg Grand Cru, 1999, 750 ml",RED,1,250,900
v.83957.2002.b,"Anne-Françoise Gros, Savigny-Les-Beaune Clos de Guettes 1er Cru, 2002, 750 ml",RED,2,25,100
v.43064.2002.b,"Anne-Françoise Gros, Vosne-Romanée Clos de la Fontaine Grand Cru, 2002, 750 ml",RED,3,50,220
v.12190.2005.b,"Anne-Françoise Gros, Vosne-Romanée Maizières, 2005, 750 ml",RED,2,25,100
v.2.2021.c,"Anselmi, Capitel Foscarino, 2021, 1500 ml",WHITE,1,10,65
v.5.2005.b,"Anselmi, Realda, 2005, 750 ml",RED,1,10,50
v.14238.2017.b,"Ansitz Waldgries, Lagrein, 2017, 750 ml",RED,3,15,120
v.33768.2009.b,"Antica Masseria Venditti, Falanghina Vándari, 2009, 750 ml",WHITE,3,10,45
v.37016.2003.b,"Antica Masseria Venditti, Sannio Aglianico Marraioli, 2003, 750 ml",RED,2,10,50
v.8049.2015.b,"Antico Broilo, Cabernet franc, 2015, 750 ml",RED,3,10,45
v.19685.2013.b,"Antico Broilo, Merlot, 2013, 750 ml",RED,1,10,46
v.19687.2008.b,"Antico Broilo, Refosco dal peduncolo rosso, 2008, 750 ml",RED,1,13,56
v.44946.2012.b,"Antico Broilo, Schioppettino di Prepotto Riserva, 2012, 750 ml",RED,3,10,50
v.3066.2003.b,"Antonelli, Montefalco Sagrantino, 2003, 750 ml",RED,1,10,45
v.83166.2016.b,"Arbëri, Shesh i Bardhë, 2016, 750 ml",WHITE,1,7,40
v.5964.2003.b,"Argiolas, Turriga, 2003, 750 ml",RED,1,30,120
v.5421.2005.b,"Arianna Occhipinti, Il Frappato, 2005, 750 ml",RED,3,10,45
v.5420.2009.b,"Arianna Occhipinti, SP68 Rosso, 2009, 750 ml",RED,2,10,45
v.5420.2011.b,"Arianna Occhipinti, SP68 Rosso, 2011, 750 ml",RED,1,10,40
v.5420.2012.b,"Arianna Occhipinti, SP68 Rosso, 2012, 750 ml",RED,3,9,40
v.8432.2016.b,"Armin Kobler, Gewürztraminer Feld, 2016, 750 ml",WHITE,1,8,45
v.18978.2015.b,"Armin Kobler, Grauer burgunder Oberfeld, 2015, 750 ml",WHITE,4,8,45
v.240.2003.b,"Arnaldo Caprai, Sagrantino di Montefalco 25 anni, 2003, 750 ml",RED,2,32,120
v.31264.2018.b,"Arnaud Lambert, Saumur Blanc Les Perrières, 2018, 750 ml",WHITE,2,10,45
v.59597.2015.b,"Arnaud Lambert, Saumur Rouge Clos Tue-Loup Brézé, 2015, 750 ml",RED,1,10,50
v.80267.1998.b,"Artadi, Rioja Pagos Viejos, 1998, 750 ml",RED,2,30,145
v.33203.2012.b,"Artimino, Carmignano Riserva Grumarello, 2012, 750 ml",RED,1,10,45
v.83151.2017.b,"Artimino, Chianti Montalbano, 2017, 750 ml",RED,3,12,40
v.61477.1997.b,"Atlas Peak, Atlas Peak Cabernet sauvignon, 1997, 750 ml",RED,2,40,130
v.16003.1999.b,"Atlas Peak, Chardonnay, 1999, 750 ml",WHITE,1,27,80
v.59601.2003.b,"Attilio Ghisolfi, Barbera d’Alba Superiore La Lisi, 2003, 750 ml",RED,1,12,60
v.1604.1999.b,"Attilio Ghisolfi, Barolo Bricco Visette, 1999, 750 ml",RED,1,20,100
v.1605.2001.b,"Attilio Ghisolfi, Barolo Riserva Fantini, 2001, 750 ml",RED,1,20,100
v.70896.2001.d,"Attilio Ghisolfi, Barolo, 2001, 3000 ml",RED,1,30,200
v.83020.2003.b,"Attilio Ghisolfi, Langhe Rosso Alta Bussia, 2003, 750 ml",RED,2,10,55
v.83020.2004.b,"Attilio Ghisolfi, Langhe Rosso Alta Bussia, 2004, 750 ml",RED,2,14,55
v.60799.2017.b,"Authentique Wine Cellars, Pinot noir Keeler Estate Vineyard, 2017, 750 ml",RED,2,17,80
v.4857.2000.b,"Avignonesi, Desiderio, 2000, 750 ml",RED,1,20,100
v.6951.1993.b,"Avignonesi, Vino Nobile di Montepulciano, 1993, 750 ml",RED,1,10,90
v.6951.2002.b,"Avignonesi, Vino Nobile di Montepulciano, 2002, 750 ml",RED,3,10,70
v.3902.2001.b,"Azienda Monaci, Negroamaro Le Braci, 2001, 750 ml",RED,1,14,65
v.8061.2010.c,"Badia a Coltibuono, Chianti Classico Riserva Decennale, 2010, 1500 ml",RED,1,20,80
v.8061.2010.d,"Badia a Coltibuono, Chianti Classico Riserva Decennale, 2010, 3000 ml",RED,1,30,160
v.83335.1996.b,"Baiocchi, Vino Nobile di Montepulciano, 1996, 750 ml",RED,2,14,65
v.13677.2014.b,"Balestri Valda, Soave Classico Vigneto Sengialta, 2014, 750 ml",WHITE,1,10,40
v.44320.2010.b,"Ballorin, Marsannay Les Echezots, 2010, 750 ml",RED,1,16,70
v.3741.2011.b,"Barberani, Orvieto Classico Superiore Luigi e Giovanna, 2011, 750 ml",WHITE,1,10,70
v.3741.2014.b,"Barberani, Orvieto Classico Superiore Luigi e Giovanna, 2014, 750 ml",WHITE,1,14,65
v.59604.2015.b,"Barberani, Vinoso, 2015, 750 ml",WHITE,2,16,70
v.10778.2007.b,"Barraco, Pignatello, 2007, 750 ml",RED,3,9,45
v.61408.2007.b,"Barranco Oscuro, BO2, 2007, 750 ml",RED,3,20,70
v.6434.2001.b,"Bart, Bonnes-Mares Grand Cru, 2001, 750 ml",RED,1,70,260
v.84696.2001.b,"Bart, Santenay Rouge En Bievau, 2001, 750 ml",RED,2,20,80
v.9421.2012.b,"Bartolo Mascarello, Barolo, 2012, 750 ml",RED,3,80,320
v.9194.2013.b,"Bartolo Mascarello, Langhe Nebbiolo, 2013, 750 ml",RED,1,20,130
v.42967.2019.b,"Belluard, Mondeuse, 2019, 750 ml",RED,3,20,90
v.900.2001.b,"Belondrade y Lurton, Rueda Blanco, 2001, 750 ml",WHITE,1,30,90
v.6690.2015.b,"Benito Ferrara, Greco di Tufo Terra d'Uva, 2015, 750 ml",WHITE,2,10,50
v.6126.2009.b,"Benito Ferrara, Greco di Tufo Vigna Cicogna, 2009, 750 ml",WHITE,1,10,55
v.6126.2013.b,"Benito Ferrara, Greco di Tufo Vigna Cicogna, 2013, 750 ml",WHITE,1,10,50
v.1389.2011.b,"Bernhard Ott, Grüner Veltliner Der Ott, 2011, 750 ml",WHITE,1,14,60
v.83915.2016.b,"Bernollin, Bourgogne Côte Chalonnaise Les Corbaisons, 2016, 750 ml",RED,1,14,60
v.83914.2016.b,"Bernollin, Montagny Les Chaniots 1er Cru, 2016, 750 ml",WHITE,1,14,60
v.12160.2000.b,"Billaud-Simon, Chablis, 2000, 750 ml",WHITE,1,22,90
v.423.1988.b,"Biondi Santi, Brunello di Montalcino Il Greppo, 1988, 750 ml",RED,1,200,800
v.1173.2011.b,"Bisci, Verdicchio di Matelica, 2011, 750 ml",WHITE,1,10,45
v.59355.2015.b,"Bisson, Portofino Çimixà L’Antico, 2015, 750 ml",WHITE,2,10,45
v.8106.2000.b,"Bodegas Leda Viñas Viejas, Leda Viñas Viejas, 2000, 750 ml",RED,2,9,60
v.8106.2002.b,"Bodegas Leda Viñas Viejas, Leda Viñas Viejas, 2002, 750 ml",RED,1,9,50
v.83464.1988.b,"Bolla, Creso, 1988, 750 ml",RED,3,20,55
v.30913.2014.b,"Bolognani, Gewürztraminer Sanròc, 2014, 750 ml",WHITE,1,10,45
v.1685.1991.b,"Bonneau du Martray, Corton-Charlemagne Grand Cru, 1991, 750 ml",WHITE,2,120,400
v.1685.2005.c,"Bonneau du Martray, Corton-Charlemagne Grand Cru, 2005, 1500 ml",WHITE,2,180,600
v.73226.2013.b,"Bonotto delle Tezze, Carmenère Barabane, 2013, 750 ml",RED,2,12,45
v.83465.2013.b,"Bonotto delle Tezze, Piave Merlot Spezza, 2013, 750 ml",RED,3,12,45
v.62233.2011.b,"Bonotto delle Tezze, Raboso del Piave Potestà, 2011, 750 ml",RED,5,10,50
v.62233.2012.b,"Bonotto delle Tezze, Raboso del Piave Potestà, 2012, 750 ml",RED,4,10,50
v.84706.2005.b,"Borgeot, Chassagne-Montrachet Les Chenevottes 1er Cru, 2005, 750 ml",WHITE,3,40,170
v.6240.1990.b,"Borgo Conventi, Merlot Braida Nuova, 1990, 750 ml",RED,1,14,55
v.13634.2014.b,"Borgo dei Posseri, Müller Thurgau Quaron, 2014, 750 ml",WHITE,2,8,45
v.5023.2013.b,"Borgo dei Posseri, Pinot nero Paradis, 2013, 750 ml",RED,2,8,45
v.12312.1994.b,"Borgo del Tiglio, Collio Bianco, 1994, 750 ml",WHITE,1,18,95
v.12640.1990.b,"Borgo del Tiglio, Collio Rosso, 1990, 750 ml",RED,1,17,70
v.10187.1991.b,"Borgo del Tiglio, Friulano, 1991, 750 ml",WHITE,1,16,75
v.10187.2005.b,"Borgo del Tiglio, Friulano, 2005, 750 ml",WHITE,1,12,60
v.10185.2002.b,"Borgo del Tiglio, Malvasia, 2002, 750 ml",WHITE,1,20,70
v.44786.2012.b,"Borgo Paglianetto, Verdicchio di Matelica Vertis, 2012, 750 ml",WHITE,2,12,50
v.11785.2001.b,"Borgo San Daniele, Arbis Blanc, 2001, 750 ml",WHITE,1,10,55
v.11785.2002.b,"Borgo San Daniele, Arbis Blanc, 2002, 750 ml",WHITE,2,10,55
v.11785.2003.b,"Borgo San Daniele, Arbis Blanc, 2003, 750 ml",WHITE,1,10,52
v.11786.2000.b,"Borgo San Daniele, Arbis Ròs, 2000, 750 ml",RED,2,12,60
v.11786.2003.b,"Borgo San Daniele, Arbis Ròs, 2003, 750 ml",RED,1,10,50
v.3565.2001.b,"Borgo San Daniele, Friulano, 2001, 750 ml",WHITE,1,10,55
v.3565.2004.b,"Borgo San Daniele, Friulano, 2004, 750 ml",WHITE,1,10,55
v.18371.1997.b,"Borgo San Daniele, Gortmarin, 1997, 750 ml",RED,1,16,90
v.11787.2016.b,"Borgo San Daniele, Jiasik Bianco, 2016, 750 ml",WHITE,1,10,52
v.12274.2003.b,"Borgo San Daniele, Pinot grigio, 2003, 750 ml",WHITE,3,10,70
v.12274.2004.b,"Borgo San Daniele, Pinot grigio, 2004, 750 ml",WHITE,1,10,70
v.12274.2008.b,"Borgo San Daniele, Pinot grigio, 2008, 750 ml",WHITE,3,12,52
v.12274.2016.b,"Borgo San Daniele, Pinot grigio, 2016, 750 ml",WHITE,4,10,45
v.8238.2000.b,"Bouchard Père & Fils, Clos de Vougeot Grand Cru, 2000, 750 ml",RED,1,68,240
v.8239.2004.b,"Bouchard Père & Fils, Échézeaux Grand Cru, 2004, 750 ml",RED,1,72,250
v.84511.2004.b,"Bouchard Père & Fils, Montrachet Grand Cru, 2004, 750 ml",WHITE,1,200,700
v.5155.2000.b,"Braida Giacomo Bologna, Barbera d'Asti Bricco dell'Uccellone, 2000, 750 ml",RED,1,35,110
v.5683.1997.b,"Brancaia, Il Blu, 1997, 750 ml",RED,1,30,110
v.5683.2001.b,"Brancaia, Il Blu, 2001, 750 ml",RED,1,25,90
v.5683.2003.b,"Brancaia, Il Blu, 2003, 750 ml",RED,1,22,85
v.13163.2021.b,"Branko, Chardonnay, 2021, 750 ml",WHITE,9,14,42
v.44286.2021.b,"Branko, Friulano, 2021, 750 ml",WHITE,5,14,42
v.13162.2007.b,"Branko, Sauvignon, 2007, 750 ml",WHITE,1,12,50
v.6844.2012.b,"Bressan, Ego, 2012, 750 ml",RED,1,15,70
v.6843.2011.b,"Bressan, N.3, 2011, 750 ml",RED,2,15,60
v.6846.2012.b,"Bressan, Pinot grigio, 2012, 750 ml",WHITE,2,19,95
v.6846.2014.b,"Bressan, Pinot grigio, 2014, 750 ml",WHITE,1,14,80
v.6842.2013.b,"Bressan, Pinot nero, 2013, 750 ml",RED,1,17,70
v.5342.2012.b,"Bressan, Schioppettino, 2012, 750 ml",RED,1,15,60
v.12689.2008.b,"Brigaldara, Amarone della Valpolicella Case Vecie, 2008, 750 ml",RED,1,40,150
v.10791.2009.b,"Brigaldara, Amarone della Valpolicella Classico, 2009, 750 ml",RED,3,38,140
v.10321.2013.b,"Brigaldara, Valpolicella Ripasso Classico Superiore Il Vegro, 2013, 750 ml",RED,1,11,50
v.83154.2014.b,"Broccatelli Galli, Montefalco Sagrantino, 2014, 750 ml",RED,5,9,40
v.83153.2016.b,"Broccatelli Galli, Montefalco, 2016, 750 ml",RED,2,9,40
v.83155.2015.b,"Broccatelli Galli, Torgiano rosso Riserva Santa Caterina, 2015, 750 ml",RED,4,10,45
v.61332.2015.b,"Bruna Grimaldi, Barolo Bricco Ambrogio, 2015, 750 ml",RED,3,15,65
v.53887.2016.b,"Brunnenhof, Blauburgunder, 2016, 750 ml",RED,1,10,50
v.42543.2013.b,"Bruno Ruiz - Esencia Rural, Velasco De Sol a Sol Cepas Centenarias sin Injerto, 2013, 750 ml",RED,1,10,40
v.394.2008.b,"Buondonno, Chianti Classico Riserva, 2008, 750 ml",RED,3,10,52
v.6381.2014.b,"Burja, Burja Noir, 2014, 750 ml",RED,1,15,55
v.59603.2001.b,"Bussia Soprana, Barbera d'Alba, 2001, 750 ml",RED,1,12,60
v.39304.1999.b,"Bussia Soprana, Barolo Mosconi, 1999, 750 ml",RED,1,20,100
v.8520.2014.b,"Ca' del Baio, Barbaresco Asili, 2014, 750 ml",RED,1,10,60
v.42587.2012.b,"Ca' del Baio, Barbaresco Vallegrande, 2012, 750 ml",RED,1,15,68
v.1229.1990.b,"Ca' del Bosco, Sebino Rosso Maurizio Zanella, 1990, 750 ml",RED,1,45,200
v.1229.1993.b,"Ca' del Bosco, Sebino Rosso Maurizio Zanella, 1993, 750 ml",RED,1,40,180
v.1226.1993.b,"Ca' del Bosco, Terre di Franciacorta, 1993, 750 ml",RED,4,10,55
v.12686.1999.b,"Ca' Lojera, Lugana Annata Storica, 1999, 750 ml",WHITE,3,11,55
v.4471.2006.b,"Ca' Lojera, Lugana Riserva del Lupo, 2006, 750 ml",WHITE,1,14,60
v.4471.2013.b,"Ca' Lojera, Lugana Riserva del Lupo, 2013, 750 ml",WHITE,1,10,50
v.4471.2015.b,"Ca' Lojera, Lugana Riserva del Lupo, 2015, 750 ml",WHITE,2,10,50
v.274.2008.b,"Ca' Lustra - Zanovello, Cabernet Girapoggio, 2008, 750 ml",RED,6,10,45
v.273.2010.b,"Ca' Lustra - Zanovello, Merlot Sassonero, 2010, 750 ml",RED,1,10,45
v.991.2006.b,"Ca' Orologio, Calaòne, 2006, 750 ml",RED,2,11,50
v.572.2005.b,"Ca' Rugate, Soave Classico Monte Fiorentine, 2005, 750 ml",WHITE,3,11,50
v.39786.1990.b,"Cafaggio, Chianti Classico Riserva Basilica Solatìo, 1990, 750 ml",RED,1,10,60
v.15626.2020.b,"Calafata, Gronda, 2020, 750 ml",WHITE,4,8,40
v.83468.1999.b,"Calatrasi, Catarratto Terre di Ginestra, 1999, 750 ml",WHITE,1,10,45
v.83467.2000.b,"Calatrasi, Primitivo Allora, 2000, 750 ml",RED,3,10,45
v.80254.1997.b,"Caliterra, Valle de Casablanca Sauvignon blanc Reserva, 1997, 750 ml",WHITE,1,10,50
v.39205.2006.b,"Campinuovi, Montecucco Riserva Sangiovese, 2006, 750 ml",RED,2,22,85
v.30113.2007.b,"Campinuovi, Montecucco Rosso, 2007, 750 ml",RED,2,8,45
v.61482.2014.b,"Campogrande, Bianco, 2014, 750 ml",WHITE,2,16,70
v.58156.2021.b,"Campolavico, Maar, 2021, 750 ml",WHITE,8,8,38
v.6246.1999.b,"Candido, Duca d'Aragona, 1999, 750 ml",RED,2,9,45
v.13356.2003.b,"Cantina del Castello, Soave Classico Superiore Acini Soavi, 2003, 750 ml",WHITE,2,10,45
v.59356.2001.b,"Cantina di Barile 1977, Aglianico del Vulture Carpe Diem, 2001, 750 ml",RED,2,9,45
v.83837.2001.b,"Cantina di Barile 1977, Aglianico del Vulture, 2001, 750 ml",RED,1,9,40
v.826.2003.b,"Cantina di Terlano, Gewürztraminer Lunare, 2003, 750 ml",WHITE,2,10,60
v.831.2012.b,"Cantina di Terlano, Pinot bianco Riserva Vorberg, 2012, 750 ml",WHITE,3,10,60
v.835.2012.b,"Cantina di Terlano, Pinot nero Riserva Montigl, 2012, 750 ml",RED,2,10,50
v.15802.2004.b,"Cantina Giardino, Aglianico Drogone, 2004, 750 ml",RED,3,17,65
v.15802.2012.b,"Cantina Giardino, Aglianico Drogone, 2012, 750 ml",RED,4,10,50
v.30617.2012.b,"Cantina Giba 6mura, Carignano del Sulcis, 2012, 750 ml",RED,3,8,37
v.1382.2015.b,"Cantina Giba 6mura, Vermentino di Sardegna Giba Bianco, 2015, 750 ml",WHITE,3,8,36
v.83473.2003.b,"Cantina Giogantinu, Vermentino di Gallura Superiore, 2003, 750 ml",WHITE,4,8,40
v.30694.2020.b,"Cantina Gungui, Cannonau di Sardegna Berteru, 2020, 750 ml",RED,2,10,50
v.8448.2005.b,"Cantina Sociale Oliena, Cannonau Nepente di Oliena, 2005, 750 ml",RED,2,9,40
v.83761.1999.b,"Cantina Tollo, Montepulciano d'Abruzzo Aldiano, 1999, 750 ml",RED,1,10,50
v.14229.2007.b,"Cantina Tramin, Lagrein Urban, 2007, 750 ml",RED,1,10,45
v.14038.2007.b,"Cantina Tramin, Müller Thurgau, 2007, 750 ml",WHITE,3,9,50
v.63553.2008.b,"Cantina Tramin, Sauvignon Montan, 2008, 750 ml",WHITE,2,10,50
v.1136.2006.b,"Cantina Tramin, Stoan, 2006, 750 ml",WHITE,1,8,45
v.74010.2018.b,"Cantine Sant'Agata, Ruchè Pro Nobis, 2018, 750 ml",RED,2,10,45
v.1572.2004.b,"Capanna, Brunello di Montalcino, 2004, 750 ml",RED,2,38,110
v.6732.1990.b,"Caparzo, Brunello di Montalcino, 1990, 750 ml",RED,1,20,100
v.32670.1991.b,"Caparzo, Cà del Pazzo, 1991, 750 ml",RED,1,17,65
v.8127.2007.c,"Capezzana, Carmignano Villa di Capezzana, 2007, 1500 ml",RED,1,10,80
v.8127.2009.c,"Capezzana, Carmignano Villa di Capezzana, 2009, 1500 ml",RED,1,10,70
v.6581.2010.b,"Carlo Pellegrino, Grillo Dinari del Duca, 2010, 750 ml",WHITE,3,10,40
v.6578.2010.b,"Carlo Pellegrino, Tripudium Bianco, 2010, 750 ml",WHITE,3,10,40
v.6576.2004.b,"Carlo Pellegrino, Tripudium Rosso, 2004, 750 ml",RED,2,10,45
v.6576.2010.b,"Carlo Pellegrino, Tripudium Rosso, 2010, 750 ml",RED,2,9,40
v.6580.2007.b,"Carlo Pellegrino, Zibibbo Gibelè, 2007, 750 ml",WHITE,3,10,40
v.6580.2010.b,"Carlo Pellegrino, Zibibbo Gibelè, 2010, 750 ml",WHITE,1,10,40
v.6580.2012.c,"Carlo Pellegrino, Zibibbo Gibelè, 2012, 1500 ml",WHITE,1,18,80
v.6580.2012.b,"Carlo Pellegrino, Zibibbo Gibelè, 2012, 750 ml",WHITE,2,9,38
v.5382.2003.b,"Carlo Viglione, Barolo, 2003, 750 ml",RED,2,19,90
v.36624.2016.b,"Casale del Giglio, Biancolella di Ponza Faro della Guardia, 2016, 750 ml",WHITE,4,10,50
v.6253.2001.b,"Casale del Giglio, Mater Matuta, 2001, 750 ml",RED,1,14,60
v.6253.2003.b,"Casale del Giglio, Mater Matuta, 2003, 750 ml",RED,1,10,50
v.6733.2004.b,"Casanova di Neri, Pietradonice, 2004, 750 ml",RED,4,30,160
v.10601.2003.b,"Cascina degli Ulivi, Dolcetto Nibiô, 2003, 750 ml",RED,1,17,70
v.19214.2001.b,"Cascina degli Ulivi, Montemarino, 2001, 750 ml",WHITE,3,14,60
v.19190.2021.b,"Cascina Fontana, Vino Rosso, 2021, 750 ml",RED,3,14,48
v.61331.2016.b,"Cascina Morassino, Barbaresco Morassino, 2016, 750 ml",RED,6,11,60
