wine_id,external_id,size,vintage,price,info,storage_area,quantity,internal_notes
wine_01h0qsxn36ar5b7kdgreq0mjvb,v.36294.2012.b,BOTTLE,2012,4500,,,3,Purchase Price: 10
wine_01gzr4kt40mhzw1wrmhmtz1x7k,v.6600.2005.b,BOTTLE,2005,10000,,,1,Purchase Price: 20
wine_01gzr4ktmdnznsp8rkx9eywzx7,v.4194.2010.b,BOTTLE,2010,9000,,,1,Purchase Price: 10
wine_01gzr4ksj0z7tmahwc1xct26dh,v.8631.1996.b,BOTTLE,1996,12000,,,2,Purchase Price: 20
wine_01h0my5scs75vtdtk1qyd7qdvz,v.4599.2000.b,BOTTLE,2000,16000,,,2,Purchase Price: 40
wine_01h4pmmgvwhx0enkv3fqy5ax2r,v.1765.1988.b,BOTTLE,1988,24000,,,2,Purchase Price: 60
wine_01h0my5tq591dnksawcrfkzqhn,v.36846.2010.b,BOTTLE,2010,7000,,,2,Purchase Price: 18
wine_01h0my5tq591dnksawcrfkzqhn,v.33685.1990.b,BOTTLE,1990,18000,,,1,Purchase Price: 45
wine_01h0my5tq591dnksawcrfkzqhn,v.39158.1989.b,BOTTLE,1989,13000,,,1,Purchase Price: 35
wine_01gzr4ksd5ctdr8qfscnnjfgmd,v.4196.2000.b,BOTTLE,2000,12000,,,2,Purchase Price: 35
wine_01gzr4ktnfjtm59swcpbdjcb0j,v.37626.1990.b,BOTTLE,1990,8000,,,1,Purchase Price: 20
wine_01h4pmmgw16xcarvtgecz1t2dt,v.8934.1986.b,BOTTLE,1986,7500,,,4,Purchase Price: 14
wine_01h4pmmgw16xcarvtgecz1t2dt,v.8934.1990.b,BOTTLE,1990,7000,,,1,Purchase Price: 10
wine_01gzr4ktqw4dgvh7zbwpvm0gbr,v.1746.1989.b,BOTTLE,1989,34000,,,1,Purchase Price: 100
wine_01gzr4ktqw4dgvh7zbwpvm0gbr,v.1746.1990.b,BOTTLE,1990,35000,,,1,Purchase Price: 110
wine_01h4pmmgtw3vkzm3xw598y5g3b,v.17909.2012.b,BOTTLE,2012,5500,,,3,Purchase Price: 14
wine_01hawwcxbxgfzrkmcxrb1g17vf,v.84732.2011.b,BOTTLE,2011,11000,,,3,Purchase Price: 25
wine_01gzr4kswftwdpqermc3m5fcex,v.33056.2000.b,BOTTLE,2000,5500,,,1,Purchase Price: 10
wine_01gzr4kt13rza9d9h0f7teqpvf,v.17596.1996.b,BOTTLE,1996,14000,,,4,Purchase Price: 40
wine_01harvcm2pf8c6mkbxepydm1rt,v.14246.2005.b,BOTTLE,2005,10000,,,3,Purchase Price: 25
wine_01gzr4ktnf6x31rzpe06g5kz3h,v.9009.1996.b,BOTTLE,1996,13500,,,4,Purchase Price: 32
wine_01gzr4ktnf6x31rzpe06g5kz3h,v.9009.2006.b,BOTTLE,2006,10000,,,1,Purchase Price: 25
wine_01h0qzm0z1a575emba7jvx6hc5,v.45095.2001.b,BOTTLE,2001,9000,,,1,Purchase Price: 22
wine_01harvckwwq1tgf57kenksa25w,v.7993.1982.b,BOTTLE,1982,42000,,,2,Purchase Price: 130
wine_01harvckwwq1tgf57kenksa25w,v.7993.1986.b,BOTTLE,1986,20000,,,2,Purchase Price: 50
wine_01gzr4ktnf442xq49cezwjg9fc,v.1735.1986.b,BOTTLE,1986,60000,,,1,Purchase Price: 180
wine_01h0r2ppq6xt509rbh9gp96ve2,v.4329.1988.b,BOTTLE,1988,12000,,,2,Purchase Price: 32
wine_01h0r2ppq6xt509rbh9gp96ve2,v.4329.1990.b,BOTTLE,1990,13000,,,1,Purchase Price: 38
wine_01h0r2ppq6xt509rbh9gp96ve2,v.4329.1996.b,BOTTLE,1996,11000,,,3,Purchase Price: 32
wine_01h0r2ppq6xt509rbh9gp96ve2,v.4329.2008.b,BOTTLE,2008,10000,,,1,Purchase Price: 10
wine_01gzr4ksd5mk8vxa7vbqc44bkt,v.1780.2011.b,BOTTLE,2011,29000,,,2,Purchase Price: 75
wine_01gzr4ktnf442xq49cezwjg9fc,v.9012.1999.b,BOTTLE,1999,13000,,,1,Purchase Price: 35
wine_01gzr4ksd3bnp1yqfzm51eyce2,v.1768.1962.c,MAGNUM,1962,300000,,,1,Purchase Price: 800
wine_01gzr4ksd3bnp1yqfzm51eyce2,v.1768.1990.b,BOTTLE,1990,160000,,,1,Purchase Price: 500
wine_01gzr4ksd3bnp1yqfzm51eyce2,v.1768.2000.b,BOTTLE,2000,200000,,,1,Purchase Price: 600
wine_01gzr4ksd3bnp1yqfzm51eyce2,v.1768.2002.b,BOTTLE,2002,98000,,,2,Purchase Price: 300
wine_01gzr4ktne8pkprwvrvc2c39x9,v.8096.1983.b,BOTTLE,1983,14000,,,3,Purchase Price: 35
wine_01gzr4ksd5dpgyybcekf6gdgdc,v.3696.1988.b,BOTTLE,1988,200000,,,1,Purchase Price: 500
wine_01gzr4ksd5dpgyybcekf6gdgdc,v.3696.1990.b,BOTTLE,1990,330000,,,1,Purchase Price: 1000
wine_01gzr4ksd5dpgyybcekf6gdgdc,v.3696.2002.b,BOTTLE,2002,160000,,,1,Purchase Price: 400
wine_01h0my5s9zhf7z3df90w928w6f,v.1747.1988.b,BOTTLE,1988,44000,,,1,Purchase Price: 130
wine_01h0my5s9zhf7z3df90w928w6f,v.1747.1993.b,BOTTLE,1993,35000,,,1,Purchase Price: 100
wine_01h0my5re16cban67940ymvty4,v.1739.1989.b,BOTTLE,1989,60000,,,1,Purchase Price: 200
wine_01gzr4ksd5qd759kgnhypwsa93,v.1741.1981.b,BOTTLE,1981,150000,,,3,Purchase Price: 420
wine_01gzr4ksd5qd759kgnhypwsa93,v.1741.1988.b,BOTTLE,1988,110000,,,2,Purchase Price: 320
wine_01gzr4ksd5qd759kgnhypwsa93,v.1741.1990.b,BOTTLE,1990,150000,,,4,Purchase Price: 440
wine_01gzr4ksd5qd759kgnhypwsa93,v.1741.2002.b,BOTTLE,2002,150000,,,1,Purchase Price: 440
wine_01gzr4ktnefc8kfs8ww0s0jbdw,v.1750.1999.b,BOTTLE,1999,21000,,,1,Purchase Price: 50
wine_01gzr4ksd7dpd2vnyf28n1gspm,v.15656.2012.b,BOTTLE,2012,6000,,,3,Purchase Price: 14
wine_01h0my5tq43asexxmagq1g02zc,v.6430.1995.b,BOTTLE,1995,14000,,,1,Purchase Price: 32
wine_01h0r2ppmr6snav4ha96c1qaas,v.8638.1982.b,BOTTLE,1982,16000,,,5,Purchase Price: 40
wine_01havwef3e5brac20jc265gy8w,v.12661.1989.b,BOTTLE,1989,8000,,,1,Purchase Price: 10
wine_01havwef3e5brac20jc265gy8w,v.12661.1995.b,BOTTLE,1995,8000,,,1,Purchase Price: 10
wine_01gzr4kt1kzqpr6fmpkb8p1hx2,v.1789.1989.b,BOTTLE,1989,17000,,,2,Purchase Price: 45
wine_01gzr4kt1kzqpr6fmpkb8p1hx2,v.1789.1990.b,BOTTLE,1990,16000,,,1,Purchase Price: 45
wine_01gzr4kt1kzqpr6fmpkb8p1hx2,v.1789.1996.b,BOTTLE,1996,11000,,,2,Purchase Price: 32
wine_01h0my5sa55mk7ps5yfve12av8,v.6971.1990.b,BOTTLE,1990,18000,,,1,Purchase Price: 50
wine_01gzr4ktnz7gd45kbwmcyzsf1d,v.10091.1996.b,BOTTLE,1996,15000,,,1,Purchase Price: 40
wine_01gzr4ktx5d5kcbcgkjpvvmyeq,v.1745.2005.b,BOTTLE,2005,23000,,,2,Purchase Price: 75
wine_01h0qzm1g687y7t7fz19b4ms2v,v.34394.2009.b,BOTTLE,2009,9000,,,5,Purchase Price: 22
wine_01h4pmmgkh8y71802bk9xnhnh0,v.83913.2000.b,BOTTLE,2000,5500,,,1,Purchase Price: 10
wine_01havwef3h15nt4vv28rm5tvt3,v.55643.2018.b,BOTTLE,2018,5500,,,3,Purchase Price: 10
wine_01h0qsxnqb2s8axhkfkqy4wfjd,v.83553.2001.b,BOTTLE,2001,4000,,,6,Purchase Price: 10
wine_01gzr4ktgt944t6fc7td1yx8gs,v.16612.2015.b,BOTTLE,2015,4200,,,2,Purchase Price: 8
wine_01h0f3cmc46wg3mtj8pk84c16y,v.257.2003.b,BOTTLE,2003,6000,,,3,Purchase Price: 12
wine_01gzr4kskgq9p76bhtc9az4909,v.10109.2002.b,BOTTLE,2002,5200,,,1,Purchase Price: 10
wine_01gzr4kskgq9p76bhtc9az4909,v.10109.2005.b,BOTTLE,2005,5000,,,1,Purchase Price: 10
wine_01h0my5sxa7ta80rb5xh91a5xn,v.68797.2022.b,BOTTLE,2022,3000,,,18,Purchase Price: 10
wine_01gzr4ksyqhpbe3gk94gc23tdr,v.37113.2003.b,BOTTLE,2003,6000,,,4,Purchase Price: 20
wine_01h0qzm2pd4gwpmc5gn5m25sk7,v.15017.2003.b,BOTTLE,2003,6000,,,1,Purchase Price: 16
wine_01h0qzm2pd4gwpmc5gn5m25sk7,v.15017.2007.b,BOTTLE,2007,5500,,,3,Purchase Price: 15
wine_01gzr4kst8s7bbrt4zncmq8kkr,v.35823.2017.b,BOTTLE,2017,10000,,,2,Purchase Price: 28
wine_01gzr4ktsa8vjzgpyt4hynq6by,v.51966.2015.b,BOTTLE,2015,5500,,,3,Purchase Price: 12
wine_01h0qzm03xd0w800brq6cebvw3,v.3409.2010.b,BOTTLE,2010,6000,,,1,Purchase Price: 9
wine_01h0qzm03xd0w800brq6cebvw3,v.3409.2013.b,BOTTLE,2013,5000,,,2,Purchase Price: 13
wine_01gzr4ksd6tm16eae9c8tj0thw,v.3804.1983.b,BOTTLE,1983,40000,,,1,Purchase Price: 70
wine_01gzr4ksd6tm16eae9c8tj0thw,v.3804.1984.b,BOTTLE,1984,38000,,,1,Purchase Price: 110
wine_01hcwsykgdz0jpn5f0femxa3rs,v.11537.2012.b,BOTTLE,2012,7500,,,3,Purchase Price: 14
wine_01hcwvb41ce9vcgjth29j5r1k3,v.15060.2010.b,BOTTLE,2010,4000,,,2,Purchase Price: 7
wine_01gzr4ktgvnmmhcbge5qr8x8v7,v.31131.1998.b,BOTTLE,1998,6500,,,1,Purchase Price: 15
wine_01gzr4ktgvnmmhcbge5qr8x8v7,v.31131.1999.b,BOTTLE,1999,6000,,,1,Purchase Price: 14
wine_01gzr4ksdzdc3h39wka06erwd2,v.83472.2004.b,BOTTLE,2004,4200,,,1,Purchase Price: 10
wine_01h4pmmgkh7t3q15zvtzc5skea,v.12770.2015.b,BOTTLE,2015,5500,,,1,Purchase Price: 14
wine_01h4pmmgkh7t3q15zvtzc5skea,v.12770.2016.b,BOTTLE,2016,5500,,,5,Purchase Price: 14
wine_01gzr4ksd1e9gd713mv8f14tf5,v.334.2001.b,BOTTLE,2001,10000,,,1,Purchase Price: 16
wine_01gzr4ksd1e9gd713mv8f14tf5,v.334.2004.b,BOTTLE,2004,9000,,,2,Purchase Price: 16
wine_01h0qsxntmx4fzvs0nmn149xhn,v.82800.2016.b,BOTTLE,2016,4500,,,1,Purchase Price: 8
wine_01h0qzm1sfbapbqjt1408ck482,v.82802.1991.b,BOTTLE,1991,32000,,,1,Purchase Price: 50
wine_01havwefgxg5qn0xr9mvw6necq,v.16462.2017.b,BOTTLE,2017,5500,,,3,Purchase Price: 10
wine_01hcycw5gdxdhwknadq1a6be2q,v.70427.2000.b,BOTTLE,2000,8000,,,2,Purchase Price: 20
wine_01gzr4kte7fskmbyaxj5qdzknp,v.233.2012.b,BOTTLE,2012,7000,,,10,Purchase Price: 18
wine_01h0sq474a3mzf19ty8mqf5yjf,v.61043.2002.b,BOTTLE,2002,6000,,,1,Purchase Price: 12
wine_01h0my5t3cbrc99pjw3x92hfge,v.61130.2011.b,BOTTLE,2011,4500,,,2,Purchase Price: 10
wine_01gzr4kszd77qyfex73zxadrns,v.1506.2011.c,MAGNUM,2011,10000,,,1,Purchase Price: 10
wine_01gzr4ksxdsnpkp795enr79ynq,v.84111.1990.b,BOTTLE,1990,16000,,,5,Purchase Price: 40
wine_01hawwcytwdkpfek414qme16mq,v.80095.2019.b,BOTTLE,2019,6000,,,27,Purchase Price: 21
wine_01h0my5sxmjqm8c8bdpcwhwwnb,v.83836.2002.b,BOTTLE,2002,9000,,,3,Purchase Price: 20
wine_01gzr4ksdakhnmhp1sjfdvwb41,v.32755.1999.b,BOTTLE,1999,5500,,,2,Purchase Price: 10
wine_01gzr4kt1sthetgesqk0v73hda,v.32716.1999.b,BOTTLE,1999,18000,,,3,Purchase Price: 39
wine_01h0my5rpq1cs2pb4f59hr474a,v.44108.2000.b,BOTTLE,2000,5000,,,1,Purchase Price: 10
wine_01h0my5sh7few3n4nfxkwxb142,v.83834.2018.b,BOTTLE,2018,4000,,,1,Purchase Price: 9
wine_01hcwsyke0may3jcb9wppvxrrr,v.84694.1957.b,BOTTLE,1957,150000,,,1,Purchase Price: 420
wine_01gzr4kt3zr33ewzk342n6sy7z,v.58645.2003.b,BOTTLE,2003,5000,,,2,Purchase Price: 10
wine_01hawwcxc59ytr1xx2zjnhmeha,v.32471.1999.b,BOTTLE,1999,17000,,,2,Purchase Price: 50
wine_01h0qzm1mkn1fy9fkaddmg9qta,v.4985.2007.b,BOTTLE,2007,7000,,,2,Purchase Price: 15
wine_01h0r2pp6rjavqmg5ye49mbhf0,v.43347.2014.b,BOTTLE,2014,6000,,,9,Purchase Price: 14
wine_01gzr4kstq8d7jvrt28z3vjq84,v.83956.1994.b,BOTTLE,1994,10000,,,2,Purchase Price: 18
wine_01h0qsxn1dsg4qcak5eb2fsehw,v.63917.2016.c,MAGNUM,2016,7000,,,3,Purchase Price: 18
wine_01h0qsxn1dsg4qcak5eb2fsehw,v.63917.2016.b,BOTTLE,2016,4000,,,2,Purchase Price: 9
wine_01h0qzm2vhhvkaqmzdp9ye50s2,v.84734.2010.b,BOTTLE,2010,6000,,,5,Purchase Price: 14
wine_01gzr4ksszg5h30tcqz6znkbep,v.6096.2013.b,BOTTLE,2013,4000,,,2,Purchase Price: 10
wine_01gzr4kssyfvbsf8s7gbqy1tee,v.14305.2003.b,BOTTLE,2003,8500,,,2,Purchase Price: 25
wine_01h0my5txbq5cpn3q7q2h3xtf9,v.19631.2016.b,BOTTLE,2016,4500,,,1,Purchase Price: 7
wine_01gzr4ksd473ccgdn8r8fnk84h,v.13317.1997.b,BOTTLE,1997,6500,,,1,Purchase Price: 10
wine_01gzr4ksd473ccgdn8r8fnk84h,v.13317.2006.b,BOTTLE,2006,6000,,,3,Purchase Price: 10
wine_01gzr4kt1xgbkwpmk88tc57eaq,v.6500.1999.b,BOTTLE,1999,6000,,,1,Purchase Price: 15
wine_01hbtesw30tqgv0hew40gzakv3,v.59219.2006.b,BOTTLE,2006,5000,,,6,Purchase Price: 11
wine_01hbtesw30tqgv0hew40gzakv3,v.59219.2007.b,BOTTLE,2007,5000,,,1,Purchase Price: 11
wine_01h0f3cmcvg95nrwp32m5nmx0d,v.83130.2010.b,BOTTLE,2010,4500,,,1,Purchase Price: 10
wine_01h0f3cmcvg95nrwp32m5nmx0d,v.83130.2003.b,BOTTLE,2003,5000,,,2,Purchase Price: 10
wine_01h0f3cmcvg95nrwp32m5nmx0d,v.83130.2004.b,BOTTLE,2004,5000,,,2,Purchase Price: 10
wine_01h0my5vtqd5n1dy6jkfm248pf,v.10986.2013.b,BOTTLE,2013,5000,,,3,Purchase Price: 10
wine_01h0qsxny78w37x32hj8xqmyhw,v.44097.2019.b,BOTTLE,2019,4000,,,3,Purchase Price: 8
wine_01h0qzm139gjjh502c2y30h15r,v.84690.2000.b,BOTTLE,2000,14000,,,2,Purchase Price: 25
wine_01h0qzm139gjjh502c2y30h15r,v.84690.2005.b,BOTTLE,2005,12000,,,3,Purchase Price: 25
wine_01h4pmmfvwkvrpf86g1a2r0qsd,v.82743.2001.b,BOTTLE,2001,5500,,,1,Purchase Price: 10
